qid,docid,docno,rank,score,query,text
1,151,1648_chunk000,31,3.529224533049788,Credibility Assessment Definition,"The applicant applied for international protection on 13 January 2010, claiming to be a minor from Zimbabwe and by decision of 29 September 2010 the Federal Office for Asylum rejected the application as unfounded. Upon appeal, the Court of Asylum referred the matter back to the Federal Asylum Office for a new hearing and assessment."
1,351,654_chunk000,32,3.4727383791045146,Credibility Assessment Definition,"F.L., a Cameroonian national claiming to be a minor, applied for international protection in Belgium on 8 January 2018. On the same day, based on his physical appearance and statements, the Minors and Victims of Trafficking in Human Beings Unit of the Belgian Immigration Office expressed doubts as to his claimed minority and referred him for an immediate medical age assessment."
1,246,927_chunk000,33,3.12286277839165,Credibility Assessment Definition,"In the Senate's conviction, a comprehensive assessment of the current state of knowledge now lacks sufficient evidence to suggest that Syrian retired military-age returnees (conscripts, reservists) who have evaded from military service due to flight abroad are likely to be linked to ( alleged) oppositional or anti-regime sentiments of Syrian security forces to fear persecution (change in the Senat"
1,140,2511_chunk000,34,3.078553944713447,Credibility Assessment Definition,"The Federal Administrative Court allowed an appeal on points of law in order to clarify the  requirements for the assessment of a 'strong presumption' (European Union, Court of Justice of the European Union [CJEU], EZ v Bundesrepublik Deutschland (Federal Republic of Germany), C-238/19, ECLI:EU:C:2020:945, 19 November 2020 - paragraph 57) for a link between the refusal of military service..."
2,55,3964_chunk001,0,9.847671319744592,Credibility Assessment   Interpretation,During the interview it was noted that the interpreter had to explain the questions multiple times and that even the interpreter admitted that his interpretation was not always accurate. Although the...
2,54,3964_chunk000,1,7.598849147964421,Credibility Assessment   Interpretation,"The case concerned a family from Azerbaijan who unsuccessfully applied for international protection. In their subsequent application, they requested interpretation in Turkish language because of concerns that Azerbaijan interpreters may be in contact with the domestic authorities."
2,375,636_chunk001,2,7.517450999225849,Credibility Assessment   Interpretation,A different interpretation may also lead to a situation which constitutes a violation of Article 1 of the...
2,215,940_chunk001,3,6.989043202459388,Credibility Assessment   Interpretation,The Minister for Migration considers it credible that the third-country national has become politically active in the Netherlands and stands up for the rights of Ahwazi in Iran....
2,101,3137_chunk001,4,6.960320255739759,Credibility Assessment   Interpretation,"He requested an interpreter, but the form was left blank on the part of lawyer assistance.

The application for asylum was rejected as..."
2,25,4729_chunk001,5,6.141534819018082,Credibility Assessment   Interpretation,"By decision of 23 December 2021, his request was rejected as unfounded on the ground that his statements lacked credibility and was ordered to leave the territory within 30 days. He appealed the decision, and the appeal was dismissed..."
2,291,582_chunk000,6,6.141534819018082,Credibility Assessment   Interpretation,The High Court refused an application for judicial review by the applicant of a decision refusing him subsidiary protection. The national decision maker did not find the applicant's assertions that he was “not mentally ok” to be credible.
2,403,151_chunk001,7,5.8518503976171425,Credibility Assessment   Interpretation,"None of them possessed documentary evidence supporting their claimed ages and were referred for medical age assessments consisting of an X-ray of the left hand and wrist and a dental X-ray (Liversidge and Haavikko methods).

Following the assessments, in..."
2,411,57_chunk001,8,5.682178307913178,Credibility Assessment   Interpretation,The Refugee Appeals Tribunal made adverse credibility findings based on matters that had not been put to the applicant and concluded that cumulatively the applicant had not proved that she was a refugee. The applicant challenged the decision by way of judicial review. The High Court...
2,423,201_chunk001,9,5.638717731268793,Credibility Assessment   Interpretation,"It was submitted on behalf of the applicant that a family could be a social group, and that the Tribunal had failed to assess whether..."
2,1,5442_chunk001,10,5.495891122579657,Credibility Assessment   Interpretation,The Constitutional Court considered that the Federal Administrative Court duly assessed both the security and supply...
2,99,3240_chunk001,11,5.477339325724932,Credibility Assessment   Interpretation,"- the State Secretariat for Migration (SEM) and the Federal Administrative Court (TAF), in both first and second instance procedures, have based their decisions to reject the application for international protection on claims that the applicant's testimony lacked credibility and that the authenticity of the documents he presented was..."
2,541,37_chunk000,12,5.473056807287362,Credibility Assessment   Interpretation,"This request for a preliminary ruling concerns the interpretation of Articles 3(2) and 17(1) of the Dublin III Regulation, Article 267 TFEU and Article 4 of the EU Charter of Fundamental Rights."
2,392,108_chunk000,13,5.2867551033093365,Credibility Assessment   Interpretation,According the ECHR's Information Note 213 (December 2017): The applicant entered Switzerland in 2009 and applied for asylum on the grounds that he had been imprisoned and tortured in his country of origin (Iran) after taking part in a demonstration there. His application was rejected after the Swiss authorities found that his account was not credible.
2,312,366_chunk000,14,5.196351483236044,Credibility Assessment   Interpretation,"In this case the applicant (Nigeria) arrived to Ireland in October 2016. He claimed to be bisexual and that he was the subject of an attempt to force him to join a cult in Nigeria. On May 2017, the International Protection Office informed him the refusal of his application for protection on the ground of lack of credibility. He appealed the decision."
2,39,4036_chunk001,15,5.107758306722866,Credibility Assessment   Interpretation,The Supreme Administrative Corut had to determine whether the administrative court could have assessed the application of the exclusion clause in the case without holding an oral...
2,127,3231_chunk001,16,5.107758306722866,Credibility Assessment   Interpretation,"Finally, it stated that if bone examinations contravene such records and assessments, creating a doubt concerning the applicant's minority, then the applicant should be given the..."
2,371,668_chunk000,17,5.078456242112586,Credibility Assessment   Interpretation,"The Council of State rules on personal interview realised on ones native language. The CNDA decision is annulled as in the contested decision the Court failed to answer the plea regarding the absence of Chechen interpretation in the asylum interview and consequently, the impossibility of the applicant to be understood.

..."
2,447,129_chunk000,18,4.990283112190747,Credibility Assessment   Interpretation,"In the absence of legally binding criteria to assess risk of absconding, applicants may not be detained while waiting for a transfer under the Dublin Regulation.

..."
2,329,606_chunk000,19,4.988539376336679,Credibility Assessment   Interpretation,"1. This request for a preliminary ruling concerns the interpretation of Article 46 of Directive 2013/32/EU of the European Parliament and of the Council of 26 June 2013 on common procedures for granting and withdrawing international protection (OJ 2013 L 180, p."
2,175,936_chunk000,20,4.8179311262149,Credibility Assessment   Interpretation,"This is linked to Joined Cases C‑582/17 and C‑583/17

By order for reference of 27 September 2017, the Division asked the Court of Justice to give a preliminary ruling on the question asked about the interpretation of the Dublin Regulation (OJ 2013, L180). The Division thereby suspended..."
2,527,121_chunk001,21,4.8179311262149,Credibility Assessment   Interpretation,"Her brother was given refugee status and his family (spouse and children) the extension of the protection given to him (extension of the refugee status), while his sister was rejected based on the fact that the dependency criteria were not met according to art. 40.1.d. The National High Court interprets the dependency criteria and..."
2,473,196_chunk001,22,4.5698669695353855,Credibility Assessment   Interpretation,"Based on Chapter III of the Dublin III Regulation, the Office of the Refugee Applications Commissioner determined that the United Kingdom was responsible to assess applicant's applications. At this point, the..."
2,3,5443_chunk001,23,4.475602991743769,Credibility Assessment   Interpretation,"It noted also that the lower court duly considered the admissibility of the removal on basis of current country of origin reports on Syria, by assessing both the security and supply situation in Syria as well as the..."
2,223,914_chunk001,24,4.475602991743769,Credibility Assessment   Interpretation,The Migration Court of Appeal assessed whether the applicant had acted under duress and held that this was not the case as the applicant had benefitted from three permits and always came back to the place of employment. The applicant chose to flee...
2,563,52_chunk000,25,4.437532517797776,Credibility Assessment   Interpretation,"On 13 April 2010, Ms. Danqua, a Ghanaian national, applied for refugee status in Ireland arguing that she feared trokosi practices, a form of ritual servitude practised in Ghana predominantly affecting women. In a report dated 16 June 2010, the Refugee Applications Commissioner (Ireland) issued a negative recommendation in respect of that application because of its lack of credibility."
2,89,3250_chunk001,26,4.385149240384235,Credibility Assessment   Interpretation,"Thus, the repealed provision, which states that the absence of proof of possession of the means to support oneself constitutes a threat to public order or safety and is a factor to be taken into account when assessing the duration of an entry ban of up..."
2,235,1086_chunk001,27,4.385149240384235,Credibility Assessment   Interpretation,"Specifically, the assessment consisted of an initial observation by two officers from the Aliens Police, Identification and Human Trafficking Department (AVIM) on 22 January 2018, recorded in an official report, and a subsequent..."
2,311,513_chunk001,28,4.385149240384235,Credibility Assessment   Interpretation,The Supreme Court narrowed the scope of their assessment to be that of whether the revocation violated their right to private life cf. the European Convention of Human Rights Article 8 and Paragraph 102 of the Norwegian...
2,395,20_chunk001,29,4.385149240384235,Credibility Assessment   Interpretation,"According to a medical opinion, treatment requires uninterrupted and controlled daily recurrence of medication and, in addition, a regular injection of medication, so that tuberculosis does not reactivate and become infectious. When assessing the issue, the Supreme..."
2,74,3968_chunk000,30,4.214784243017284,Credibility Assessment   Interpretation,The case concerned an applicant from Pakistan who applied unsuccessfully for asylum in 2012 and return was ordered. He applied for reconsideration which was assessed as subsequent application which was rejected and again an expulsion order was adopted. An appeal was again rejected.
2,2,5443_chunk000,31,4.134471220586689,Credibility Assessment   Interpretation,The Constitutional Court dismissed a complaint against the decision of the Federal Administrative Court concerning detention of a Syrian applicant pending return. It found that the lower court correctly assessed that the detention pending return and its extension were lawful.
2,126,3231_chunk000,32,4.134471220586689,Credibility Assessment   Interpretation,"In January 2022, the Cassation Court of France ruled that a bone examination was insufficient to confirm the applicant's majority. The court specified that, for such examinations to be considered conclusive, they should be corroborated by civil status records and social assessments."
2,189,951_chunk001,33,4.134471220586689,Credibility Assessment   Interpretation,"The Regional Court had dismissed the administrative action for the following reasons:
- there are no individual circumstances which the applicant should reasonably assess a well founded fear of persecution. It has not been shown in the proceedings that the applicant had certain political views, nor has it been shown that the Taliban..."
2,323,505_chunk001,34,4.055155472268062,Credibility Assessment   Interpretation,"This request for a preliminary ruling concerns the interpretation of Article 4(2) and (5)(b), Article 9(1) and (2) and Article 10(1) and (2) of Directive 2011/95/EU of the European Parliament and of the Council of 13 December 2011 on standards for the qualification of third-country nationals or stateless persons as beneficiaries of international protection, for a uniform status for refugees or for"
2,532,86_chunk000,35,3.9976187752978163,Credibility Assessment   Interpretation,"According the Court's Press Release, Article 1 of Regulation (EC) No 810/2009 of the European Parliament and of the Council of 13 July 2009 establishing a Community Code on Visas (Visa Code), as amended by Regulation (EU) No 610/2013 of the European Parliament and of the Council of 26 June 2013, must be interpreted as meaning that an application for a visa with limited territorial validity made on"
2,234,1086_chunk000,36,3.982690309526741,Credibility Assessment   Interpretation,"A national of Ivory Coast applied for international protection on 22 January 2018, claiming that he was born on 2001 but did not submit documents to prove his date of birth. Following an age assessment, the State Secretary concluded that the applicant was not a minor."
2,271,989_chunk001,37,3.9109035593434243,Credibility Assessment   Interpretation,"The Council of State upheld the CNDA's decision and rejected OFPRA's appeal on the grounds that the Court's sovereign assessment on the applicant's inadequate understanding and mastery of the English language could not be denatured. In this case, the Office's inadmissibility decision on the grounds of late submission was..."
2,193,972_chunk001,38,3.841658857086875,Credibility Assessment   Interpretation,"Inter alia, the applicant challenged the incorrect legal assessment of the genuineness of his conversion, while mainly reprehending the non-application of the ‘benefit of doubt' principle, insufficient verification of his faith resulting from the fact that only one interview was carried out, during which the defendant failed to focus to a sufficient..."
2,156,920_chunk000,39,3.7748235267810446,Credibility Assessment   Interpretation,"Between 26 July and 1 October 2015, 5 Afghan nationals applied for international protection in Norway, claiming to be 15-16 years old. After further assessments, which also included medical age examinations, the immigration authorities considered that they were all older than 18 years."
2,505,656_chunk000,40,3.7102739674974634,Credibility Assessment   Interpretation,The case concerns an appeal against the decision of the Court of The Hague of 5 October 2016 in case no. 16/20135. The Administrative Jurisdiction Division of the Council of State clarified that the Immigration and Naturalisation Service (IND ) is required to assess in an individual manner whether the criteria for protection still exist.
2,570,137_chunk000,41,3.6478948904828914,Credibility Assessment   Interpretation,"In a case of a Somali applicant related to family reunification, the Supreme Court held that the trial judge was incorrect in forming the view that the potential financial consequences for the State of allowing a discretionary family reunification application cannot be taken into account in the overall assessment as to how the Minister's discretion under the 1996 Act should be exercised."
2,151,1648_chunk000,42,3.529224533049788,Credibility Assessment   Interpretation,"The applicant applied for international protection on 13 January 2010, claiming to be a minor from Zimbabwe and by decision of 29 September 2010 the Federal Office for Asylum rejected the application as unfounded. Upon appeal, the Court of Asylum referred the matter back to the Federal Asylum Office for a new hearing and assessment."
2,351,654_chunk000,43,3.4727383791045146,Credibility Assessment   Interpretation,"F.L., a Cameroonian national claiming to be a minor, applied for international protection in Belgium on 8 January 2018. On the same day, based on his physical appearance and statements, the Minors and Victims of Trafficking in Human Beings Unit of the Belgian Immigration Office expressed doubts as to his claimed minority and referred him for an immediate medical age assessment."
2,246,927_chunk000,44,3.12286277839165,Credibility Assessment   Interpretation,"In the Senate's conviction, a comprehensive assessment of the current state of knowledge now lacks sufficient evidence to suggest that Syrian retired military-age returnees (conscripts, reservists) who have evaded from military service due to flight abroad are likely to be linked to ( alleged) oppositional or anti-regime sentiments of Syrian security forces to fear persecution (change in the Senat"
2,140,2511_chunk000,45,3.078553944713447,Credibility Assessment   Interpretation,"The Federal Administrative Court allowed an appeal on points of law in order to clarify the  requirements for the assessment of a 'strong presumption' (European Union, Court of Justice of the European Union [CJEU], EZ v Bundesrepublik Deutschland (Federal Republic of Germany), C-238/19, ECLI:EU:C:2020:945, 19 November 2020 - paragraph 57) for a link between the refusal of military service..."
3,324,505_chunk002,0,8.801220137266453,Subsidiary Protection Definition," persons eligible for subsidiary protection, and for the content of the protection..."
3,167,981_chunk000,1,7.351224599011113,Subsidiary Protection Definition,The applicant is a Palestinian stateless from the Gaza strip and applied for international protection in Belgium. His application was rejected but he was granted subsidiary protection.
3,241,931_chunk001,2,7.289375866598948,Subsidiary Protection Definition,The appellant had been granted subsidiary protection status in Denmark in 2015. The individual's family was granted asylum in...
3,547,43_chunk000,3,7.271677223163239,Subsidiary Protection Definition,"The applicant from Belarus had been granted subsidiary protection for 12 months. The subsidiary protection was then once prolonged for another 24 months upon applicant's request. However, the second request was dismissed because of applicant's criminal activity. The administrative authority found out that he had been sentenced seven times for less serious criminal offences (mostly thefts)."
3,145,1573_chunk000,4,7.183166588483675,Subsidiary Protection Definition,"The applicants, nationals of Syria, are members of a family who arrived in Spain through the resettlement programme 2015 for refugees. By decisions of 4 October 2017 of the Deputy Secretary of the Interior, they were granted subsidiary protection. They appealed that decision arguing that they should be granted refugee status and not subsidiary protection."
3,400,117_chunk000,5,6.946180569380421,Subsidiary Protection Definition,Syrian refugee family resettled from Lebanon were granted subsidiary protection. This decision was appealed before the National High Court.
3,114,3239_chunk000,6,6.743019976188499,Subsidiary Protection Definition,"The applicant was refused refugee protection and granted subsidiary protection by national authorities. He appealed against this decision before the Municipal Court, requesting the annulment of the part of the decision rejecting his request for refugee protection."
3,278,956_chunk000,7,6.34839563756525,Subsidiary Protection Definition,The applicant was a national of Afghanistan who was granted subsidiary protection in Ireland in 2016. He subsequently applied for family reunification for his wife whom he married in 2017.
3,553,218_chunk001,8,6.34839563756525,Subsidiary Protection Definition,"By decision dated 5th November 2013 the Minister for Justice and Equality refused to entertain this belated application for subsidiary protection, contending that she had not made the application within..."
3,363,585_chunk000,9,6.214687391660559,Subsidiary Protection Definition,The applicant (Venezuela) had applied for subsidiary protection on the basis that he would be at risk due to his activism and his membership of a politic party; that application was refused. The court held that in the context of art.
3,236,953_chunk000,10,6.086495223666468,Subsidiary Protection Definition,"This case concerned whether, for the purposes of an application for family reunification by a beneficiary of subsidiary protection, “child” could include a non-biological child for whom the applicant had acted in loco parentis."
3,291,582_chunk000,11,5.963484687068803,Subsidiary Protection Definition,The High Court refused an application for judicial review by the applicant of a decision refusing him subsidiary protection. The national decision maker did not find the applicant's assertions that he was “not mentally ok” to be credible.
3,31,4709_chunk001,12,5.731800655963556,Subsidiary Protection Definition,"By decision of 16 August 2017, the Federal Office for Migration and Refugees (BAMF) granted subsidiary protection to the applicant, and also to his wife and their four children, noting the serious risks posed by the civil war throughout all regions of Syria. However, it..."
3,531,204_chunk001,13,5.731800655963556,Subsidiary Protection Definition,"The Tribunal, applying reg.8(11)(b) of the European Union (Subsidiary Protection) Regulations 2013, decided it was in the interests of justice to hold an oral hearing (the Tribunal wished to raise in person with the applicant..."
3,549,136_chunk000,14,5.731800655963556,Subsidiary Protection Definition,"The applicant was a Ghanaian national who applied for refugee status in 2010, which was refused following a decision of the Refugee Appeal Tribunal in January 2011. She applied for subsidiary protection on 8 October 2013."
3,64,4167_chunk000,15,5.723404212569427,Subsidiary Protection Definition,"An applicant of Syrian nationality and Sunni Islamic religion requested international protection on 24 November 2021 in Austria. The Federal Office for Immigration and Asylum (BFA) did not grant him refugee status but subsidiary protection, a decision which he appealed to the Federal Administrative Court."
3,240,931_chunk000,16,5.645419234972534,Subsidiary Protection Definition,"Pursuant to Art. 4a of the Asylum Act 2005, an application for international protection is to be rejected as inadmissible where the foreign person has been granted asylum or subsidiary protection status in another EEA Member State or Switzerland. In the specific case, the appellant, a Syrian citizen, filed an application for international protection in April 2018."
3,96,3230_chunk000,17,5.622580774681909,Subsidiary Protection Definition,"The applicant, an Afghan national, was denied subsidiary protection on exclusion grounds, namely that there were serious reasons for considering that he had committed a serious crime. The decision was upheld by the National Court of Asylum (CNDA), and the applicant subsequently appealed to the Council of State."
3,550,136_chunk001,18,5.622580774681909,Subsidiary Protection Definition,"By decision dated 5 November 2013 the Minister for Justice and Equality refused to entertain this application for subsidiary protection, contending that she had not made the application within the administrative deadline of 15 days from the date of the issuing of a proposal to..."
3,580,256_chunk001,19,5.495891122579657,Subsidiary Protection Definition,ly ties existed before the arrival in Belgium of the reuniting person (who enjoys subsidiary...
3,350,590_chunk000,20,5.318544982223641,Subsidiary Protection Definition,"In an urgent action for the «granting of asylum or of a residence permit for subsidiary protection» the use of «official international reports on the political and social situation of the applicant's country of origin», by the court of appeal is not in breach of Articles 412 and 662 of the Civil Procedure Code.

..."
3,439,145_chunk000,21,5.318544982223641,Subsidiary Protection Definition,"The Administrative Court confirmed the Administrative Tribunal's ruling that there was a situation of generalized violence in Afghanistan leading to the grant of subsidiary protection to the asylum seeker. The Ministry of Foreign and European Affairs had appealed the Administrative Tribunal fearing a pull factor.

..."
3,426,58_chunk000,22,5.224377213025576,Subsidiary Protection Definition,"In this case the Court of Appeal considered the question of whether, where an applicant for subsidiary protection is considered by the decision maker to be a national of Country A, and also to have been granted refugee status and lived in each of Countries B and C, may the application be decided upon the basis that he is a stateless person within the meaning of the Qualification Directive and the "
3,552,218_chunk000,23,5.0457032992706985,Subsidiary Protection Definition,"In the present case the applicant, Ms. Danqua, (Ghanaian national), made a very belated application for subsidiary protection on 8th October 2013, having first applied for refugee status in 2010 and having been refused asylum following a decision of the Refugee Appeal Tribunal in January 2011."
3,325,645_chunk000,24,4.799489209226052,Subsidiary Protection Definition,"As per CNDA press release: When the ECtHR concludes that there is a real risk of inhuman or degrading treatment if returned to the country of origin, the CNDA is obliged not only to consider as admissible a request for review by the person concerned but also to grant him at least the benefit of subsidiary protection within the meaning of Article L. 712-1 (b) of the CESEDA."
3,579,256_chunk000,25,4.799489209226052,Subsidiary Protection Definition,"According to the EDAL, the Council for Alien Law Litigation confirmed that those who enjoy subsidiary protection are equivalent to recognised refugees, for the purposes of family reunification and are exempted from additional conditions in relation to housing, health insurance, and means of subsistence provided that the application for family reunification is submitted within one year and the fami"
3,480,97_chunk000,26,4.648275288195397,Subsidiary Protection Definition,"As of 2016, beneficiaries of subsidiary protection in Lower Austria differ from persons granted asylum in that they are entitled only to benefits under basic welfare support. The Constitutional Court ruled in June 2017 that this rule is constitutional, since sufficient factual and legal differences exist to justify differing treatment with respect to social benefits."
3,562,143_chunk000,27,2.278322615321533,Subsidiary Protection Definition,"The decision annulled the grand-ducal regulation of 24 August 2016, declaring compulsory the use of land in the frames of the plan entitled 'Provisional Emergency Reception Facility for International Protection Applicants, Rejected International Protection Applicants, and Beneficiaries of International Protection. ..."
3,451,51_chunk001,28,2.1407988011858894,Subsidiary Protection Definition,"rst application for international protection lodged in 2006.

Those elements that could have..."
3,344,608_chunk000,29,2.1350325150826595,Subsidiary Protection Definition,"Three country nationals, C, J, and S, had their applications for international protection rejected in the Netherlands and were detained with a view to preparing their return. C's application for international protection was rejected on 11 April 2017, and C was detained on 13 April."
3,430,69_chunk000,30,2.1350325150826595,Subsidiary Protection Definition,"If it is not clear whether an asylum applicant has already been granted international protection in another European Union member state (here: Italy), the administrative courts must find out whether this is the case if the admissibility of a new application for protection depends on it."
3,295,650_chunk000,31,2.083679550733045,Subsidiary Protection Definition,The case concerns the suspension of the implementation of a decision on refusal of international protection.
3,487,85_chunk001,32,2.083679550733045,Subsidiary Protection Definition,(iii) The dilution and disapplication of the procedural fairness and kindred protections enshrined in...
3,113,2506_chunk001,33,2.029529117766241,Subsidiary Protection Definition,The applicant also had a child and invoked the protection of family life and best interests of the child as a...
3,418,105_chunk001,34,2.029529117766241,Subsidiary Protection Definition,"A had a residence in Denmark in accordance with the Immigration Act's rules on temporary protection, based on the..."
3,290,984_chunk001,35,2.0243459429282327,Subsidiary Protection Definition,"The Council ruled that, indeed, the burden of the proof on whether an applicant has been granted an international protection in another MS or not lies on the CGRS, nonetheless, this proof being made, it is up to the applicant to provide evidence when he challenges the actuality or the effectiveness of his protection.Also, the question whether the applicant may be readmit by..."
3,8,6098_chunk000,36,1.9731976620809923,Subsidiary Protection Definition,"An Egyptian national lodged a subsequent application for international protection, claiming that he feared persecution in the event of return to Egypt on account of his sexual orientation. The Office for the Protection of Refugees and Stateless Persons (OFPRA) rejected the application on 27 April 2022."
3,283,987_chunk001,37,1.9731976620809923,Subsidiary Protection Definition,"For the Council of State, the State is bound to cover the costs of any civil sentence against its public officials, to protect them if they are the subject of criminal proceedings and protect them against threats, violence, assault, verbal abuse, defamation or insult to which they may be subjected in the course of their duties. This overarching..."
3,355,576_chunk000,38,1.9731976620809923,Subsidiary Protection Definition,"The First Instance Administrative Court took a decision related to the no existence of sanctions if the maximum period of 21 months for the procedure of examination of an application for international protection is surpassed. In this case, an applicant for international protection whose application had been rejected appealed the decision of refusal."
3,496,44_chunk001,39,1.9292546083681117,Subsidiary Protection Definition,The administrative authority (Ministry of Interior) refused to grant the applicants the international protection. It concluded that according to the...
3,104,3275_chunk000,40,1.924570367901563,Subsidiary Protection Definition,"The applicant, a Syrian national, applied for international protection on 2 October 2021 in Austria. As he had already applied for international protection in Malta in September 2021, the Federal Office for Immigration and Asylum (BFA) requested the Maltese authorities to take back the applicant, which Malta accepted."
3,312,366_chunk000,41,1.924570367901563,Subsidiary Protection Definition,"In this case the applicant (Nigeria) arrived to Ireland in October 2016. He claimed to be bisexual and that he was the subject of an attempt to force him to join a cult in Nigeria. On May 2017, the International Protection Office informed him the refusal of his application for protection on the ground of lack of credibility. He appealed the decision."
3,318,649_chunk000,42,1.9011445557373718,Subsidiary Protection Definition,"If an affiliate with a time-limited residence permit and status as an alternative person in need of protection can be considered to have well-founded prospects of being granted a permanent residence permit, it can be judged on the basis of how likely it is that the need for protection remains when the current permit expires."
3,29,4728_chunk001,43,1.8827435280526512,Subsidiary Protection Definition,"On 20 February 2024, the applicant lodged a second application for international protection with the Ministry and on the same day she was heard by..."
3,249,689_chunk001,44,1.8827435280526512,Subsidiary Protection Definition,They provided the court a list of deficiencies contained in the Royal Decree regarding the protection and safeguards in place for families and children. The applicants...
3,446,4705_chunk000,45,1.8827435280526512,Subsidiary Protection Definition,"Judgment concerning the freedom of movement of asylum seekers in Ceuta and Melilla, although his application for international protection was admitted for examination.

..."
3,264,923_chunk000,46,1.8559631025170977,Subsidiary Protection Definition,An applicant must submit a request for protection with which he asserts target-country-related dangers that are objectively suitable in their nature for recognition as a person entitled to asylum or an award for international protection (material asylum request within the meaning of Section 13 (1) Asylum Act) refer the asylum procedure to the Federal Office.
3,296,650_chunk001,47,1.8559631025170977,Subsidiary Protection Definition,"The Supreme Court considering that the Polish provisions on granting international protection do not explicitly provide for the right to stay of a foreigner applying for international protection in proceedings before the court of first instance, rules that the fulfillment of the obligation under Art. 46 ust. 5 of the procedural directive 2013/32, must take place through the decision..."
3,316,591_chunk000,48,1.8559631025170977,Subsidiary Protection Definition,"I- Matters regarding the hearing of the interested party with respect to inadmissibility decisions on a request for international protection and the transfer of an applicant for international protection, rendered further to a decision to accept the taking back request by another member state, are governed by Article 5 of Regulation (EU) No 604/2013 of the European Parliament and of the Council of "
3,233,1090_chunk001,49,1.8384222626575548,Subsidiary Protection Definition,"The applicant, who subsequently traveled to Germany, made a further request for international protection after returning to Austria on 15 January..."
3,294,589_chunk001,50,1.8384222626575548,Subsidiary Protection Definition,II – The aforementioned Article 17 (1 and 2) is applicable to situations where the request for international protection is considered inadmissible and the...
3,471,175_chunk001,51,1.8384222626575548,Subsidiary Protection Definition,"(ii) There is a general duty of confidentiality during the process of examining a protection claim, including appellate and judicial review proceedings. If..."
3,319,649_chunk001,52,1.7961397191288966,Subsidiary Protection Definition,"Here, both the individual protection reasons and the current land information must be considered. The possibility of obtaining a residence permit due to work or qualifying..."
3,128,3269_chunk000,53,1.7920789052475143,Subsidiary Protection Definition,"The applicant, a national of Somalia, applied for international protection in France on 18 December 2020 and he was placed under the Dublin procedure while a request was sent to Germany, considered the Member State responsible to examine the request for international protection. The applicant returned to Germany, and thereafter returned to France and asked for asylum a second time on 26 May 2021."
3,105,3275_chunk001,54,1.7557583920818172,Subsidiary Protection Definition,"By decision of 25 November 2021, the BFA rejected the application for international protection as inadmissible and ordered the applicant's removal to Malta. The applicant..."
3,320,579_chunk000,55,1.7557583920818172,Subsidiary Protection Definition,The applicants in each of these six cases have brought proceedings making the technical objection that the International Protection Office used contractors in the process of coming up with a negative recommendation.
3,557,47_chunk001,56,1.7557583920818172,Subsidiary Protection Definition,"Afterwards, he travelled via Germany to the Czech Republic where he lodged in 2015 the application for international protection. The administrative authority (the Ministry of Interior), found the application..."
3,172,957_chunk001,57,1.7171528699758012,Subsidiary Protection Definition,"The appellant claimed her stalker enjoyed political influence and/or protection in Albania so her complaints to the police were not effective, and therefore she fled Albania and claimed asylum in Ireland."
3,141,2505_chunk000,58,1.680208534126702,Subsidiary Protection Definition,"The applicant, national of Mali, applied for international protection in Germany but based on EURODAC findings his application was rejected as inadmissible as Italy was responsible to process his application."
3,424,32_chunk000,59,1.680208534126702,Subsidiary Protection Definition,"Majid Shiri, an Iranian national, has brought a challenge before the Austrian courts in relation to the decision refusing his application for international protection in Austria and his removal to Bulgaria."
3,115,3239_chunk001,60,1.6448204221251734,Subsidiary Protection Definition,"The Municipal Court stated that the authorities' decision to reject his application for refugee protection was unlawful and annulled the decision in its entirety, claiming that annulling only part of it would lead to an..."
3,123,3286_chunk001,61,1.6448204221251734,Subsidiary Protection Definition,"The Supreme Court confirmed that the application for international protection implies the suspension of the removal procedure for irregular stay that could affect the applicant, until the Administration issues an initial decision..."
3,194,1091_chunk000,62,1.6108922319226984,Subsidiary Protection Definition,"The case concerns a Nigerian applicant who made unsuccessful applications for international protection in April 2015, January 2017 and May 2018, and decisions to return him were issued."
3,507,46_chunk000,63,1.6108922319226984,Subsidiary Protection Definition,"The applicant (Ukrainian national) had arrived to the Czech Republic in 2006 on the basis of a work permit. In November 2016, he lodged the application for international protection which was dismissed by the administrative authority."
3,30,4709_chunk000,64,1.5783354466845672,Subsidiary Protection Definition,"A Syrian national requested international protection in Germany, alleging a well-founded fear of persecution in his country of origin due to the ongoing civil war and a risk of forced conscription."
3,102,3270_chunk000,65,1.5783354466845672,Subsidiary Protection Definition,"The applicant, whose Dublin transfer time limit was extended, appealed the decision of 8 November 2021 of the Police Prefect which refused the registration of the request for international protection in the regular procedure."
3,237,953_chunk001,66,1.5783354466845672,Subsidiary Protection Definition,Barrett J held that there is a wide diversity of familial structures and the relationship of father/child was not confined by the International Protection Act 2015 to a biological father and accordingly quashed the Minister's refusal of family...
3,275,647_chunk001,67,1.5783354466845672,Subsidiary Protection Definition,"The urgent action was initiated by several civil society organisations against complications that amounted to obstacles to the registration of applications for international protection through a telephone platform. The platform, established by the French Office for Immigration and..."
3,292,582_chunk001,68,1.5783354466845672,Subsidiary Protection Definition,"The applicant submitted that in dismissing his explanation of suffering a mental disability, the Tribunal acted in breach of the national protection legislation, the EU Charter of Fundamental Freedoms and the European Convention on Human..."
