qid,query,docno,docid,score,rank,text
84,Female Genital Mutilation Ethiopia,erit20265_chunk007,3210,0.7766299,24,"Ansøgeren har som asylmotiv under behandlingen af den genoptagede asylsag henvist til, at hun i Eritrea ikke vil kunne udleve sin religion uden risiko for forfølgelse. Hun har til støtte herfor oplyst, at hun tilhører [kristen bevægelse], og at denne religion er forbudt i Eritrea. Hun har videre oplyst, at hun ikke er døbt i [kristen bevægelse]."
84,Female Genital Mutilation Ethiopia,erit20265_chunk006,3209,0.77556527,25,"Ansøgeren opfylder derfor ikke betingelserne for at opnå [statsborgerskab i andet afrikansk land], og det er heller ikke på et sene¬re tidspunkt muligt for hende at opnå [statsborgerskab i andet afrikansk land]. Hun har i denne forbindelse henvist til, at hun asylretligt skal vurderes i forhold til Eritrea."
84,Female Genital Mutilation Ethiopia,keny20262_chunk035,1470,0.7753935,26,"Switzerland fremgår blandt andet, at en ansøger ikke kan pålægges at skjule sin seksualitet for at undgå forfølgelse, og at der ikke alene skal foretages en vurdering af, om homoseksualitet faktisk er kriminaliseret, men en konkret vurdering af hvorvidt ansøgeren kan opnå myndighedsbeskyttelse, såfremt vedkommende udsættes for “ill-treatment” af ikke statslige aktører på grund af sin seksuelle ori"
84,Female Genital Mutilation Ethiopia,niga20264_chunk013,1839,0.77515876,27,"Det er således ikke gjort gældende, at ansøgeren på grund af sin [diagnose] risikerer asylbegrundende forfølgelse eller overgreb ved en tilbagevenden til Nigeria. Det fremgår af baggrundsoplysningerne, at homoseksuel adfærd, ægteskaber mellem personer af samme køn og LGBT+-foreninger er forbudt efter nigeriansk lov, og at overtrædelser kan medføre fængselsstraffe på op til 14 års fængsel."
84,Female Genital Mutilation Ethiopia,syri20261_chunk013,3527,0.774601,28,"These incidents occurred across different parts of the country, including in zones previously controlled by the SDF, SNA, and the former government. Violence and abuse against women are perpetrated by a mix of state actors, groups linked to them, and non-state or criminal actors."
84,Female Genital Mutilation Ethiopia,syri20267_chunk016,3839,0.774601,29,"These incidents occurred across different parts of the country, including in zones previously controlled by the SDF, SNA, and the former government. Violence and abuse against women are perpetrated by a mix of state actors, groups linked to them, and non-state or criminal actors."
84,Female Genital Mutilation Ethiopia,syri20262_chunk016,3658,0.774601,30,"These incidents occurred across different parts of the country, including in zones previously controlled by the SDF, SNA, and the former government. Violence and abuse against women are perpetrated by a mix of state actors, groups linked to them, and non-state or criminal actors."
84,Female Genital Mutilation Ethiopia,syri20263_chunk011,3588,0.774601,31,"These incidents occurred across different parts of the country, including in zones previously controlled by the SDF, SNA, and the former government. Violence and abuse against women are perpetrated by a mix of state actors, groups linked to them, and non-state or criminal actors."
84,Female Genital Mutilation Ethiopia,syri20266_chunk016,3775,0.774601,32,"These incidents occurred across different parts of the country, including in zones previously controlled by the SDF, SNA, and the former government. Violence and abuse against women are perpetrated by a mix of state actors, groups linked to them, and non-state or criminal actors."
84,Female Genital Mutilation Ethiopia,ugan202620_chunk015,115,0.7737809,33,"Switzerland fremgår blandt andet, at en ansøger ikke kan pålægges at skjule sin seksualitet for at undgå forfølgelse, og at der ikke alene skal foretages en vurdering af, om homoseksualitet faktisk er kriminaliseret, men en konkret vurdering af hvorvidt ansøgeren kan opnå myndighedsbeskyttelse, såfremt vedkommende udsættes for ”ill-treatment” af ikke statslige aktører på grund af sin seksuelle ori"
84,Female Genital Mutilation Ethiopia,etio20264_chunk006,1053,0.773212,34,"På denne baggrund, og i overensstemmelse med Flygtningenævnets hidtidige praksis, finder nævnet, at den nuværende situation både i Addis Ababa og det øvrige Etiopien ikke er af en sådan karakter, at enhver etnisk tigray vil være i risiko for at blive udsat for asylbegrundende overgreb."
84,Female Genital Mutilation Ethiopia,keny20262_chunk002,1437,0.7726376,35,"Ansøgeren har som asylmotiv henvist til, at hun frygter grupperingen [kriminel organisation] i Kenya, eftersom de tidligere har bortført hende og voldtaget hende som følge af, at hun er lesbisk. Ansøgeren frygter ligeledes sin [familiemedlem A], som har truet hende på grund af hendes seksualitet, og som er medlem af [kriminel organisation]."
84,Female Genital Mutilation Ethiopia,paki20261_chunk004,4765,0.7724082,36,"Ansøgeren har til støtte herfor oplyst, at efter overgrebet fra [A] blev hendes bopæl opsøgt af personer, som arbejdede for ham. I den forbindelse blev ansøgerens familie bekendt med, at [A] har anlagt en sag mod ansøgeren for overtrædelse af den pakistanske straffelovs § 295 C om blasfemi. Ansøgeren har endeligt henvist til de generelle forhold for kristne i Pakistan."
84,Female Genital Mutilation Ethiopia,ugan202614_chunk020,5238,0.77134144,37,.
84,Female Genital Mutilation Ethiopia,ugan20262_chunk017,5741,0.77134144,38,.
84,Female Genital Mutilation Ethiopia,dub-rumae20263_chunk020,2818,0.77084136,39,"1, på afgørende vis bidrager til opfyldelsen af det i femte betragtning til forordningen omhandlede formål om en hurtig behandling af ansøgninger om internationalbeskyttelse ved at sikre, at disse procedurer for overtagelse eller tilbagetagelse iværksættes uden unødig forsinkelse. Denne ufravigelige frist og navnlig den regel, som er fastsat i nævnte forordnings artikel29, stk."
84,Female Genital Mutilation Ethiopia,erit20269_chunk002,401,0.77062935,40,"1, og der skal her­ef­ter i medfør af udlændingelovens § 49 a træffes afgørelse om, hvorvidt udlændinge­lovens § 31 er til hinder for, at klageren kan udsendes til Eritrea. Klageren er etnisk tigrinya og [religion] fra [by], Eritrea. Klageren har ikke været medlem af politiske eller religiøse foreninger eller organisationer eller i øvrigt været politisk aktiv i Eritrea."
84,Female Genital Mutilation Ethiopia,erit20269_chunk021,420,0.770617,41,", ikke kan føre til en anden vur­de­ring.

Endelig skal der foretages en proportionalitetsafvejning, hvor forbrydelsens grovhed mv. skal afvejes over for, om særlige forhold, herunder hensynet til familiens enhed, taler for at meddele udlændingen opholdstilladelse. Klageren er født i Eritrea, hvor han gik i skole og havde sin opvækst og ungdomsår. Han arbejdede flere år i Eritrea som møbelsnedker."
84,Female Genital Mutilation Ethiopia,erit20261_chunk005,5805,0.7705182,42,"Ansøgeren har endvidere henvist til, at hun frygter at blive fængslet af myndighederne, fordi hendes ægtefælle er deserteret fra militæret. Ansøgeren har til støtte herfor oplyst, at hendes ægtefælle også er deserteret fra militæret i Eritrea efter 10 år i tjenesten. Ansøgeren mødte sin ægtefælle i [land i Nordafrika] i 2011, og de blev religiøst viet i 2014."
84,Female Genital Mutilation Ethiopia,ugan20269_chunk002,4459,0.7703955,43,"I Uganda kan man blive straffet med døden eller livsvarigt fængsel, hvis man har givet husly til homoseksuelle personer. De tre mænd boede sammen med ansøgeren og hans familie i halvandet år. Ansøgerens fætter har efter ansøgerens ankomst til Danmark fortalt ham, at politiet i Uganda havde jagtet ansøgerens bil, som ansøgerens tante og hendes ægtefælle kørte i."
84,Female Genital Mutilation Ethiopia,ugan202610_chunk015,2738,0.769961,44,"Endvidere fremgår det af nyere artikler, herunder fra Human Rights Awareness and Promotion Forum (HRAPF), at situationen for homoseksuelle i Uganda er mærkbart forværret siden lovens vedtagelse. Således beskrives i artikler et fortsat højt antal tilfælde af chikane, vold og trusler om vold, overfald og tilfælde af arrestationer, men ingen tilfælde af domfældelser efter den nye lov."
84,Female Genital Mutilation Ethiopia,erit20261_chunk021,5821,0.76945764,45,"Endelig fremgår det, at såfremt en person kan få et pas, vil vedkommende sandsynligvis også kunne få et udrejsevisum. Ansøgeren har afgivet skiftende og delvist usammenhængende forklaringer om hendes ophold i Eritrea efter 2010 og tidspunkterne for hendes ind- og udrejser af Eritrea. Forklaringerne fremstår udbyggende for nævnet."
84,Female Genital Mutilation Ethiopia,erit20261_chunk012,5812,0.76945686,46,"Hun opholdt sig derefter i Eritrea indtil [efteråret] 2013, hvor hun legalt udrejste til [land i Mellemøsten]. Fra [land i Mellemøsten] rejste hun til [land i Nordafrika]. I 2014 indrejste hun på ny i Eritrea, hvor hun blev gift. Derefter udrejste hun fra Eritrea. Hun har ikke været i Eritrea siden udrejsen i 2014."
84,Female Genital Mutilation Ethiopia,erit20264_chunk000,5130,0.76857436,47,"Nævnet stadfæstede i februar 2026 Udlændingestyrelsens afgørelse vedrørende en kvindelig statsborger fra Eritrea. Indrejst i 2002. Flygtningenævnet udtalte: 
”Ansøgeren er etnisk [etnicitet] og tigrinya og sunnimuslim fra [by], Eritrea."
84,Female Genital Mutilation Ethiopia,erit20265_chunk000,3203,0.7680942,48,"Nævnet meddelte i april 2026 opholdstilladelse (K-status) til en kvindelig statsborger fra Eritrea. Sagen er sambehandlet med Erit/2026/6/AALK, Erit/2026/7/AALK og Erit/2026/8/AALK. Indrejst i 2024. Genoptaget sag. Flygtningenævnet udtalte:
”Ansøgeren er etnisk [etnicitet], [trosretning] og født i byen [by], [andet afrikansk land]."
84,Female Genital Mutilation Ethiopia,etio20263_chunk002,2624,0.76795864,49,"Ansøgeren har til støtte for dette asylmotiv henvist til, at hun selv har været udsat for omskæring som [6-9]-årig i sit eget hjem i [by A] i Oromia, Etiopien. Ansøgeren har i den forbindelse henvist til, at der er tradition for omskæring af piger i Etiopien. Det vil oftest være bedsteforældre og de ældre i landsbyen, der foretager indgrebet, når barnet er mellem seks til ni år."
84,Female Genital Mutilation Ethiopia,erit20262_chunk000,5312,0.76793265,50,"Nævnet stadfæstede i januar 2026 Udlændingestyrelsens afgørelse vedrørende en kvindelig statsborger fra Eritrea. Indrejst i 2024. Flygtningenævnet udtalte: 
”Ansøgeren er etnisk tigrigna og kristen ortodoks fra [by A], Eritrea. Ansøgeren har ikke været medlem af politiske eller religiøse foreninger eller organisationer eller i øvrigt været politisk aktiv."
84,Female Genital Mutilation Ethiopia,erit20261_chunk000,5800,0.76759195,51,"Nævnet stadfæstede i januar 2026 Udlændingestyrelsens afgørelse vedrørende en kvindelig statsborger fra Eritrea. Indrejst i 2023. Flygtningenævnet udtalte: 
”Ansøgeren er etnisk tigre og sunnimuslim af trosretning. Ansøgeren er fra [by] i Eritrea. Ansøgeren har ikke været medlem af politiske eller religiøse foreninger eller organisationer eller i øvrigt været politisk aktiv."
84,Female Genital Mutilation Ethiopia,ugan20262_chunk008,5732,0.76758635,52,"Af baggrundsoplysningerne om forholdene for LGBT+ personer i Uganda, herunder Human Rights Watch, Ugandan Parliament Passes Extreme Anti-LGBT, udgivet den 22. marts 2023, Amnesty International, Uganda: President´s approval of anti-LGBTI Bill is a grave assault on Civil and Political Rights: LGBTQ-Rights, udgivet den 26. maj 2023 og The Advocates for human Rights, Ugandas Compliance with the Intern"
84,Female Genital Mutilation Ethiopia,soma202612_chunk015,236,0.76755095,53,"De generelle forhold i Somalia, herunder i ansøgerens oprindelige hjemområde i Mogadishu, kan ikke i sig selv føre til opholdstilladelse efter asylreglerne. Ansøgeren har herefter ikke – heller ikke efter en kumulativ vurdering af de påberåbte forhold – sandsynliggjort, at han har behov for international beskyttelse i Danmark efter udlændingelovens § 7, stk. 1 eller stk. 2."
84,Female Genital Mutilation Ethiopia,erit20261_chunk040,5840,0.76705045,54,"Det må endvidere lægges til grund, at ægteskabet blev indgået i Eritrea i 2014, og at ægtefællerne efterfølgende anmodede myndighederne i Eritrea om at registrere vielsesattesten, hvilket skete uden anmærkninger. Flygtningenævnet finder det ikke sandsynligt, at ægtefællerne ville tage sådanne skridt, såfremt de formodede, at de derved ville udsætte sig for risiko for forfølgelse."
84,Female Genital Mutilation Ethiopia,erit20261_chunk028,5828,0.767004,55,"for at have unddraget sig nationaltjeneste eller straf for at have udrejst ulovligt.

Spørgsmålet er herefter om ansøgeren er i risiko for forfølgelse eller i reel risiko for at blive udsat for overgreb som følge af, at ansøgerens ægtefælle i 2010 uden myndighedernes tilladelse har forladt militærtjeneste i Eritrea."
84,Female Genital Mutilation Ethiopia,etio20261_chunk025,4229,0.7669785,56,"nder tilbage til Etiopien.

Flygtningenævnet finder, at der efter baggrundsoplysningerne, ikke er grundlag for at anse den nuværende situation i [distrikt] eller det øvrige Etiopien, for at være af en sådan karakter, at enhver etnisk amhara vil være i risiko for at blive udsat for asylbegrundende overgreb."
84,Female Genital Mutilation Ethiopia,erit20265_chunk005,3208,0.7668762,57,"Ansøgeren har under behandlingen af den genoptagede asylsag fortsat henvist til, at hun ikke er [statsborger i andet afrikansk land]. Hun har til støtte herfor henvist til, at begge hen¬des forældre var eritreiske statsborgere og udvist af [andet afrikansk land]."
84,Female Genital Mutilation Ethiopia,rusl202613_chunk003,2858,0.7667215,58,"Efter indgivelsen af ansøgningen om asyl i [efteråret] 2024 har hun desuden deltaget i medlemsmøder og andre medlemsarrangementer i foreningen LGBT Asylum. Ansøgeren har desuden anført, at hun ikke turde stå åbent frem som homoseksuel i Rusland, fordi hun var bange for at blive udsat for diskrimination og forfølgelse på grund af sin seksualitet."
84,Female Genital Mutilation Ethiopia,ugan202613_chunk006,3337,0.766517,59,"Ansøgeren har desuden ikke forklaret troværdigt om sine (manglende) overvejelser omkring sin seksualitet, herunder særligt i lyset af, at der i Uganda var og er en meget udbrudt modstand i samfundet mod homoseksualitet."
84,Female Genital Mutilation Ethiopia,ugan202610_chunk010,2733,0.7662282,60,"Af baggrundsoplysningerne om forholdene for LGBT+-personer i Uganda, herunder Human Rights Watch, Ugandan Parliament Passes Extreme Anti-LGBT, udgivet den 22. marts 2023, Amnesty International, Uganda: Presidents´s approval of anti-LGBTI Bill is a grave assault on Civil and Political Rights: LGBTQ-Rights, udgivet den 26. maj 2023 og The Advocates for Human Rights, Ugandas Compliance with the Inter"
84,Female Genital Mutilation Ethiopia,erit20262_chunk005,5317,0.76598895,61,"Af et referat af ansøgerens oplysnings- og motivsamtale [i foråret] 2024 fremgår, at ansøgeren har forklaret, at hun i 2017 udrejste illegalt fra Eritrea til [afrikansk land A] sammen med sine tre børn, og at udrejsen foregik uden problemer. Senere under samtalen har ansøgeren udbyggende forklaret, at hun og børnene havde forsøgt at udrejse i 2016, men blev pågrebet af militærfolk i [by B]."
84,Female Genital Mutilation Ethiopia,stat20265_chunk017,4439,0.765885,62,"I sådanne tilfælde kan man igennem UNRWA få recep­ten hertil, men patienten må selv betale for omkostningerne i den forbindelse. Hvis ik­ke dette er muligt, vil det lægefaglige personale bruge den tilgængelige medicin på den bedst mulige måde til at finde en acceptabel løsning for den enkelte patient."
84,Female Genital Mutilation Ethiopia,niga20264_chunk014,1840,0.7655791,63,"I områder, hvor der gælder sharialov, kan dødsstraf være hjemlet. Diskrimination fra såvel myndighedernes som samfundets side beskrives som gennemgående. Der kan henvises til EUAA: Country Guidance: Nigeria, marts 2026, pkt. 3.12, og EUAA, Nigeria: Country Focus, november 2025, pkt. 2.5."
84,Female Genital Mutilation Ethiopia,syri20263_chunk052,3629,0.7655351,64,"Af sidstnævnte rapport fremgår det mere overordnet: “In general, women in Syria are unlikely to face a real risk of persecution or serious harm from state or non-state actors.” Selvom forholdene for kvinder i Syrien, herunder særligt enlige kvinder, efter baggrundsoplysningerne er vanskelige, finder Flygtningenævnet ikke, at forholdene uden videre kan anses for asylbegrundende, og at der således o"
84,Female Genital Mutilation Ethiopia,syri20262_chunk057,3699,0.7655351,65,"Af sidstnævnte rapport fremgår det mere overordnet: “In general, women in Syria are unlikely to face a real risk of persecution or serious harm from state or non-state actors.” Selvom forholdene for kvinder i Syrien, herunder særligt enlige kvinder, efter baggrundsoplysningerne er vanskelige, finder Flygtningenævnet ikke, at forholdene uden videre kan anses for asylbegrundende, og at der således o"
84,Female Genital Mutilation Ethiopia,syri20262_chunk030,3672,0.76544476,66,"In areas controlled by the interim government, women have at times been informally warned by individual local authorities, religious leaders, or security actors with extremist ideological views for not wearing the Islamic veil."
84,Female Genital Mutilation Ethiopia,syri20263_chunk025,3602,0.76544476,67,"In areas controlled by the interim government, women have at times been informally warned by individual local authorities, religious leaders, or security actors with extremist ideological views for not wearing the Islamic veil."
84,Female Genital Mutilation Ethiopia,syri20266_chunk030,3789,0.76544476,68,"In areas controlled by the interim government, women have at times been informally warned by individual local authorities, religious leaders, or security actors with extremist ideological views for not wearing the Islamic veil."
84,Female Genital Mutilation Ethiopia,syri20267_chunk030,3853,0.76544476,69,"In areas controlled by the interim government, women have at times been informally warned by individual local authorities, religious leaders, or security actors with extremist ideological views for not wearing the Islamic veil."
84,Female Genital Mutilation Ethiopia,syri20261_chunk027,3541,0.76544476,70,"In areas controlled by the interim government, women have at times been informally warned by individual local authorities, religious leaders, or security actors with extremist ideological views for not wearing the Islamic veil."
84,Female Genital Mutilation Ethiopia,ugan202610_chunk019,2742,0.76538444,71,"Efter en samlet konkret vurdering af ansøgerens forhold og baggrundsoplysningerne for LGBT+-personer finder Flygtningenævnets flertal således, at ansøgeren har sandsynliggjort, at han ved en tilbagevenden til Uganda risikerer forfølgelse omfattet af udlændingelovens § 7, stk. 1. Flygtningenævnet meddeler derfor ansøgeren opholdstilladelse i medfør af udlændingelovens § 7, stk. 1.” Ugan/2026/10/edo"
84,Female Genital Mutilation Ethiopia,keny20262_chunk036,1471,0.7653552,72,"entering.

Det lægges efter baggrundsoplysningerne til grund, at ansøgeren ikke kan opnå myndighedsbeskyttelse imod de fysiske overgreb, hun risikerer på baggrund af sin seksualitet. Flygtningenævnets flertal finder herefter efter en samlet konkret og individuel vurdering, at ansøgeren har sandsynliggjort, at hun ved en tilbagevenden til Kenya risikerer asylbegrundende forfølgelse."
84,Female Genital Mutilation Ethiopia,syri20263_chunk028,3605,0.7653487,73,"Still, isolated local incidents may occur where women are asked to cover their hair. 8.2. Access to public services. The government’s overall position on women’s rights and representation remains uncertain. Some members of the new administration have openly opposed women’s participation in specific roles and have criticised previous efforts to advance gender equality."
84,Female Genital Mutilation Ethiopia,syri20261_chunk030,3544,0.7653487,74,"Still, isolated local incidents may occur where women are asked to cover their hair. 8.2. Access to public services. The government’s overall position on women’s rights and representation remains uncertain. Some members of the new administration have openly opposed women’s participation in specific roles and have criticised previous efforts to advance gender equality."
84,Female Genital Mutilation Ethiopia,syri20266_chunk033,3792,0.7653487,75,"Still, isolated local incidents may occur where women are asked to cover their hair. 8.2. Access to public services. The government’s overall position on women’s rights and representation remains uncertain. Some members of the new administration have openly opposed women’s participation in specific roles and have criticised previous efforts to advance gender equality."
84,Female Genital Mutilation Ethiopia,syri20267_chunk033,3856,0.7653487,76,"Still, isolated local incidents may occur where women are asked to cover their hair. 8.2. Access to public services. The government’s overall position on women’s rights and representation remains uncertain. Some members of the new administration have openly opposed women’s participation in specific roles and have criticised previous efforts to advance gender equality."
84,Female Genital Mutilation Ethiopia,syri20262_chunk033,3675,0.7653487,77,"Still, isolated local incidents may occur where women are asked to cover their hair. 8.2. Access to public services. The government’s overall position on women’s rights and representation remains uncertain. Some members of the new administration have openly opposed women’s participation in specific roles and have criticised previous efforts to advance gender equality."
84,Female Genital Mutilation Ethiopia,erit20262_chunk022,5334,0.7652359,78,"Det samme gælder med hensyn til det forhold, at hun i 2017 udrejste med sine tre sønner, som dengang var henholdsvis [8-11 år], [12-15 år] og [16-18 år], og dermed ikke i målgruppen for indkaldelse til militærtjeneste."
84,Female Genital Mutilation Ethiopia,keny20262_chunk016,1451,0.76516104,79,"Til sin asylsamtale [i vinteren 2025/2026] forklarede ansøgeren derimod, at hun yderligere havde et asylmotiv angående, at hun som 10-årig var blevet solgt til en ældre mand, og at hendes familie krævede, at hun vendte tilbage til Kenya for at blive omskåret og gift med ham."
84,Female Genital Mutilation Ethiopia,ugan20262_chunk005,5729,0.7650279,80,"Flygtningenævnet lægger endvidere til grund, at ansøgerens seksualitet i Uganda er kendt af både ansøgers [familiemedlem A og B], og at ansøgeren ved en tilbagevenden til Uganda ønsker at leve åbent om sin seksualitet."
84,Female Genital Mutilation Ethiopia,niga20266_chunk001,1639,0.76485103,81,"Ansøgeren har som asylmotiv henvist til, at hun ved en tilbagevenden til Nigeria fryg¬ter at blive slået ihjel af ukendte grupper og ritualister. Hun har til støtte herfor oplyst, at hun i perioden fra 2014 til [foråret] 2017 ved i hvert fald fire hæn¬del¬¬ser i Nigeria var tæt på at blive udsat for voldtægt, overfald og tyve-ri/røveri."
84,Female Genital Mutilation Ethiopia,erit20261_chunk011,5811,0.764739,82,"Ansøgeren har for Flygtningenævnet om disse spørgsmål nu forklaret blandt andet, at hun fik udstedt pas i 2002, og at passet blev fornyet i 2012. Hun har nu videre forklaret, at hun udrejste til [land i Nordafrika] fra Eritrea i 2010. Hun opholdt sig derefter i [land i Nordafrika] indtil hun i 2012 legalt indrejste i Eritrea, hvor hendes pas blev fornyet."
84,Female Genital Mutilation Ethiopia,erit20264_chunk003,5133,0.7646467,83,"n 2025/2026].

Der har herudover muligvis været tale om én yderligere demonstration i Danmark. Herudover har hun i begrænset omfang delt materiale på sociale medier. Ansøgeren har oplyst, at de politiske aktiviteter har omhandlet det eritreiske diktatoriske regime samt manglende rettigheder for den etniske [minoritetsgruppe]."
84,Female Genital Mutilation Ethiopia,erit20261_chunk006,5806,0.764538,84,"Vielsesattesten blev efterfølgende sendt til myndighederne i Eritrea, hvor attesten blev behørigt registreret. Endelig har ansøgeren henvist til, at hun frygter de generelle forhold i Eritrea. Udvalgte akter fra ansøgerens familiesammenføringssag og fra ansøgerens ægtefælles asylsag har indgået i Flygtningenævnets behandling af sagen."
84,Female Genital Mutilation Ethiopia,etio20264_chunk004,1051,0.7643836,85,"Flygtningenævnet kan – ligesom Udlændingestyrelsen – lægge ansøgerens forklaring om voldtægten og fængslingen til grund. Flygtningenævnet lægger efter baggrundsmaterialet til grund, at der i november 2022 blev indgået en fredsaftale mellem den etiopiske regering og myndighederne i Tigray-regionen."
84,Female Genital Mutilation Ethiopia,erit20261_chunk001,5801,0.76432306,86,"Ansøgeren har som asylmotiv henvist til, at hun ved en tilbagevenden til Eritrea frygter myndighederne, fordi hun har unddraget sig militærtjeneste og er udrejst illegalt af landet. Ansøgeren har til støtte herfor oplyst, at hun i 2010 modtog en indkaldelse til militærtjeneste. Indkaldelsen blev afleveret personligt på ansøgerens bopæl."
84,Female Genital Mutilation Ethiopia,erit20261_chunk004,5804,0.76426506,87,"Ansøgeren har i forbindelse med ansøgningen om asyl om udrejsen af Eritrea oplyst, at hun har fået udstedt et nationalitetspas i 2002, men at hun aldrig har anvendt dette pas som rejselegitimation. Hun har videre oplyst, at hendes pas ikke efterfølgende er blevet fornyet."
84,Female Genital Mutilation Ethiopia,syri20261_chunk054,3568,0.7642324,88,"Af sidstnævnte rapport fremgår det mere overordnet: “In general, women in Syria are unlikely to face a real risk of persecution or serious harm from state or non-state actors.” Om behandlingen i Syrien af personer, der anses for at have overskredet grænserne for religiøse, moralske normer mv., kan der henvises til EUAA, County Guidance: Syria, december 2025, pkt. 4.8 (s. 39 f)."
84,Female Genital Mutilation Ethiopia,erit20263_chunk000,5105,0.7639786,89,"Nævnet meddelte i februar 2026 opholdstilladelse (K-status) til en mandlig statsborger fra Eritrea. Indrejst i 1994 og oprindeligt meddelt opholdstilladelse efter udlændingelovens § 7, stk. 1. Klageren er ved flere domme vedrørende samme type kriminalitet idømt fængsel og udvist af Danmark. Klageren blev senest i 2024 idømt fængsel i 6 måneder for overtrædelse af bl.a. straffelovens § 123, stk."
84,Female Genital Mutilation Ethiopia,erit20268_chunk010,3235,0.76397467,90,"Det anførte asylmotiv kan derfor heller ikke føre til asyl. Vedrørende ansøgerens asylmotiv om, at hun i Eritrea vil blive udsat for forfølgelse på grund af hendes tilknytning til [kristen bevægelse], finder Flygtningenævnet, at det, uanset baggrundsoplysningerne om religiøs forfølgelse i Eritrea, ikke er sandsynliggjort, at hun er i risiko for sådan forfølgelse."
84,Female Genital Mutilation Ethiopia,erit20264_chunk013,5143,0.763876,91,"For så vidt angår asylmotiverne om hendes fars og brødres politiske aktiviteter, om at hendes familie vil udstøde hende, fordi hun har været gift med en dansk kristen mand, og at hun har opholdt sig uden for Eritrea i over 23 år, kan Flygtningenævnet i al væsentlighed henvise til de grunde, der er anført i Udlændingestyrelsens afgørelse af [foråret] 2025 og i øvrigt tillige til Flygtningenævnets a"
84,Female Genital Mutilation Ethiopia,ugan20264_chunk013,4917,0.7638055,92,"uropæisk land], men dog angiveligt har et hus i Uganda, som hun ikke vil kunne søge myndighedernes beskyttelse imod.

Flygtningenævnet stadfæster derfor Udlændingestyrelsens afgørelse.” ugan/2026/4/flfr"
84,Female Genital Mutilation Ethiopia,paki20261_chunk003,4764,0.7635473,93,"Det lykkedes ansøgeren at slippe fri med hjælp fra en af [A’s] ansatte, hvorefter hun tog hjem til sin familie i [by]. Ansøgeren har endvidere henvist til, at hun frygter at blive fængslet i Pakistan, fordi der er rejst en straffesag mod hende, hvor hun er sigtet for blasfemi."
84,Female Genital Mutilation Ethiopia,syri20261_chunk018,3532,0.7632216,94,"Non-Sunni women appear more vulnerable, especially when their identity is visible through appearance or behaviour. Most cases of discrimination, harassment and abuse of women are reported from minority areas, while such cases are rarely reported from Hama, Aleppo, or Daraa."
84,Female Genital Mutilation Ethiopia,syri20262_chunk021,3663,0.7632216,95,"Non-Sunni women appear more vulnerable, especially when their identity is visible through appearance or behaviour. Most cases of discrimination, harassment and abuse of women are reported from minority areas, while such cases are rarely reported from Hama, Aleppo, or Daraa."
84,Female Genital Mutilation Ethiopia,syri20266_chunk021,3780,0.7632216,96,"Non-Sunni women appear more vulnerable, especially when their identity is visible through appearance or behaviour. Most cases of discrimination, harassment and abuse of women are reported from minority areas, while such cases are rarely reported from Hama, Aleppo, or Daraa."
84,Female Genital Mutilation Ethiopia,syri20267_chunk021,3844,0.7632216,97,"Non-Sunni women appear more vulnerable, especially when their identity is visible through appearance or behaviour. Most cases of discrimination, harassment and abuse of women are reported from minority areas, while such cases are rarely reported from Hama, Aleppo, or Daraa."
84,Female Genital Mutilation Ethiopia,syri20263_chunk016,3593,0.7632216,98,"Non-Sunni women appear more vulnerable, especially when their identity is visible through appearance or behaviour. Most cases of discrimination, harassment and abuse of women are reported from minority areas, while such cases are rarely reported from Hama, Aleppo, or Daraa."
84,Female Genital Mutilation Ethiopia,keny20262_chunk021,1456,0.763044,99,"Flygtningenævnets flertal finder derfor, at udbygningerne i ansøgerens forklaring kan forklares med den psykiske tilstand, ansøgeren har været i. Hertil kommer, at ansøgerens forklaring om sin frygt til dels underbygges af baggrundsoplysninger om forholdene for kvinder og LGBT+-personer i Kenya samt om gruppen [kriminel organisation]."
83,Armed Conflict and Regional Instability,ukra20265_chunk035,3024,0.8057773,0,"Udlændingestyrelsens senest opdaterede gennemgang af konfliktdata fra Armed Conflict Location & Event Data Project (ACLED) påviser, at sikkerhedssituationen i det vestlige og centrale Ukraine, herunder ansøgerens hjemområde Lviv Oblast, i perioden op til 27. marts 2026 fortsat er stabil og kendetegnet ved en lav eller meget lav grad af sikkerhedshændelser, få eller ingen angreb mod civile og få ci"
83,Armed Conflict and Regional Instability,syri20262_chunk050,3692,0.7892185,1,"According to a humanitarian organisation interviewed by DIS, these cases illustrate a distinct return experience where economic survival depends on family support across borders.” For kvinder, der vender tilbage fra udlandet, kan der desuden henvises til Syria, Security Situation, Return and Documents, Udlændingestyrelsen 9. december 2025, pkt. 3.3. (navnlig s."
83,Armed Conflict and Regional Instability,syri20263_chunk045,3622,0.7892185,2,"According to a humanitarian organisation interviewed by DIS, these cases illustrate a distinct return experience where economic survival depends on family support across borders.” For kvinder, der vender tilbage fra udlandet, kan der desuden henvises til Syria, Security Situation, Return and Documents, Udlændingestyrelsen 9. december 2025, pkt. 3.3. (navnlig s."
83,Armed Conflict and Regional Instability,syri20267_chunk050,3873,0.78920245,3,"According to a humanitarian organisation interviewed by DIS, these cases illustrate a distinct return experience where economic survival depends on family support across borders.” For kvinder, der vender tilbage fra udlandet, kan der desuden henvises til Syria, Security Situation, Return and Documents, Udlændingestyrelsen 9. december 2025, pkt."
