qid,docid,docno,query,text,score,rank
114,708,rusl202634_chunk017,Persecution Risk Assessment Cluster,Although certain groups can be identified as being more at risk than others it should be noted that there is a high degree of unpredictability and arbitrariness in the actions of Chechen authorities in regards to coercive recruitment. Sources have indicated that any contact with Chechen authorities can involve risks from a recruitment perspective.,-13.753117561340332,18
114,757,rusl202635_chunk018,Persecution Risk Assessment Cluster,Although certain groups can be identified as being more at risk than others it should be noted that there is a high degree of unpredictability and arbitrariness in the actions of Chechen authorities in regards to coercive recruitment. Sources have indicated that any contact with Chechen authorities can involve risks from a recruitment perspective.,-13.753117561340332,19
114,1240,rusl202629_chunk022,Persecution Risk Assessment Cluster,Although certain groups can be identified as being more at risk than others it should be noted that there is a high degree of unpredictability and arbitrariness in the actions of Chechen authorities in regards to coercive recruitment. Sources have indicated that any contact with Chechen authorities can involve risks from a recruitment perspective.,-13.753117561340332,20
114,4849,rusl20266_chunk021,Persecution Risk Assessment Cluster,Although certain groups can be identified as being more at risk than others it should be noted that there is a high degree of unpredictability and arbitrariness in the actions of Chechen authorities in regards to coercive recruitment. Sources have indicated that any contact with Chechen authorities can involve risks from a recruitment perspective.,-13.753117561340332,21
114,3851,syri20267_chunk028,Persecution Risk Assessment Cluster,"Yet the lack of a neutral investigation of subsequent abductions of several women in Suweida means that it is still not possible to determine which actors were be-hind the kidnappings or to hold anyone accountable. 8.1.3. Precautionary measures and dress code. In order to minimise the risk of harassment or abuse, some women reportedly adjust their behaviour.",-13.758378982543945,22
114,1170,bulg20263_chunk032,Persecution Risk Assessment Cluster,"Moreover, SAR affirms that the social experts who carry out the vulnerability assessment do file their assessments and support plans in the case management registry for the case worker to be able to review and collect them into the respective individual file, while copies of these documents remain with the social experts for subsequent work with the vulnerable person, according to the planned acti",-13.759011268615723,23
114,1235,rusl202629_chunk017,Persecution Risk Assessment Cluster,"Harold Chambers as­ses­sed that even being a member of the ‘wrong’ Telegram-channel could put a person at risk of being recruited, and he added that the Chechen authorities possess the neces­sa­ry software to monitor social media platforms. HRW stated that activists and mem­bers of civil society organization could risk being recruited.",-13.763096809387207,24
114,1166,bulg20263_chunk028,Persecution Risk Assessment Cluster,"If an applicant is identified as vulnerable, the new rules foresee that the vulnerability will be added to the registration form, including a detailed explanation and a follow-up assessment to be described in an appendix.",-13.772666931152344,25
114,4847,rusl20266_chunk019,Persecution Risk Assessment Cluster,These persons were given a choice: either they would to be outed so that their LGBT identity would be known in the public and by their families – which would entail the risk of them being killed – or they could sign a contract with the MoD. Users of illegal drugs and alcohol has also been forced to sign contracts with the MoD.,-13.779618263244629,26
114,1238,rusl202629_chunk020,Persecution Risk Assessment Cluster,These persons were given a choice: either they would to be outed so that their LGBT identity would be known in the public and by their fa­milies – which would entail the risk of them being killed – or they could sign a contract with the MoD. Users of illegal drugs and alcohol has also been forced to sign contracts with the MoD.,-13.78155517578125,27
114,755,rusl202635_chunk016,Persecution Risk Assessment Cluster,These persons were given a choice: either they would to be outed so that their LGBT identity would be known in the public and by their fa¬milies – which would entail the risk of them being killed – or they could sign a contract with the MoD. Users of illegal drugs and alcohol has also been forced to sign contracts with the MoD.,-13.81904125213623,28
114,752,rusl202635_chunk013,Persecution Risk Assessment Cluster,"Harold Chambers as¬ses¬sed that even being a member of the ‘wrong’ Telegram-channel could put a person at risk of being recruited, and he added that the Chechen authorities possess the neces¬sa¬ry software to monitor social media platforms. HRW stated that activists and mem¬bers of civil society organization could risk being recruited.",-13.831962585449219,29
114,2422,dub-pole20262_chunk015,Persecution Risk Assessment Cluster,"ttee is also concerned about reports of a deficit of affordable homes, that  a significant percentage of the population lives in substandard conditions as well as in overcrowded conditions, and that particularly refugees are at risk of exploitative practices by landlords, as well as at risk of homelessness”.",-13.837715148925781,30
114,1103,dub-bulg20261_chunk035,Persecution Risk Assessment Cluster,"Although both detention centers employed a psychologist, their task was to assist the case officers and administration with psychological testing and risk assessments, thus primarily supporting the detention staff, and offering some psychological support including crisis interventions to detained migrants, only if there was any spare time.",-13.900737762451172,31
114,1156,bulg20263_chunk018,Persecution Risk Assessment Cluster,"However, it does not secure their access to state provided food and accommodation in reception centres as these are guaranteed only to vulnerable applicants.”
Om forholdene for sårbare asylansøgere er i samme rapport anført følgende, side 66 ff.:
”Several initiatives on vulnerability were undertaken in previous years. …
In 2025, both vulnerability assessment and identification, but most of all ",-13.927986145019531,32
114,1329,stat202610_chunk018,Persecution Risk Assessment Cluster,"De generelle forhold i sundhedsvæsenet i Libanon er desuden beskrevet i ACAPS (Assessment Capacities Project), The effect on the socioeconomic crisis on health care, 19. oktober 2023, WHO, Public Health Situation Analysis, 9. oktober 2024 og om adgangen for statsløse palæstinensere til lægebehandling og medicin ved UNRWA i Libanon i lyset af den skærpede sikkerhedssituation i landet, jf. herved ”U",-13.936883926391602,33
114,3394,dub-fran20262_chunk041,Persecution Risk Assessment Cluster,The assessment to deny or withdraw reception conditions does not take into account the risk of destitution. Asylum seekers should pay a part of accommodation cost when they have sufficient resources (very rare in practice).,-13.940960884094238,34
114,3150,afgh202649_chunk019,Persecution Risk Assessment Cluster,"Still the Court does not find that the general human rights situation, while certainly serious, can be considered sufficient to conclude that any removal to Afghanistan would necessarily breach Article 3 of the Convention. However, it must be duly taken into account when assessing the risks an individual may face upon return.",-13.968230247497559,35
114,502,syri202613_chunk027,Persecution Risk Assessment Cluster,"3 – anføres, at ingen områder i Syrien har en ”exceptionally high level” (dvs. ”mere presence”) eller ”high level” af ”indiscriminate violence”, og at ”indiscriminate violence” alene forekommer ”not at a high level” i en række provinser, ligesom der i Damaskus er ”no real risk for a civilian to be personally affected by indiscriminate violence”.",-13.984807014465332,36
114,517,syri202614_chunk012,Persecution Risk Assessment Cluster,"3 – anføres, at ingen områder i Syrien har en ”exceptionally high level” (dvs. ”mere presence”) eller ”high level” af ”indiscriminate violence”, og at ”indiscriminate violence” alene forekommer ”not at a high level” i en række provinser, ligesom der i Damaskus er ”no real risk for a civilian to be personally affected by indiscriminate violence”.",-13.984807014465332,37
114,650,syri202614_chunk012_dup1,Persecution Risk Assessment Cluster,"3 – anføres, at ingen områder i Syrien har en ”exceptionally high level” (dvs. ”mere presence”) eller ”high level” af ”indiscriminate violence”, og at ”indiscriminate violence” alene forekommer ”not at a high level” i en række provinser, ligesom der i Damaskus er ”no real risk for a civilian to be personally affected by indiscriminate violence”.",-13.984807014465332,38
114,3753,syri20264_chunk047,Persecution Risk Assessment Cluster,"3 – anføres, at ingen områder i Syrien har en ”exceptionally high level” (dvs. ”mere presence”) eller ”high level” af ”indiscriminate violence”, og at ”indiscriminate violence” alene forekommer ”not at a high level” i en række provinser, ligesom der i Damaskus er ”no real risk for a civilian to be personally affected by indiscriminate violence”.",-13.984807014465332,39
114,3901,syri20265_chunk014,Persecution Risk Assessment Cluster,"3 – anføres, at ingen områder i Syrien har en ”exceptionally high level” (dvs. ”mere presence”) eller ”high level” af ”indiscriminate violence”, og at ”indiscriminate violence” alene forekommer ”not at a high level” i en række provinser, ligesom der i Damaskus er ”no real risk for a civilian to be personally affected by indiscriminate violence”.",-13.984807014465332,40
114,1236,rusl202629_chunk018,Persecution Risk Assessment Cluster,"They further elaborated that cases of recruitment of ad due to their activism is not limited to Chechnya and Chechens but has also been documented in the rest of Russia. Family members of vocal critics of the Chechen authorities also risk being recruited. The brother of a well-known Chechen dissident, Khassan Khalitov, had been forceful­ly sent to the frontline in Ukraine.",-13.998311996459961,41
114,4845,rusl20266_chunk017,Persecution Risk Assessment Cluster,"They further elaborated that cases of recruitment of ad due to their activism is not limited to Chechnya and Chechens but has also been documented in the rest of Russia. Family members of vocal critics of the Chechen authorities also risk being recruited. The brother of a well-known Chechen dissident, Khassan Khalitov, had been forcefully sent to the frontline in Ukraine.",-14.005097389221191,42
114,753,rusl202635_chunk014,Persecution Risk Assessment Cluster,"They further elaborated that cases of recruitment of ad due to their activism is not limited to Chechnya and Chechens but has also been documented in the rest of Russia. Family members of vocal critics of the Chechen authorities also risk being recruited. The brother of a well-known Chechen dissident, Khassan Khalitov, had been forceful¬ly sent to the frontline in Ukraine.",-14.0111665725708,43
114,2478,dub-belg20261_chunk010,Persecution Risk Assessment Cluster,"Recent case law of the CALL concerning Afghan applicants confirmed this. An appeal to the CALL against an inadmissibility decision should be made within 10 days, or 5 days when the applicant is in detention. The appeal has an automatic suspensive effect, except where: a. The CGRS deems that there is no risk of direct or indirect refoulement; and b.",-14.055667877197266,44
114,2535,dub-belg20262_chunk016,Persecution Risk Assessment Cluster,"Recent case law of the CALL concerning Afghan applicants confirmed this. An appeal to the CALL against an inadmissibility decision should be made within 10 days, or 5 days when the applicant is in detention. The appeal has an automatic suspensive effect, except where: a. The CGRS deems that there is no risk of direct or indirect refoulement; and b.",-14.055667877197266,45
114,1157,bulg20263_chunk019,Persecution Risk Assessment Cluster,"follow-ups on identified cases, remained substandard, to the point this continued to present the most significant violation of existing obligation in the context of the asylum procedure in the course of already several years. … Therefore, in 2025 needs assessment as well as planning and provision of support measures with respect to applicants with identified vulnerabilities were still carried out ",-14.072665214538574,46
114,1160,bulg20263_chunk022,Persecution Risk Assessment Cluster,"ute number of asylum seekers formally recognised to have special needs or vulnerabilities. …
NGOs continue to play key role in early identification and assessment of applicants´vulnerability and their referral and according treatment. …”
Om sårbare asylansøgere fremgår det videre på side 101 f.:
”The law provides a definition of vulnerability.",-14.142411231994629,47
114,703,rusl202634_chunk012,Persecution Risk Assessment Cluster,"Harold Chambers as¬ses¬sed that even being a member of the ‘wrong’ Telegram-channel could put a person at risk of being recruited, and he added that the Chechen authorities possess the neces¬sa¬ry software to monitor social media platforms. HRW stated that activists and mem¬bers of civil society organization could risk being recruited.",-14.143006324768066,48
114,1172,bulg20263_chunk034,Persecution Risk Assessment Cluster,"Thus, vulnerability assessments and support plans were still missing in 12% of the monitored cases of asylumeekers, who otherwise should have been assessed and supported as persons with specific needs or vulnerabilities.",-14.14516544342041,49
114,706,rusl202634_chunk015,Persecution Risk Assessment Cluster,These persons were given a choice: either they would to be outed so that their LGBT identity would be known in the public and by their fa¬milies – which would entail the risk of them being killed – or they could sign a contract with the MoD. Users of illegal drugs and alcohol has also been forced to sign contracts with the MoD.,-14.181413650512695,50
114,1171,bulg20263_chunk033,Persecution Risk Assessment Cluster,"vities.

In 2025, the monitoring of these processes established that in 88% of the cases, an initial assessment form was present in the file of asylum seekers who were falling within the vulnerability definition under national law.",-14.216134071350098,51
114,4843,rusl20266_chunk015,Persecution Risk Assessment Cluster,All sources consulted on the topic of coercive recruitment stated that coercive recruitment in Chechnya has been directed at certain groups of the local population. Critics of the authorities are at most risk of being coercively recruited.,-14.224733352661133,52
114,1234,rusl202629_chunk016,Persecution Risk Assessment Cluster,All sources consulted on the topic of coercive recruitment stated that coercive recruit­ment in Chechnya has been directed at certain groups of the local population. Critics of the authorities are at most risk of being coercively recruited.,-14.244490623474121,53
114,704,rusl202634_chunk013,Persecution Risk Assessment Cluster,"They further elaborated that cases of recruitment of ad due to their activism is not limited to Chechnya and Chechens but has also been documented in the rest of Russia. Family members of vocal critics of the Chechen authorities also risk being recruited. The brother of a well-known Chechen dissident, Khassan Khalitov, had been forceful¬ly sent to the frontline in Ukraine.",-14.25992488861084,54
114,751,rusl202635_chunk012,Persecution Risk Assessment Cluster,All sources consulted on the topic of coercive recruitment stated that coercive recruit¬ment in Chechnya has been directed at certain groups of the local population. Critics of the authorities are at most risk of being coercively recruited.,-14.269878387451172,55
114,702,rusl202634_chunk011,Persecution Risk Assessment Cluster,All sources consulted on the topic of coercive recruitment stated that coercive recruit¬ment in Chechnya has been directed at certain groups of the local population. Critics of the authorities are at most risk of being coercively recruited.,-14.286197662353516,56
122,4566,dub-rumae20262_chunk007,Swedish Dublin Forordningen Respons,"Af Dublin forordningens artikel 2, litra c, fremgår følgende: ”… I denne forordning forstås ved: …c)»ansøger«: en tredjelandsstatsborger eller statsløs, der har indgivet en ansøgning om international beskyttelse, som der endnu ikke er truffet endelig afgørelse om. …” Under disse omstændigheder, og da klagerens ansøgning om asyl er behandlet i Rumænien, der har accepteret at modtage klageren i medf",-0.020465753972530365,0
122,263,dub-sver202618_chunk010,Swedish Dublin Forordningen Respons,"” Dublinforordningens familiebegreb er nærmere fastlagt i forordningens artikel 2, litra g, hvorefter der i forordningen bl.a. forstås følgende ved: ”g) »familiemedlemmer«: for så vidt familien allerede eksisterede i hjemlandet, følgende medlemmer af ansøgerens familie, der opholder sig på medlemsstaternes område: - ansøgerens ægtefælle eller ugifte partner i et fast forhold, hvis ugifte par i den",-0.030031101778149605,1
122,1897,dub-nede20264_chunk025,Swedish Dublin Forordningen Respons,"Dublin-forordningens artikel 3, stk. 2, 2. led. Det forhold, at klageren har oplyst, at han har en herboende kæreste, som han har været i et forhold med i et par måneder, og som er bosat i Danmark, kan ikke føre til en ændret vurdering.",-0.043411944061517715,2
122,1924,dub-tysk20261_chunk006,Swedish Dublin Forordningen Respons,"Flygtningenævnet bemærker, at Dublinforordningens ansvarskriterier i forordningens kapitel III, herunder artikel 9, ikke finder anvendelse, da klagerens asylsag allerede er blevet behandlet i Tyskland. Flygtningenævnet finder på denne baggrund, at Tyskland er forpligtet til at modtage klageren, jf. forordningens artikel 18, stk. 1, litra d.",-0.06333734095096588,3
122,2816,dub-rumae20263_chunk018,Swedish Dublin Forordningen Respons,"nternational beskyttelse.

En sådan lovgivning kan nemlig underminere det i femte betragtning til Dublin III-forordningen nævnte formål om en hurtig behandling af ansøgninger om international beskyttelse, som sikrer en effektiv adgang til procedurerne for tildeling af internationalbeskyttelse.",-0.0652676448225975,4
122,2817,dub-rumae20263_chunk019,Swedish Dublin Forordningen Respons,"En sådan lovgivning vil i øvrigt ligeledes kunne bringe retsbeskyttelsens effektivitet – som sikret ved chartrets artikel 47 og Dublin III-forordningens artikel 27, sammenholdt med 19. betragtning til denne forordning – i fare. 57. I denne sammenhæng skal det endvidere bemærkes, at den frist for overførsel, der er fastsat i Dublin III-forordningens artikel 29, stk.",-0.06715577840805054,5
122,2554,dub-belg20262_chunk035,Swedish Dublin Forordningen Respons,"Applicants who are not considered subsequent applicants suffer the consequences of the ongoing reception crisis, in the context of which they are often deprived of shelter for several months before receiving access to the reception network … .” Modtagelsesforholdene for Dublin returnees i Belgien, herunder særligt for enlige mænd, er mangelfulde, men der har efter nævnets hidtidige praksis ikke væ",-0.06788238137960434,6
122,3909,29b-bul20261_chunk003,Swedish Dublin Forordningen Respons,"1, det vil sige et land omfattet af Dublin-forordningen. I den foreliggende sag har Flygtningenævnet lagt til grund, at klageren er meddelt opholdstilladelse som flygtning med subsidiær beskyttelse i Bulgarien. Det fremgår af forarbejderne til udlændingelovens § 29 b (lovforslag nr. L 72 af 14. november 2014, til § 1, nr.",-0.09667378664016724,7
122,1078,dub-bulg20261_chunk010,Swedish Dublin Forordningen Respons,"Flygtningenævnet henviste til baggrundsoplysninger om den generelle adgang til asylproceduren og indkvartering for Dublin-returnees, herunder sårbare ansøgere, om indkvarteringsforholdene i asylsystemet og om adgangen til sundhedsbehandling.",-0.10698326677083969,8
122,4586,dub-tysk20263_chunk011,Swedish Dublin Forordningen Respons,"Der henvises i den forbindelse til præmis 142 i EU-domstolens dom af 30. november 2023 i de forenede sager C-228/21, C-254/21, C-297/21, C-315/21 og C-328/21, hvoraf blandt andet fremgår: ”[…] Dublin III-forordningens artikel 3, stk. 1, og artikel 3, stk.",-0.11067318916320801,9
122,1909,dub-rumae20264_chunk008,Swedish Dublin Forordningen Respons,"Der henvises i den forbindelse til præmis 142 i EU-domstolens dom af 30. november 2023 i de forenede sager C-228/21, C-254/21, C-297/21, C-315/21 og C-328/21, hvoraf blandt andet fremgår: ” […] Dublin III-forordningens artikel 3, stk. 1, og artikel 3, stk.",-0.12126043438911438,10
122,2296,dub-tysk202614_chunk008,Swedish Dublin Forordningen Respons,"Der henvises i den forbindelse til præmis 142 i EU-domstolens dom af 30. november 2023 i de forenede sager C-228/21, C-254/21, C-297/21, C-315/21 og C-328/21, hvoraf blandt andet fremgår: ” […] Dublin III-forordningens artikel 3, stk. 1, og artikel 3, stk.",-0.1300462782382965,11
122,1744,dub-sver202615_chunk008,Swedish Dublin Forordningen Respons,"Der henvises i den forbindelse tillige til præmis 142 i EU-domstolens dom af 30. november 2023 i de forenede sager C-228/21, C-254/21, C-297/21, C-315/21 og C-328/21, hvoraf det blandt andet fremgår: ” […] Dublin III-forordningens artikel 3, stk. 1, og artikel 3, stk.",-0.13451801240444183,12
122,5385,dub-schw20261_chunk007,Swedish Dublin Forordningen Respons,"Da klagerens partners ophold i Danmark ikke beror på, at hun har opnået beskyttelse i Danmark, men derimod på en opholdstilladelse efter reglerne om familiesammenføring, har Dublin-forordningens artikel 9, jf. artikel 2, litra g, ikke betydning for så vidt angår ansvarsfastlæggelsen efter forordningen i klagerens sag.",-0.15287810564041138,13
122,5069,dub-span20262_chunk005,Swedish Dublin Forordningen Respons,"Flygtningenævnet finder ikke at de generelle forhold og levevilkår for asylansøgere, herunder Dublin-returnees i Spanien er af en sådan karakter, at Danmark er afskåret fra at overføre klageren til Spanien, jf. forordningens artikel 3, stk. 2, 2. led.",-0.15871916711330414,14
122,4495,dub-ital20261_chunk019,Swedish Dublin Forordningen Respons,"I sagen fastslog EU-Domstolen, at en medlemsstat ikke kan fraskrive sig sit ansvar efter Dublin-forordningen ved en ensidig meddelelse, jf. præmis 38.",-0.18856768310070038,15
122,1408,dub-nede20265_chunk021,Swedish Dublin Forordningen Respons,"Nederlandene i medfør af Dublinforordningen.

Flygtningenævnet finder således, at de generelle forhold, som klageren må forventes at blive mødt med i Nederlandene, ikke er af en sådan karakter, at Danmark er afskåret fra at overføre ham til Nederlandene, jf. Dublin-forordningens artikel 3, stk. 2, 2. led.",-0.22610299289226532,16
122,2825,dub-rumae20263_chunk027,Swedish Dublin Forordningen Respons,"Når dette er sagt, skal ansøgningen om international beskyttelse, såfremt den forelæggende ret måtte fastslå, at proceduren for tilbagetagelse ikke er blevet gennemført uden unødig forsinkelse, behandles af en anden medlemsstat end den, der er udpeget som værende ansvarlig i medfør af de kriterier, der er fastsat i Dublin III-forordningens kapitel III.” Efter modtagelsen af Rumæniens accept af 7. ",-0.3176288902759552,17
122,1122,dub-bulg20261_chunk054,Swedish Dublin Forordningen Respons,"Af Asyl in der Kirches rapport fremgår, at rådgivningscenteret Foundation for Access to Rights har oplyst, at Dublin returnees som frihedsberøves, fordi de har fået afslag på deres asylansøgning, kan forblive frihedsberøvet i op til 18 måneder.",-0.4114249348640442,18
122,4494,dub-ital20261_chunk018,Swedish Dublin Forordningen Respons,"Det er på den baggrund ikke relevant at indhente en garanti fra de italienske myndigheder. Med hensyn til betydningen af, at de italienske myndigheder fortsat har suspenderet overførsler i medfør af Dublin-forordningen til Italien med henvisning til et stort pres på landets grænser samt utilstrækkelige modtagefaciliteter, bemærkes, at EU-Domstolen i sag C-458/23 Daraa har udtalt sig herom.",-0.5065725445747375,19
122,2823,dub-rumae20263_chunk025,Swedish Dublin Forordningen Respons,"traf afgørelse om dette retsmiddel inden for kort tid, selv om retsmidlet blev iværksat ved retsinstansen knap otte måneder tidligere, og Rumænien allerede den 24. maj 2022 havde underrettet samtlige medlemsstater om ophævelsen af suspensionen af de indkomne overførsler i henhold til Dublin III-forordningen.",-0.5243341326713562,20
122,4261,dub-span20263_chunk022,Swedish Dublin Forordningen Respons,"Flygtningenævnet finder herefter, at der ikke med henvisning til, at klagerne er en familie med et mindreårigt barn, eller at de spanske myndigheder efter det oplyste ikke har berostillet behandlingen af asylsager vedrørende personer fra Iran, foreligger sådanne humanitære forhold, at der er grundlag for, at Danmark efter Dublin-forordningens artikel 17 skal overtage ansvaret for behandlingen af k",-0.542733371257782,21
122,4254,dub-span20263_chunk015,Swedish Dublin Forordningen Respons,"Der er herved også lagt vægt på, at de spanske myndigheder i 2019 i forlængelse af en række domstolsafgørelse udsendte en instruks om at sikre Dublin-returnees adgang til indkvartering, ligesom der er lagt vægt på, at de spanske myndigheder, som anført af Udlændingestyrelsen i deres udtalelse af 9. juli 2025, har afsat midler til opførelse af nye modtagefaciliteter, og at opførelsen heraf fortsatt",-0.6383455991744995,22
122,1124,dub-bulg20261_chunk056,Swedish Dublin Forordningen Respons,"I maj 2024 har SAR oplyst til EUAA, at Dublin returnees med en afsluttet asylsag i Bulgarien, ofte vil blive overført til detentionscentrene Busmantsi eller Lyubimets, selv hvis de indgiver en fornyet asylansøgning. Af Asyl in der Kirches rapport fremgår tilsvarende, at Dublin returnees, som indgiver en fornyet asylansøgning, frihedsberøves imens ansøgningen behandles.",-1.0110523700714111,23
122,4498,dub-ital20261_chunk022,Swedish Dublin Forordningen Respons,"Det er på den baggrund Flygtningenævnets opfattelse, at der heller ikke med henvisning til de italienske myndigheders suspension af Dublin-overførsler til Italien, er grundlag for, at Danmark overtager ansvaret for klagerens sag, der som nævnt ovenfor også må anses for endelig afgjort af de italienske myndigheder.",-1.0377401113510132,24
122,2952,dub-span20264_chunk013,Swedish Dublin Forordningen Respons,"Der er herved også lagt vægt på, at de spanske myndigheder i 2019 i forlængelse af en række domstolsafgørelse udsendte en instruks om at sikre Dublin-returnees adgang til indkvartering, ligesom der er lagt vægt på, at de spanske myndigheder har afsat midler til opførelse af nye modtagefaciliteter, og at opførelsen heraf fortsatte i 2024 og 2025.",-1.3062076568603516,25
122,1481,dub-norg20262_chunk006,Swedish Dublin Forordningen Respons,"I-forordningens artikel 3, stk.

1, og artikel 3, stk.",-1.3882941007614136,26
122,2530,dub-belg20262_chunk011,Swedish Dublin Forordningen Respons,"Under behandlingen af klagesagen har klageren endvidere tilkendegivet, at han nu ikke længere kan råde over den bolig, der blev stillet til hans rådighed af slægtninge i Belgien, ligesom han ikke længere har arbejde hos sine slægtninge. Forholdene for Dublin returnees og såkaldte ”subsequent applicants” er behandlet i nærmere i AIDA, Country Report Belgium, juni 2025, hvor det i pkt. E (s.",-1.7239099740982056,27
122,1131,dub-bulg20261_chunk063,Swedish Dublin Forordningen Respons,"Af AIDA rapporten fremgår, at Dublin returnees, som har fået afslag på deres asylsag i Bulgarien, ikke har adgang til arbejdsmarkedet, sundhedssystemet eller andre services, som kræver lovligt ophold og et identitetskort. I de få tilfælde, hvor de ikke frihedsberøves ved ankomsten til Bulgarien, fordi de betragtes som irregulære migranter, risikerer de hjemløshed.",-1.8122442960739136,28
122,4248,dub-span20263_chunk009,Swedish Dublin Forordningen Respons,"Endelig har klagerne henvist til deres ophold i Danmark, og at formålet med Dublin-systemet er at få en hurtig afklaring af, hvem der har ansvaret for behandling af en ansøgning om asyl. Der foreligger ikke oplysninger om, at klagerne på grund af helbredsmæssige forhold må anses for særligt sårbare.",-1.8212363719940186,29
122,2425,dub-pole20262_chunk018,Swedish Dublin Forordningen Respons,"Det fremgår af sagen i øvrigt, at klageren til DRC Dansk Flygtningehjælp har forklaret, at han – da han blev Dublinoverført til Polen fra [Dublin-medlemsstat] landede i lufthavnen, hvor han blev boende i 6 dage, da han ikke havde andre steder at tage ophold.",-1.9702669382095337,30
122,4242,dub-span20263_chunk003,Swedish Dublin Forordningen Respons,"Endelig har klagerne henvist til deres ophold i Danmark, og at formålet med Dublin-systemet er at få en hurtig afklaring af, hvem der har ansvaret for behandling af en ansøgning om asyl. Efter en gennemgang af sagen, udtalte Flygtningenævnet blandt andet: ” Det fremgår af udlændingelovens § 48 a, stk.",-2.0138323307037354,31
122,258,dub-sver202618_chunk005,Swedish Dublin Forordningen Respons,"1, jf. forordningens præambels punkt 14, idet klageren har henvist til, dels at hun har sin ægtefælle i Danmark, som hun er tæt knyttet til, dels at hendes psykiske tilstand er meget dårlig. Spørgsmålet er, om der i den foreliggende sag er grundlag for at fravige udgangspunktet efter forordningens artikel 3, stk. 1, om, at det er Sverige, der skal behandle klagerens ansøgning om asyl.",-2.168731212615967,32
122,4590,dub-tysk20263_chunk015,Swedish Dublin Forordningen Respons,"r at tilsidesætte Udlændingestyrelsens vurdering af, at der ikke foreligger sådanne særlige hensyn, herunder af humanitær karakter, at asylansøgningen bør behandles i Danmark, jf. forordningens artikel 17, stk.",-2.595820903778076,33
122,3361,dub-fran20262_chunk008,Swedish Dublin Forordningen Respons,"Om forholdene for Dublin returnees fremgår på side 75 bl.a.: “Applications of persons returned to France under the Dublin III Regulation are treated in the same way as any other asylum applications. If the asylum seeker comes from a safe country of origin, their application is examined under the accelerated procedure.",-2.7828209400177,34
122,1866,tysk2026167_chunk012,Swedish Dublin Forordningen Respons,"astlagt i forordningen.

Det fremgår af sagen, at klageren i [sommeren 2019] blev gift med sin ægtefælle i [land] på et tidspunkt, hvor ægtefællen havde opnået statsborgerskab i Danmark.",-2.894275426864624,35
122,1121,dub-bulg20261_chunk053,Swedish Dublin Forordningen Respons,"Af AIDA rapporten og af Asyl in der Kirches rapport fremgår, at Dublin returnees, som har fået afslag på deres asylansøgning før udrejsen af Bulgarien, eller som har fået afslag in absentia efter de udrejste af Bulgarien, som hovedregel frihedsberøves i Busmantsi eller Lyubimet.",-2.9801928997039795,36
122,272,dub-sver202618_chunk019,Swedish Dublin Forordningen Respons,"Henset til hovedprincippet i forordningen, hvorefter en ansøgning om asyl kun skal behandles af én medlemsstat, som identificeres ud fra de objektive kriterier indeholdt i forordningens kapitel III, er det Flygtningenævnets praksis, at der i det enkelte tilfælde bør foreligge ganske særlige grunde til at fravige det nævnte hovedprincip.",-3.1139976978302,37
122,2818,dub-rumae20263_chunk020,Swedish Dublin Forordningen Respons,"1, på afgørende vis bidrager til opfyldelsen af det i femte betragtning til forordningen omhandlede formål om en hurtig behandling af ansøgninger om internationalbeskyttelse ved at sikre, at disse procedurer for overtagelse eller tilbagetagelse iværksættes uden unødig forsinkelse. Denne ufravigelige frist og navnlig den regel, som er fastsat i nævnte forordnings artikel29, stk.",-3.406935691833496,38
122,1117,dub-bulg20261_chunk049,Swedish Dublin Forordningen Respons,"6.3, om ”Dublin returnees med afsluttede asylsager”, blandt andet:
”SAR har i maj 2024 oplyst til EUAA, at Dublin returnees, som tidligere har fået afslag på asyl i Bulgarien, efter ankomsten til Bulgarien betragtes som udlændinge med illegalt ophold i Bulgarien.",-3.483332395553589,39
122,1417,dub-tysk202620_chunk006,Swedish Dublin Forordningen Respons,"Flygtningenævnet bemærker, at formålet med forordningen er, at kun én medlemsstat skal behandle en asylsag.",-3.579832077026367,40
122,4557,dub-tysk20262_chunk011,Swedish Dublin Forordningen Respons,"Flygtningenævnet finder ikke grundlag for at tilsidesætte Udlændingestyrelsens vurdering af, at der ikke foreligger sådanne særlige hensyn, herunder af humanitær karakter, at asylansøgningen bør behandles i Danmark, jf. forordningens artikel 17.",-3.6164333820343018,41
122,5754,dub-pole20257_chunk010,Swedish Dublin Forordningen Respons,"2, 2. led. DRC Dansk Flygtningehjælps henvisning til, at der er problemer med registrering af asylansøgninger og adgang til indkvartering i Polen, særligt for Dublin-returnees, der ikke tidligere er registrerede som asylansøgere, og at Dublin-returnees risikerer at blive frihedsberøvet kan ikke føre til en ændret vurdering.",-3.624948501586914,42
122,1119,dub-bulg20261_chunk051,Swedish Dublin Forordningen Respons,"Af SAR’s oplysninger fra maj 2024, samt af AIDA rapporten og Asyl in der Kirches rapport, fremgår at Dublin returnees, som tidligere har fået afslag på asyl i Bulgarien, eventuelt in absentia, ikke har adgang til indkvartering, mad eller social støtte, medmindre de betragtes som sårbare. Dette gælder også, hvis de på baggrund af en fornyet asylansøgning får deres asylsag behandlet påny.",-4.092369556427002,43
