qid,docid,docno,rank,score,query,text
25,3370,dub-fran20262_chunk017,9,18.759414892192396,Eritrean Asylum Seekers  Journeys,"When the incoming transfer concerns an asylum seeker who has previously abandoned their application and left the country, a new claim is considered as subsequent application. Dublin returnees further face important obstacles in accessing reception centres that is the same difficulties as all asylum seekers in France in securing housing."
25,2036,dub-fran20263_chunk023,10,18.54207139706043,Eritrean Asylum Seekers  Journeys,"In practice, OFII deny asylum seekers the benefit of reception conditions whenever it has the possibility to do so."
25,2069,fran20264_chunk019,11,18.54207139706043,Eritrean Asylum Seekers  Journeys,"In practice, OFII deny asylum seekers the benefit of reception conditions whenever it has the possibility to do so."
25,3375,dub-fran20262_chunk022,12,18.54207139706043,Eritrean Asylum Seekers  Journeys,"In practice, OFII deny asylum seekers the benefit of reception conditions whenever it has the possibility to do so."
25,2033,dub-fran20263_chunk020,13,18.483634791844274,Eritrean Asylum Seekers  Journeys,"This scheme ensures the distribution of accommodation places for asylum seekers throughout the national territory, and their allocation thereto. In parallel and in compliance with the national reception scheme, regional schemes are defined and implemented by Prefects in each region. All asylum seekers are offered material reception conditions under Article L. 551-9 Ceseda."
25,2066,fran20264_chunk016,14,18.483634791844274,Eritrean Asylum Seekers  Journeys,"This scheme ensures the distribution of accommodation places for asylum seekers throughout the national territory, and their allocation thereto. In parallel and in compliance with the national reception scheme, regional schemes are defined and implemented by Prefects in each region. All asylum seekers are offered material reception conditions under Article L. 551-9 Ceseda."
25,3372,dub-fran20262_chunk019,15,18.483634791844274,Eritrean Asylum Seekers  Journeys,"This scheme ensures the distribution of accommodation places for asylum seekers throughout the national territory, and their allocation thereto. In parallel and in compliance with the national reception scheme, regional schemes are defined and implemented by Prefects in each region. All asylum seekers are offered material reception conditions under Article L. 551-9 Ceseda."
25,1149,bulg20263_chunk011,16,17.830132046198194,Eritrean Asylum Seekers  Journeys,"In the past, the SAR usually suspended asylum procedures when asylum seekers had left Bulgaria before their procedures were completed. After the amendments of the law in 2020, the SAR obtained the right to directly terminate (discontinue) the asylum procedure in such cases without passing through a stage of suspension."
25,2037,dub-fran20263_chunk024,17,16.704231288993054,Eritrean Asylum Seekers  Journeys,"After having registered their claim at the Prefecture, asylum seekers receive the asylum claim certificate that allows them to remain legally on French territory until: [*] The end of the asylum procedure; [*] A negative first instance decision for inadmissible claims and certain categories of claims rejected in an accelerated procedure – safe country of origin, subsequent application, threat to p"
25,3362,dub-fran20262_chunk009,18,16.688888088086863,Eritrean Asylum Seekers  Journeys,"If the asylum application had already received a final negative decision from the CNDA, the asylum seeker may apply to OFPRA for a re-examination only if they possess new evidence (see section on Subsequent Applications). Support and assistance to Dublin returnees remains complicated."
25,2070,fran20264_chunk020,19,16.57451354085499,Eritrean Asylum Seekers  Journeys,"After having registered their claim at the Prefecture, asylum seekers receive the asylum claim certificate that allows them to remain legally on French territory until: [*] The end of the asylum procedure; [*]A negative first instance decision for inadmissible claims and certain categories of claims rejected in an accelerated procedure – safe country of origin, subsequent application, threat to pu"
25,3376,dub-fran20262_chunk023,20,16.57451354085499,Eritrean Asylum Seekers  Journeys,"After having registered their claim at the Prefecture, asylum seekers receive the asylum claim certificate that allows them too remain legally on French territory until: The end of the asylum procedure; A negative first instance decision for inadmissible claims and certain categories of claims rejected in an accelerated procedure – safe country of origin, subsequent application, threat to public o"
25,3361,dub-fran20262_chunk008,21,16.375478353426885,Eritrean Asylum Seekers  Journeys,"Om forholdene for Dublin returnees fremgår på side 75 bl.a.: “Applications of persons returned to France under the Dublin III Regulation are treated in the same way as any other asylum applications. If the asylum seeker comes from a safe country of origin, their application is examined under the accelerated procedure."
25,3394,dub-fran20262_chunk041,22,16.15903857277354,Eritrean Asylum Seekers  Journeys,The assessment to deny or withdraw reception conditions does not take into account the risk of destitution. Asylum seekers should pay a part of accommodation cost when they have sufficient resources (very rare in practice).
25,1171,bulg20263_chunk033,23,15.953997299715805,Eritrean Asylum Seekers  Journeys,"vities.

In 2025, the monitoring of these processes established that in 88% of the cases, an initial assessment form was present in the file of asylum seekers who were falling within the vulnerability definition under national law."
25,3391,dub-fran20262_chunk038,24,15.784036888779424,Eritrean Asylum Seekers  Journeys,The law describes the procedure to be followed by reception centres management and by the Prefect once a decision on the asylum claim which ends the right to remain has been adopted. OFII informs the reception centre management where the asylum seeker is accommodated that the right to reception conditions has ended and that the provision of accommodation will be terminated upon a specific date.
25,3389,dub-fran20262_chunk036,25,15.00218710133816,Eritrean Asylum Seekers  Journeys,"Many cases have since been submitted to the courts, making it possible to reinstate MRCs in the many situations where OFII had withdrawn them without properly taking individual situations into account. In cases of subsequent applications, some Prefectures systematically reduce reception conditions of asylum seekers."
25,1884,dub-nede20264_chunk012,26,14.975568303727789,Eritrean Asylum Seekers  Journeys,"Det fremgår om indkvarteringsforholdene blandt andet af rapportens side 19f: “Less than half of the people entitled to reception conditions (i.e. asylum seekers) as well as beneficiaries of international protection who have not been offered housing yet, were staying in regular Central Agency for the Reception of Asylum Applicants (COA) reception centres over the course of 2024 (34,675 out of 72,61"
25,4186,dub-nede20263_chunk014,27,14.975568303727789,Eritrean Asylum Seekers  Journeys,"Det fremgår om indkvarteringsforholdene blandt andet af rapportens side 19f: “Less than half of the people entitled to reception conditions (i.e. asylum seekers) as well as beneficiaries of international protection who have not been offered housing yet, were staying in regular Central Agency for the Reception of Asylum Applicants (COA) reception centres over the course of 2024 (34,675 out of 72,61"
25,5527,dub-nede20262_chunk014,28,14.975568303727789,Eritrean Asylum Seekers  Journeys,"Det fremgår om indkvarteringsforholdene blandt andet af rapportens side 19f:“Less than half of the people entitled to reception conditions (i.e. asylum seekers) as well as beneficiaries of international protection who have not been offered housing yet,were staying in regular Central Agency for the Reception of Asylum Applicants (COA) reception centres over the course of 2024 (34,675 out of 72,610 "
25,5552,dub-nede20261_chunk011,29,14.975568303727789,Eritrean Asylum Seekers  Journeys,"Det fremgår om indkvarteringsforholdene blandt andet af rapportens side 19f: “Less than half of the people entitled to reception conditions (i.e. asylum seekers) as well as beneficiaries of international protection who have not been offered housing yet,were staying in regular Central Agency for the Reception of Asylum Applicants (COA) reception centres over the course of 2024 (34,675 out of 72,610"
25,1082,dub-bulg20261_chunk014,30,14.825292690344927,Eritrean Asylum Seekers  Journeys,"2.7, side 56 ff., om ”The situation of Dublin returnees”, hvoraf fremgår blandt andet:
“Asylum seekers who are returned from other Member States in principle do not face any obstacles in accessing the territory of Bulgaria upon return."
25,1096,dub-bulg20261_chunk028,31,14.825292690344927,Eritrean Asylum Seekers  Journeys,"This means that even, if the returnees do have financial means, their access to the labour market and most of the basic public services (health care, social support, bank services, etc.) is nearly impossible.“
I samme publikation hedder det under ”Detention of Asylum Seekers”, pkt. C."
25,1889,dub-nede20264_chunk017,32,14.482569764342912,Eritrean Asylum Seekers  Journeys,"Large differences between (crisis) shelters reveal that whether asylum seekers are able to experience decent reception in the Netherlands is subject to arbitrariness.” Det fremgår endvidere blandt andet af side 145: “Twice a year the COA predicts the capacity it will need in the upcoming period. In October 2024 COA was expecting, for July 2025, to need to house 115,000 asylum applicants."
25,4191,dub-nede20263_chunk019,33,14.482569764342912,Eritrean Asylum Seekers  Journeys,"Large differences between (crisis) shelters reveal that whether asylum seekers are able to experience decent reception in the Netherlands is subject to arbitrariness.” Det fremgår endvidere blandt andet af side 145: “Twice a year the COA predicts the capacity it will need in the upcoming period. In October 2024 COA was expecting, for July 2025, to need to house 115,000 asylum applicants."
25,5532,dub-nede20262_chunk019,34,14.482569764342912,Eritrean Asylum Seekers  Journeys,"Large differences between (crisis) shelters reveal that whether asylum seekers are able to experience decent reception in the Netherlands is subject to arbitrariness.” Det fremgår endvidere blandt andet af side 145:“Twice a year the COA predicts the capacity it will need in the upcoming period. In October 2024 COA was expecting, for July 2025, to need to house 115,000 asylum applicants."
25,5557,dub-nede20261_chunk016,35,14.482569764342912,Eritrean Asylum Seekers  Journeys,"Large differences between (crisis) shelters reveal that whether asylum seekers are able to experience decent reception in the Netherlands is subject to arbitrariness.” Det fremgår endvidere blandt andet af side 145: “Twice a year the COA predicts the capacity it will need in the upcoming period. In October 2024 COA was expecting, for July 2025, to need to house 115,000 asylum applicants."
25,2025,dub-fran20263_chunk012,36,13.999911031287908,Eritrean Asylum Seekers  Journeys,"For many years, without any funding to implement this activity, the centre has welcomed Dublin returnees at their arrival at the airport. The returnees are directed towards the centre by the police or the airport services. Upon their arrival at the airport, the Border Police issues a safe conduct (sauf-conduit) which mentions the Prefecture where the asylum seekers have to submit their claim."
25,2058,fran20264_chunk008,37,13.999911031287908,Eritrean Asylum Seekers  Journeys,"For many years, without any funding to implement this activity, the centre has welcomed Dublin returnees at their arrival at the airport. The returnees are directed towards the centre by the police or the airport services. Upon their arrival at the airport, the Border Police issues a safe conduct (sauf-conduit) which mentions the Prefecture where the asylum seekers have to submit their claim."
25,3364,dub-fran20262_chunk011,38,13.999911031287908,Eritrean Asylum Seekers  Journeys,"For many years, without any funding to implement this activity, the centre has welcomed Dublin returnees at their arrival at the airport. The returnees are directed towards the centre by the police or the airport services. Upon their arrival at the airport, the Border Police issues a safe conduct (sauf-conduit) which mentions the Prefecture where the asylum seekers have to submit their claim."
25,5831,erit20261_chunk031,39,13.833901017465147,Eritrean Asylum Seekers  Journeys,"Most sources had heard of consequences of evasion and desertion for family members (parents, spouse or siblings) of evaders and deserters. However, some of these sources considered that this was worse in the past. In line with this, journalist Tom Gardner found that the Eritrean government was more ‘relaxed’ now compared to earlier."
25,1160,bulg20263_chunk022,40,13.547370183241686,Eritrean Asylum Seekers  Journeys,"ute number of asylum seekers formally recognised to have special needs or vulnerabilities. …
NGOs continue to play key role in early identification and assessment of applicants´vulnerability and their referral and according treatment. …”
Om sårbare asylansøgere fremgår det videre på side 101 f.:
”The law provides a definition of vulnerability."
25,1399,dub-nede20265_chunk012,41,13.547370183241686,Eritrean Asylum Seekers  Journeys,"Det fremgår om indkvarteringsforholdene blandt andet af rapportens side 19: “Less than half of the people entitled to reception conditions (i.e., asylum seekers), as well as beneficiaries of international protection who have not been offered housing yet, were staying in (crisis) emergency centers over the course of 2025 (32,842 out of 79,984 people)."
25,3383,dub-fran20262_chunk030,42,13.547370183241686,Eritrean Asylum Seekers  Journeys,"In case of suspension, a letter stating the intention to suspend material reception conditions is sent to the asylum seeker, who then has 15 days to challenge this decision through an informal appeal (i.e., written observations). All decisions relating to the refusal or withdrawal of reception conditions can be appealed before the Administrative Court under the common rules of administrative law."
25,1113,dub-bulg20261_chunk045,43,13.261586947885288,Eritrean Asylum Seekers  Journeys,"In Busmantsi detention centre, unlike in Lyubimets, detained migrants had no guaranteed access to daily outdoor exercise; such only provided for 25 to 30 minutes at a time, with asylum seekers detained at SAR closed ward with no outdoor exercise on weekends and public holidays, due to the shortage of available SAR staff. ECPT indicated that latter as “a truly deplorable state of affairs.”"
25,1146,bulg20263_chunk008,44,13.12316960864667,Eritrean Asylum Seekers  Journeys,"Om de generelle forhold for Dublin-returnees i Bulgarien, herunder sårbare ansøgere, er i den nævnte rapport fra AIDA anført blandt andet følgende, side 57:
“Asylum seekers who are returned from other Member States in principle do not face any obstacles in accessing the territory of Bulgaria upon return."
25,3740,syri20264_chunk034,45,12.879903252269262,Eritrean Asylum Seekers  Journeys,"For example, Kurdish travellers from Northeast Syria were reportedly stopped for questioning or were delayed for extended periods at checkpoints and subjected to harassment, although they were ultimately permitted to continue their journey."
25,1175,bulg20263_chunk037,46,12.59723677626929,Eritrean Asylum Seekers  Journeys,"In practice, except the two safe-zones for unaccompanied children, other separate facilities for vulnerable applicants, families, single women or traumatised asylum seekers do not exist in the reception centres.”
Flygtningenævnet bemærker generelt, at Dublinforordningen er baseret på princippet om gensidig tillid mellem medlemsstaterne, og der gælder således en formodning om, at behandlingen af a"
25,1404,dub-nede20265_chunk017,47,12.111834864568586,Eritrean Asylum Seekers  Journeys,"Large differences between (crisis) shelters reveal that whether asylum seekers are able to experience decent reception in the Netherlands is subject to arbitrariness.” Det fremgår endvidere blandt andet af side 143: Twice a year the COA predicts the capacity and the amount of places it will need in the upcoming period. As of 1 July 2025, COA was expecting to need 131,700 places until 1 July 2026."
25,3526,syri20261_chunk012,48,10.752370054292784,Eritrean Asylum Seekers  Journeys,"In general, women’s rights and livelihood opportunities remain a critical concern, as women are frequently not economically independent. 8.1. Incidents involving women. Reports issued earlier in 2025 describe cases of sexual violence and harassment against women, especially at checkpoints and during return journeys through unsafe areas."
25,3587,syri20263_chunk010,49,10.752370054292784,Eritrean Asylum Seekers  Journeys,"In general, women’s rights and livelihood opportunities remain a critical concern, as women are frequently not economically independent. 8.1. Incidents involving women. Reports issued earlier in 2025 describe cases of sexual violence and harassment against women, especially at checkpoints and during return journeys through unsafe areas."
25,3657,syri20262_chunk015,50,10.752370054292784,Eritrean Asylum Seekers  Journeys,"In general, women’s rights and livelihood opportunities remain a critical concern, as women are frequently not economically independent. 8.1. Incidents involving women. Reports issued earlier in 2025 describe cases of sexual violence and harassment against women, especially at checkpoints and during return journeys through unsafe areas."
25,3774,syri20266_chunk015,51,10.752370054292784,Eritrean Asylum Seekers  Journeys,"In general, women’s rights and livelihood opportunities remain a critical concern, as women are frequently not economically independent. 8.1. Incidents involving women. Reports issued earlier in 2025 describe cases of sexual violence and harassment against women, especially at checkpoints and during return journeys through unsafe areas."
25,3838,syri20267_chunk015,52,10.752370054292784,Eritrean Asylum Seekers  Journeys,"In general, women’s rights and livelihood opportunities remain a critical concern, as women are frequently not economically independent. 8.1. Incidents involving women. Reports issued earlier in 2025 describe cases of sexual violence and harassment against women, especially at checkpoints and during return journeys through unsafe areas."
25,2487,dub-belg20261_chunk019,53,9.44439265071887,Eritrean Asylum Seekers  Journeys,"Asylum applicants must then present themselves to the Dispatching service at Fedasil’s arrival centre to be allocated a reception place. If the asylum applicant has not obtained reception from Fedasil during the first stage of the procedure and the CGRS declares the subsequent asylum application inadmissible, they will not be entitled to reception during the appeal with the CALL."
25,2544,dub-belg20262_chunk025,54,9.44439265071887,Eritrean Asylum Seekers  Journeys,"Asylum applicants must then present themselves to the Dispatching service at Fedasil’s arrival centre to be allocated a reception place. If the asylum applicant has not obtained reception from Fedasil during the first stage of the procedure and the CGRS declares the subsequent asylum application inadmissible, they will not be entitled to reception during the appeal with the CALL."
25,2485,dub-belg20261_chunk017,55,8.992948605442853,Eritrean Asylum Seekers  Journeys,"A total of 6,469 applicants lodged subsequent applications in 2024: …” Herudover anføres det i pkt. A.1.2. (s. 125 f) om Right to Reception: Subsequent Applications: “The Reception Act provides the possibility for Fedasil to refuse reception to asylum applicants who lodge a second or further subsequent asylum application, until their asylum application is deemed admissible by the CGRS."
25,2542,dub-belg20262_chunk023,56,8.992948605442853,Eritrean Asylum Seekers  Journeys,"A total of 6,469 applicants lodged subsequent applications in 2024: …” Herudover anføres det i pkt. A.1.2. (s. 125 f) om Right to Reception: Subsequent Applications: “The Reception Act provides the possibility for Fedasil to refuse reception to asylum applicants who lodge a second or further subsequent asylum application, until their asylum application is deemed admissible by the CGRS."
25,1148,bulg20263_chunk010,57,8.955581108490339,Eritrean Asylum Seekers  Journeys,"This decision depends on the phase of the Bulgarian asylum procedure of the Dublin returnee as outlined below:  
-If the returnee has a pending asylum application in Bulgaria, or the procedure was terminated because of the returnee’s absconding, he or she is transferred to a SAR reception centre."
25,2488,dub-belg20261_chunk020,58,8.548651610432218,Eritrean Asylum Seekers  Journeys,"If, after a final negative decision in the asylum procedure, a request for a prolongation of reception … was pending or granted and the person lodges a second or further subsequent asylum application, the Dispatching service of Fedasil will take a new decision regarding access to reception conditions in the new procedure."
25,2491,dub-belg20261_chunk023,59,8.548651610432218,Eritrean Asylum Seekers  Journeys,"Health care and a dignified standard of living should be always ensured. According to the Constitutional Court, the decision to refuse reception in such cases can only be taken in cases of abuse of the asylum procedure, e.g. when the person applies for asylum for the sole purpose of extending the right to reception."
25,2545,dub-belg20262_chunk026,60,8.548651610432218,Eritrean Asylum Seekers  Journeys,"If, after a final negative decision in the asylum procedure, a request for a prolongation of reception … was pending or granted and the person lodges a second or further subsequent asylum application, the Dispatching service of Fedasil will take a new decision regarding access to reception conditions in the new procedure."
25,2548,dub-belg20262_chunk029,61,8.548651610432218,Eritrean Asylum Seekers  Journeys,"Health care and a dignified standard of living should be always ensured. According to the Constitutional Court, the decision to refuse reception in such cases can only be taken in cases of abuse of the asylum procedure, e.g. when the person applies for asylum for the sole purpose of extending the right to reception."
25,3384,dub-fran20262_chunk031,62,8.548651610432218,Eritrean Asylum Seekers  Journeys,"The 2024 legislative reform established an unprecedented link between reception and the asylum procedure: a person who leaves their accommodation without legitimate reason, in addition to losing their reception conditions as foreseen before, will see their asylum application “closed” (clôturée) by OFPRA."
25,1085,dub-bulg20261_chunk017,63,8.484398345379118,Eritrean Asylum Seekers  Journeys,"Such refusal and serving of the refusal’s decision in absentia is legally possible, if an interview has been conducted with the returnee prior their absconding from Bulgaria and if based on the information gathered from the interview the case worker could form an opinion about the credibility of the asylum claim. …
Since 2020, the LAR explicitly provides for the mandatory reopening of an asylum p"
25,2496,dub-belg20261_chunk028,64,8.35874653936791,Eritrean Asylum Seekers  Journeys,"128) om Dublin returnees: ”Depending on the situation of their procedure in Belgium at the moment they left Belgium, asylum applicants sent back to Belgium following a Dublin procedure in another country can be considered subsequent applicants …In such a case, they mostly only get shelter after their asylum application is taken into consideration by the CGRS … ."
25,2553,dub-belg20262_chunk034,65,8.35874653936791,Eritrean Asylum Seekers  Journeys,"128) om Dublin returnees: ”Depending on the situation of their procedure in Belgium at the moment they left Belgium, asylum applicants sent back to Belgium following a Dublin procedure in another country can be considered subsequent applicants …In such a case, they mostly only get shelter after their asylum application is taken into consideration by the CGRS … ."
25,1400,dub-nede20265_chunk013,66,8.202571887842847,Eritrean Asylum Seekers  Journeys,All other residents stayed in regular asylum centres and/or temporary reception locations managed by municipalities.
25,2489,dub-belg20261_chunk021,67,7.7519350507089415,Eritrean Asylum Seekers  Journeys,"If it decides to refuse reception, the previously pending or granted prolongation is withdrawn. The right to reception is thus linked to the most recent asylum procedure."
25,2546,dub-belg20262_chunk027,68,7.7519350507089415,Eritrean Asylum Seekers  Journeys,"If it decides to refuse reception, the previously pending or granted prolongation is withdrawn. The right to reception is thus linked to the most recent asylum procedure."
25,1089,dub-bulg20261_chunk021,69,7.646907678284913,Eritrean Asylum Seekers  Journeys,"If there is no available place food and accommodation in reception centres of the asylum agency SAR, Dublin returnees will have to secure accommodation and nutrition at their own expenses."
25,2027,dub-fran20263_chunk014,70,7.544688197349797,Eritrean Asylum Seekers  Journeys,"When the relevant Prefectures are in the Paris surroundings, two situations may occur: [*] On the one hand, some Prefectures do not register the asylum claims of Dublin returnees and redirect them to the SPADA."
25,2060,fran20264_chunk010,71,7.544688197349797,Eritrean Asylum Seekers  Journeys,"When the relevant Prefectures are in the Paris surroundings, two situations may occur: [*]On the one hand, some Prefectures do not register the asylum claims of Dublin returnees and redirect them to the SPADA."
25,3366,dub-fran20262_chunk013,72,7.544688197349797,Eritrean Asylum Seekers  Journeys,"When the relevant Prefectures are in the Paris surroundings, two situations may occur: On the one hand, some Prefectures do not register the asylum claims of Dublin returnees and redirect them to the SPADA."
25,1154,bulg20263_chunk016,73,7.348234226662503,Eritrean Asylum Seekers  Journeys,"Since 2020, the LAR explicitly provides for the mandatory reopening of an asylum procedure with respect to an applicant who is returned to Bulgaria under the Dublin Regulation, provided that s/he has not been issued a decision on merits while in absentia."
25,1087,dub-bulg20261_chunk019,74,7.161751436393043,Eritrean Asylum Seekers  Journeys,"The SAR’s practice following this particular amendment has been so far in line with the law, and returnees whose asylum procedures had been only terminated (discontinued) after their absconding do not face obstacles in principle to have their determination procedures reopened."
25,1155,bulg20263_chunk017,75,7.161751436393043,Eritrean Asylum Seekers  Journeys,"The SAR’s practice following this particular amendment has been so far in line with the law, and returnees whose asylum procedures had been only terminated (discontinued) after their absconding do not face obstacles in principle to have their determination procedures reopened."
25,2531,dub-belg20262_chunk012,76,7.161751436393043,Eritrean Asylum Seekers  Journeys,"102 f) anføres: ”The Immigration Office is also competent for registering subsequent applications i.e. the asylum applicant’s declaration on new elements and the reasons why they could not invoke them earlier, and transmit the claim ‘without delay’ to the CGRS."
25,1081,dub-bulg20261_chunk013,77,7.072014974234728,Eritrean Asylum Seekers  Journeys,"Forholdene for Dublin-returnees i Bulgarien er nærmere beskrevet i AIDA´s seneste rapport, ”Country Report Bulgaria, Update on 2025” fra maj 2026, under ”Asylum Procedure”, pkt. C."
25,1203,dub-bulg20262_chunk012,78,7.072014974234728,Eritrean Asylum Seekers  Journeys,"In such cases, as well as in cases when an interpreter from the spoken language is available in another reception centre, the asylum administration organises videoconference interpretation. Communication interruptions and other technical problems are the most common obstacles during interpretation via videoconference."
25,2479,dub-belg20261_chunk011,79,7.072014974234728,Eritrean Asylum Seekers  Journeys,The application is either (i) a second application within one year from the final decision on the previous application and made from detention or (ii) a third or further application. Legal assistance is arranged in exactly the same way as concerning first asylum applications.
25,2536,dub-belg20262_chunk017,80,7.072014974234728,Eritrean Asylum Seekers  Journeys,The application is either (i) a second application within one year from the final decision on the previous application and made from detention or (ii) a third or further application. Legal assistance is arranged in exactly the same way as concerning first asylum applications.
25,1152,bulg20263_chunk014,81,6.8991234855847035,Eritrean Asylum Seekers  Journeys,"Such refusal and serving of the refusal’s decision in absentia is legally possible, if an interview has been conducted with the returnee prior their absconding from Bulgaria and if based on the information gathered from the interview the case worker could form an opinion about the credibility of the asylum claim."
25,1168,bulg20263_chunk030,82,6.81580950394124,Eritrean Asylum Seekers  Journeys,"Monitoring in 2025
In 2025, both vulnerability assessments and identification - as well as all follow-ups on identified cases -, remained substandard, to the point this continued to represent the most significant violation of existing obligation in the context of the asylum procedure in the course of already several years."
25,2028,dub-fran20263_chunk015,83,6.81580950394124,Eritrean Asylum Seekers  Journeys,"As it has already been mentioned in the Registration section, access to these platforms is very complicated and some returnees have to wait several weeks before getting an appointment with the organisations running them. [*] On the other hand, some Prefectures do immediately register the asylum claims of returnees and direct them to OFII in order to find them an accommodation place."
25,2061,fran20264_chunk011,84,6.81580950394124,Eritrean Asylum Seekers  Journeys,"As it has already been mentioned in the Registration section, access to these platforms is very complicated and some returnees have to wait several weeks before getting an appointment with the organisations running them. [*]On the other hand, some Prefectures do immediately register the asylum claims of returnees and direct them to OFII in order to find them an accommodation place."
25,3367,dub-fran20262_chunk014,85,6.81580950394124,Eritrean Asylum Seekers  Journeys,"As it has already been mentioned in the Registration section, access to these platforms is very complicated and some returnees have to wait several weeks before getting an appointment with the organisations running them. On the other hand, some Prefectures do immediately register the asylum claims of returnees and direct them to OFII in order to find them an accommodation place."
25,2474,dub-belg20261_chunk006,86,6.734483716125467,Eritrean Asylum Seekers  Journeys,"102 f) i AIDA, Country Report Belgium, juni 2025: ”The Immigration Office is also competent for registering subsequent applications i.e. the asylum applicant’s declaration on new elements and the reasons why they could not invoke them earlier, and transmit the claim ‘without delay’ to the CGRS."
25,2480,dub-belg20261_chunk012,87,6.655075792316727,Eritrean Asylum Seekers  Journeys,"However, in practice, some asylum applicants or lawyers have experienced difficulties obtaining ‘Pro-Deo’ assignments because they are generally not accommodated in a reception centre, which makes the proof of their lack of income more burdensome … . An applicant does not have a right to remain on the territory even before the CGRS pronounces itself on admissibility in cases where: a."
25,2482,dub-belg20261_chunk014,88,6.655075792316727,Eritrean Asylum Seekers  Journeys,"In principle, all applicants for international protection, including subsequent applicants, have the right to access reception conditions during the examination of their case. However, the Reception Act allows the possibility to refuse reception to subsequent applicants until their asylum application is deemed admissible by the CGRS."
25,2537,dub-belg20262_chunk018,89,6.655075792316727,Eritrean Asylum Seekers  Journeys,"However, in practice, some asylum applicants or lawyers have experienced difficulties obtaining ‘Pro-Deo’ assignments because they are generally not accommodated in a reception centre, which makes the proof of their lack of income more burdensome … . An applicant does not have a right to remain on the territory even before the CGRS pronounces itself on admissibility in cases where: a."
25,2539,dub-belg20262_chunk020,90,6.655075792316727,Eritrean Asylum Seekers  Journeys,"In principle, all applicants for international protection, including subsequent applicants, have the right to access reception conditions during the examination of their case. However, the Reception Act allows the possibility to refuse reception to subsequent applicants until their asylum application is deemed admissible by the CGRS."
25,1093,dub-bulg20261_chunk025,91,6.577518681141011,Eritrean Asylum Seekers  Journeys,"If, however, the Dublin returnee is among those, whose asylum procedures ended prior their return to Bulgaria with a refusal in absentia on the merits (substance), they are treated as irregular migrants with no access to the labour market, health care system or any other services that require legal residence and an identity document."
25,2486,dub-belg20261_chunk018,92,6.577518681141011,Eritrean Asylum Seekers  Journeys,"Between the moment of the subsequent application and the admissibility decision by the CGRS, asylum applicants who are refused reception nevertheless have the right to medical assistance from Fedasil and to free legal representation. Once the CGRS has deemed the application admissible, the right to access reception is reactivated."
25,2543,dub-belg20262_chunk024,93,6.577518681141011,Eritrean Asylum Seekers  Journeys,"Between the moment of the subsequent application and the admissibility decision by the CGRS, asylum applicants who are refused reception nevertheless have the right to medical assistance from Fedasil and to free legal representation. Once the CGRS has deemed the application admissible, the right to access reception is reactivated."
25,1083,dub-bulg20261_chunk015,94,6.501748420839282,Eritrean Asylum Seekers  Journeys,"Prior to the arrival of Dublin returnees, the SAR informs the Border Police of the expected arrival and indicates whether the returnee should be transferred to a reception centre or to immigration pre-removal detention facility. This decision depends on the phase of the Bulgarian asylum procedure of the Dublin returnee as outlined below:"
25,1150,bulg20263_chunk012,95,6.501748420839282,Eritrean Asylum Seekers  Journeys,"In both cases, no decision on the merits is issued, therefore the procedure can be reopened.
-If, however, the returnee’s asylum application was rejected with a final decision on the merits before, or after, leaving Bulgaria, and the decision was served in absentia and therefore became final, the returnee is transferred to one of the immigration pre-removal facilities, usually to the Busmantsi de"
25,1084,dub-bulg20261_chunk016,96,6.42770396333876,Eritrean Asylum Seekers  Journeys,"- If, however, the returnee’s asylum application was rejected with a final decision on the merits before, or after, leaving Bulgaria, and the decision was served in absentia and therefore became final, the returnee is transferred to one of the immigration pre-removal facilities, usually to the Busmantsi detention centre in Sofia, but also to the Lyubimets detention centre near the Turkish border."
25,2492,dub-belg20261_chunk024,97,6.42770396333876,Eritrean Asylum Seekers  Journeys,"In practice, however, Fedasil almost systematically refuses to assign a reception place to subsequent applicants until their asylum application is declared admissible by the CGRS, mostly through standardised refusal decisions. On multiple occasions, labour tribunals have ordered Fedasil to motivate such decisions individually and consider all case elements."
25,2549,dub-belg20262_chunk030,98,6.42770396333876,Eritrean Asylum Seekers  Journeys,"In practice, however, Fedasil almost systematically refuses to assign a reception place to subsequent applicants until their asylum application is declared admissible by the CGRS, mostly through standardised refusal decisions. On multiple occasions, labour tribunals have ordered Fedasil to motivate such decisions individually and consider all case elements."
25,1157,bulg20263_chunk019,99,6.284561859584058,Eritrean Asylum Seekers  Journeys,"follow-ups on identified cases, remained substandard, to the point this continued to present the most significant violation of existing obligation in the context of the asylum procedure in the course of already several years. … Therefore, in 2025 needs assessment as well as planning and provision of support measures with respect to applicants with identified vulnerabilities were still carried out "
122,2817,dub-rumae20263_chunk019,0,14.831663953193107,Swedish Dublin Forordningen Respons,"En sådan lovgivning vil i øvrigt ligeledes kunne bringe retsbeskyttelsens effektivitet – som sikret ved chartrets artikel 47 og Dublin III-forordningens artikel 27, sammenholdt med 19. betragtning til denne forordning – i fare. 57. I denne sammenhæng skal det endvidere bemærkes, at den frist for overførsel, der er fastsat i Dublin III-forordningens artikel 29, stk."
122,4495,dub-ital20261_chunk019,1,13.230002824232864,Swedish Dublin Forordningen Respons,"I sagen fastslog EU-Domstolen, at en medlemsstat ikke kan fraskrive sig sit ansvar efter Dublin-forordningen ved en ensidig meddelelse, jf. præmis 38."
