qid,query,docno,text,rank,score
1,Emigration  Asylum  And 2019 Report,923_chunk000,An applicant must submit a request for protection with which he asserts target-country-related dangers that are objectively suitable in their nature for recognition as a person entitled to asylum or an award for international protection (material asylum request within the meaning of Section 13 (1) Asylum Act) refer the asylum procedure to the Federal Office.,49,1.9178286152679365
1,Emigration  Asylum  And 2019 Report,3272_chunk001,"The case concerned the accused monk B., who granted church asylum to A., from the Gaza strip, on 25 August 2020 and provided him accommodation and care with the knowledge that A. was a rejected asylum applicant.

A. applied for asylum on 22 April...",50,1.904091911639368
1,Emigration  Asylum  And 2019 Report,562_chunk000,The case raises the issue of whether a subsequent application for asylum has been submitted at the time when the foreign national applies in writing by expressing the wish to submit an application for a temporary asylum residence permit or at the time when he/she uses the appropriate form to submit the application for asylum.,51,1.8474407646337991
1,Emigration  Asylum  And 2019 Report,550_chunk000,"The case involved an asylum seeker upon whom detention was imposed as a measure to ensure a Dublin procedure. The asylum seeker lodged a complaint against a decision that had been issued based on Art. 5 of the Asylum Act 2005, rejecting the application as inadmissible.",52,1.8474407646337991
1,Emigration  Asylum  And 2019 Report,563_chunk000,"The case concerns the moment at which an asylum application is lodged, in particular with regard to a subsequent asylum application. This moment is important for the entitlement to reception by the foreign national.",53,1.8221150827786152
1,Emigration  Asylum  And 2019 Report,510_chunk000,"The Court of Sessions found there was no unlawful discrimination arising from a reduction in the amount of asylum support payable to asylum seekers with one or more dependent children, following a government review. ...",54,1.770170393503916
1,Emigration  Asylum  And 2019 Report,56_chunk001,"The applicants claimed asylum in Ireland on 16 December 2014, and completed their asylum application questionnaires on 26 December 2014. An information request by the Office of the Refugee Applications...",55,1.770170393503916
1,Emigration  Asylum  And 2019 Report,921_chunk001,"More analytically, a female asylum seeker had upon arrival to Norway...",56,1.7501396024977072
1,Emigration  Asylum  And 2019 Report,148_chunk000,The case concerns “sur place” asylum claims.,57,1.7501396024977072
1,Emigration  Asylum  And 2019 Report,914_chunk000,A. applied for asylum in Sweden in April 2015. The application was rejected and the applicant excluded from asylum for having committed crimes against humanity while working as a guard in Eritrea. An expulsion order had also been issued.,58,1.745293066357548
1,Emigration  Asylum  And 2019 Report,1648_chunk000,"The applicant applied for international protection on 13 January 2010, claiming to be a minor from Zimbabwe and by decision of 29 September 2010 the Federal Office for Asylum rejected the application as unfounded. Upon appeal, the Court of Asylum referred the matter back to the Federal Asylum Office for a new hearing and assessment.",59,1.7436835137720603
1,Emigration  Asylum  And 2019 Report,186_chunk000,"According the WLR Daily case summaries The asylum claimant, an Iraqi national, entered the United Kingdom and claimed asylum. His claim was refused by the Secretary of State and he appealed pursuant to section 82 of the Nationality, Immigration and Asylum Act 2002. His appeal was dismissed by the First-tier Tribunal.",60,1.7436835137720603
1,Emigration  Asylum  And 2019 Report,4235_chunk000,"The case concerned two Iranian applicant, a father and his minor child, who entered the Röszke transit zone and applied for asylum on 5 December 2018. The asylum authority rejected the application as inadmissible and considered that Serbia was a safe third country where the applicants should have requested asylum. The decision was confirmed in court.",61,1.72751321435211
1,Emigration  Asylum  And 2019 Report,34_chunk000,"On 14 September 2015, Mr Tsegezab Mengesteab, an Eritrean national, requested asylum in Munich (Germany) with the Government of Upper Bavaria, which issued to him, on the same day, a certificate of registration as an asylum seeker. On 22 July 2016, Mr Mengesteab was heard by the Bundesamt and was able to lodge an official application for asylum.",62,1.72751321435211
1,Emigration  Asylum  And 2019 Report,4828_chunk001,"On 1 August 2023, the Minister for Asylum and Migration declared...",63,1.7021635774667276
1,Emigration  Asylum  And 2019 Report,170_chunk000,Administrative Court Düsseldorf The plaintiff is an asylum seeker and claims to be from Bangladesh.,64,1.7021635774667276
1,Emigration  Asylum  And 2019 Report,130_chunk000,The Council ruled that to be able to transfer an applicant to another member state the administrative authority must obtain the consent of the State responsible for examining the asylum application before it can take a decision to transfer the asylum seeker to that State.,65,1.6524039441628875
1,Emigration  Asylum  And 2019 Report,209_chunk000,"In this case, the applicant applied for asylum in his city of residence, Ceuta, and his application was admitted. At that point the Spanish authorities issued him the corresponding identity document valid for the entire national territory and until the resolution of his asylum application.",66,1.6524039441628875
1,Emigration  Asylum  And 2019 Report,196_chunk000,The applicant applied for asylum in two occasions: in the United Kingdom in 2009 and in Northern Ireland in 2014 and both applications were refused by the corresponding British Authorities. The applicant moved to Ireland in August 2016 where he submitted a new asylum application.,67,1.6307063162411402
1,Emigration  Asylum  And 2019 Report,56_chunk000,The applicants were two Albanian asylum seekers who challenged the decision of the Refugee Appeals Tribunal upholding the decision of the Office of the Refugee Applications Commissioner that the United Kingdom was the member state responsible for determining their applications for asylum.,68,1.6307063162411402
1,Emigration  Asylum  And 2019 Report,183_chunk000,"These cases concern the detention of Syrian asylum seekers during different periods between 2010 and 2012. In the cases of M.A., A.H. and J.K., H.S. and Others and K.F. the detention occurred after a police operation in June 2010 removing them from an encampment outside government buildings where they were protesting against the Cypriot Government's asylum policy.",69,1.609571123795568
1,Emigration  Asylum  And 2019 Report,141_chunk001,"Second, the High Court concurred with the SSHD that confidentiality is a vital element for the working of the asylum system and the fulfilment of obligations under the Refugee Convention, the EU Qualification Directive and the European Convention on Human Rights (ECHR). The disclosure of information revealed during the asylum...",70,1.5889767778626451
1,Emigration  Asylum  And 2019 Report,954_chunk000,The applicants were an Albanian mother and her two daughters whose applications for asylum were refused by the Refugee Applications Commissioner.,71,1.5728180793640756
1,Emigration  Asylum  And 2019 Report,625_chunk001,No appeal is possible against these judgments. Background: Both aliens initially applied for asylum in Hungary. They then applied for...,72,1.5728180793640756
1,Emigration  Asylum  And 2019 Report,22_chunk000,"The Finnish Immigration Service had rejected asylum seeker A's application for asylum and residence permit and decided to return him to his country of origin, Iraq. On 29 June 2017 A. requested permission to appeal the decision of the Administrative Court and to be granted international protection.",73,1.5689027804370126
1,Emigration  Asylum  And 2019 Report,45_chunk000,The administrative authority considered applicant's another subsequent application (third application) for international protection inadmissible and terminated the proceedings according to the provisions of the Act on Asylum implementing Art. 33(2)(d) and Art. 40 of the Recast Asylum Procedures Directive.,74,1.5689027804370126
1,Emigration  Asylum  And 2019 Report,35_chunk000,"! With regard to reception, UK implements Council Directive 2003/9/EC. This case concerns a challenge to a decision by the Secretary of State for the Home Department (""the Respondent"") as to the weekly rate of asylum support paid for child dependants of asylum seekers.",75,1.5689027804370126
1,Emigration  Asylum  And 2019 Report,5890_chunk000,"Six Iraqi nationals, a family of two parents and their four minor children, entered the Hungarian transit zone bordering Serbia on 10 July 2018 and submitted an asylum application. On the same day, the asylum authority designated the transit zone in Tompa as the applicants' place of stay.",76,1.5493296564192718
1,Emigration  Asylum  And 2019 Report,3137_chunk001,"He requested an interpreter, but the form was left blank on the part of lawyer assistance.

The application for asylum was rejected as...",77,1.5339633618091175
1,Emigration  Asylum  And 2019 Report,931_chunk001,The appellant had been granted subsidiary protection status in Denmark in 2015. The individual's family was granted asylum in...,78,1.5339633618091175
1,Emigration  Asylum  And 2019 Report,108_chunk001,The applicant subsequently lodged a request for his asylum application to be reconsidered followed by an application for temporary admission on...,79,1.5339633618091175
1,Emigration  Asylum  And 2019 Report,55_chunk001,As part of her asylum claim the applicant submitted a refugee card and a letter from AREF to corroborate her account. The...,80,1.5339633618091175
1,Emigration  Asylum  And 2019 Report,4164_chunk000,"VR arrived in Lithuania on 25 April 2022, with the assistance of Freedom House Foundation. He requested asylum in Lithuania after his visa for special humanitarian reasons had expired. In his asylum request, the applicant argued that he had a well-founded fear of being persecuted for his political beliefs.",81,1.5302388905949904
1,Emigration  Asylum  And 2019 Report,584_chunk000,"The applicant sought judicial review of the decision to refuse him asylum in Ireland, which he had applied for on the basis of fear of persecution due to issues with the Taliban and Lashkar-e-Islam. The applicant had tactically not applied for asylum in another Member State, which was a factor the decision maker was permitted to take into consideration.",82,1.5302388905949904
1,Emigration  Asylum  And 2019 Report,3276_chunk001,The court noted that Romania was already unprepared to accommodate asylum applicants before the Ukrainian crisis and that with the high influx of persons...,83,1.4969820878950295
1,Emigration  Asylum  And 2019 Report,3277_chunk001,"When the asylum procedure starts, applicants are usually assigned a lawyer through the Legal Aid Board. The applicant claimed that he received the contested...",84,1.4969820878950295
1,Emigration  Asylum  And 2019 Report,562_chunk001,"This moment is important for the commencement date of the temporary asylum residence permit granted to the foreign national.

By decision...",85,1.4969820878950295
1,Emigration  Asylum  And 2019 Report,643_chunk000,As per the published press release: The Council of State validates the criteria to be met by a new asylum application to be admissible.,86,1.4969820878950295
1,Emigration  Asylum  And 2019 Report,4705_chunk000,"Judgment concerning the freedom of movement of asylum seekers in Ceuta and Melilla, although his application for international protection was admitted for examination.

...",87,1.4969820878950295
1,Emigration  Asylum  And 2019 Report,577_chunk000,"This case concerns the validity of asylum application in accordance with § 29 para. 1 no. 5 i. V. m. Section 71a (1) Asylum Act, in accordance with Section 31 (3) Sentence 1 AsylG. It also refers to the examination of a prohibition on removal according to § 60 Abs. 5 AufenthG i. V. m.",88,1.493434825798304
1,Emigration  Asylum  And 2019 Report,1647_chunk001,"On 18 March 2020, the Federal Office for Foreign Affairs and Asylum conducted the interview remotely, by video-conference...",89,1.4617419506056315
1,Emigration  Asylum  And 2019 Report,1648_chunk001,"On 17 November 2011, the Federal Asylum Office rejected again the application, after having found also that the applicant was from Nigeria and ordered the return....",90,1.4617419506056315
1,Emigration  Asylum  And 2019 Report,512_chunk001,"An asylum seeker from Afghanistan had been expelled and issued with a five year entry ban to Norway in 2012, due to not leaving the country...",91,1.4617419506056315
1,Emigration  Asylum  And 2019 Report,127_chunk000,The Administrative Court of Nice has ordered the Prefecture of Alpes-Maritimes to register asylum applications of persons entering via Italy....,92,1.4617419506056315
1,Emigration  Asylum  And 2019 Report,931_chunk000,"Pursuant to Art. 4a of the Asylum Act 2005, an application for international protection is to be rejected as inadmissible where the foreign person has been granted asylum or subsidiary protection status in another EEA Member State or Switzerland. In the specific case, the appellant, a Syrian citizen, filed an application for international protection in April 2018.",93,1.4583595447352078
1,Emigration  Asylum  And 2019 Report,88_chunk000,"The Court of Appeal confirmed that the First-tier Tribunal had been entitled to refuse an asylum seeker's appeal against the refusal of her claims for asylum and humanitarian protection. She had failed to establish a well-founded fear of persecution if returned to Iran on the basis of her political activities, conversion to Christianity, and the risk of domestic violence from her husband...",94,1.4583595447352078
1,Emigration  Asylum  And 2019 Report,170_chunk001,"The Court ruled that with the rules on distribution and allocation (§§ 50, 51 AsylG), the law takes into account the regularly particularly important public interest , the burden associated with the reception of asylum seekers in terms of accommodation, food and supervision, evenly on the Federal states and municipalities (see § 45 AsylG). In that regard, an asylum seeker - such as the...",95,1.441432574832544
1,Emigration  Asylum  And 2019 Report,4231_chunk000,"The case concerned the question whether the State Secretary had correctly established the date from which the applicant benefits of asylum, how to establish the date of application.",96,1.428122814833851
1,Emigration  Asylum  And 2019 Report,4184_chunk000,A third country national arrived at Schiphol Airport on 28 March 2023 and she submitted an asylum application the next day.,97,1.428122814833851
1,Emigration  Asylum  And 2019 Report,4164_chunk001,The decision on his request for asylum was postponed by the Migration Department under the Ministry of the Interior until the third quarter of 2023. VR appealed against this written...,98,1.428122814833851
1,Emigration  Asylum  And 2019 Report,641_chunk000,"This case relates to the transfer to Italy under Dublin procedure of an asylum seeker with medical condition. For further information on the case, please refer to the original document indicated below.

...",99,1.428122814833851
2,Emigration And Asylum Reporting 2019,993_chunk000,According to the national contribution to the EMN Report on Migration and Asylum 2019:,0,11.923346464908391
2,Emigration And Asylum Reporting 2019,992_chunk000,According to the national contribution to the EMN Report on Migration and Asylum 2019:,1,11.923346464908391
2,Emigration And Asylum Reporting 2019,991_chunk000,According to the national contribution to the EMN Report on Migration and Asylum 2019:,2,11.923346464908391
2,Emigration And Asylum Reporting 2019,979_chunk000,According to the national contribution to the EMN Annual Report on Migration and Asylum 2019:,3,11.61348385995032
2,Emigration And Asylum Reporting 2019,997_chunk000,According to the national contribution to the EMN Annual Report on Migration and Asylum 2019:,4,11.61348385995032
2,Emigration And Asylum Reporting 2019,972_chunk000,According to the national contribution to the EMN Annual Report on Migration and Asylum 2019:,5,11.61348385995032
2,Emigration And Asylum Reporting 2019,983_chunk000,According to the national contribution to the EMN Annual Report on Migration and Asylum 2019:,6,11.61348385995032
2,Emigration And Asylum Reporting 2019,998_chunk000,According to the national contribution to the EMN Annual Report on Migration and Asylum 2019:,7,11.61348385995032
2,Emigration And Asylum Reporting 2019,995_chunk000,According to the national contribution to the EMN Annual Report on Migration and Asylum 2019:,8,11.61348385995032
2,Emigration And Asylum Reporting 2019,994_chunk000,According to the national contribution to the EMN Annual Report on Migration and Asylum 2019:,9,11.61348385995032
2,Emigration And Asylum Reporting 2019,988_chunk000,According to the national contribution to the EMN Annual Report on Migration and Asylum 2019:,10,11.61348385995032
2,Emigration And Asylum Reporting 2019,989_chunk000,According to the national contribution to the EMN Annual Report on Migration and Asylum 2019:,11,11.61348385995032
2,Emigration And Asylum Reporting 2019,990_chunk000,According to the national contribution to the EMN Annual Report on Migration and Asylum 2019:,12,11.61348385995032
2,Emigration And Asylum Reporting 2019,986_chunk000,According to the national contribution to the EMN Annual Report on Migration and Asylum 2019:,13,11.61348385995032
2,Emigration And Asylum Reporting 2019,987_chunk000,According to the national contribution to the EMN Annual Report on Migration and Asylum 2019:,14,11.61348385995032
2,Emigration And Asylum Reporting 2019,985_chunk000,According to the national contribution to the EMN Annual Report on Migration and Asylum 2019:,15,11.61348385995032
2,Emigration And Asylum Reporting 2019,984_chunk000,According to the national contribution to the EMN Annual Report on Migration and Asylum 2019:,16,11.61348385995032
2,Emigration And Asylum Reporting 2019,970_chunk000,According to the national contribution to the EMN Annual Report on Migration and Asylum 2019 (information provided by the MO MoI SR):,17,10.773539233342404
2,Emigration And Asylum Reporting 2019,974_chunk000,According to the national contribution to the EMN Annual Report on Migration and Asylum 2019 (information provided by the MO MoI SR):,18,10.773539233342404
2,Emigration And Asylum Reporting 2019,976_chunk000,According to the national contribution to the EMN Annual Report on Migration and Asylum 2019 (information provided by the MO MoI of SR):,19,10.773539233342404
2,Emigration And Asylum Reporting 2019,961_chunk000,According to the national contribution to the EMN Annual Report on Migration and Asylum 2019 (information provided by MO MoI SR):,20,10.773539233342404
2,Emigration And Asylum Reporting 2019,978_chunk000,According to the national contribution to the EMN Annual Report on Migration and Asylum 2019 (information provided by the MO MoI of SR):,21,10.773539233342404
2,Emigration And Asylum Reporting 2019,967_chunk000,According to the national contribution to the EMN Annual Report on Migration and Asylum 2019 (information provided by MO MoI SR):,22,10.773539233342404
2,Emigration And Asylum Reporting 2019,964_chunk000,According to the national contribution to the EMN Annual Report on Migration and Asylum 2019 (information provided by MO MoI SR):,23,10.773539233342404
2,Emigration And Asylum Reporting 2019,980_chunk000,"According to the national contribution to the EMN Annual Report on Migration and Asylum 2019:

In these judgments (no. 230.067 and no. 230.068) the Council states that the principle of ""family unity"" does not give rise to a right to...",24,8.680755290873567
2,Emigration And Asylum Reporting 2019,23_chunk000,"The Finnish Immigration Service had rejected A 's application for asylum and residence permit on the basis of the conflict between A and his father' s claims for asylum. Although the father's report has thus affected A's case, he or she has not been given the opportunity to give an explanation of the report and contradictions that it has in relation to his or her report.",25,7.482373215342722
2,Emigration And Asylum Reporting 2019,996_chunk000,"According to the national contribution to the EMN Annual Report on Migration and Asylum 2019:

For the Council of State, the civil registry records reconstituted by the French Office for the Protection of Refugees and Stateless Persons (OFPRA) have identical value to the official originals, which precludes consular authorities contesting the particulars contained therein, except in cases of fraud.",26,7.152440153532098
2,Emigration And Asylum Reporting 2019,3963_chunk001,"He left Iran for Turkey in 2015 (where he applied for asylum) and from there he travelled to Czechia in 2019. In support of his request, the...",27,6.211754437549501
2,Emigration And Asylum Reporting 2019,937_chunk000,"By decision of 26 July 2019, the State Secretary for Justice and Security established a so-called decision and departure moratorium for asylum seekers from Libya (Government Gazette 26 July 2019, no. 40679). This ruling is about a decision to establish a decision moratorium for Libya.",28,5.883746843381537
2,Emigration And Asylum Reporting 2019,119_chunk001,"Nevertheless, the National High Court considered, in line with UNHCR's report presented at the Eligibility Commission in this...",29,4.950222811067976
2,Emigration And Asylum Reporting 2019,589_chunk000,"I – Notification to the applicant for international protection, to account for the content of his statement, does not comply with the formalities required by Article 17 (1 and 2) of the Asylum law under which a written report, containing all the essential information regarding the case and to which the applicant can respond, must be drawn up.",30,4.727031733986807
2,Emigration And Asylum Reporting 2019,1705_chunk001,"In September 2019 the applicants applied for the status of stateless persons under the Convention for the Status of Stateless Persons, and a...",31,4.677791075740383
2,Emigration And Asylum Reporting 2019,590_chunk000,"In an urgent action for the «granting of asylum or of a residence permit for subsidiary protection» the use of «official international reports on the political and social situation of the applicant's country of origin», by the court of appeal is not in breach of Articles 412 and 662 of the Civil Procedure Code.

...",32,4.641828461870817
2,Emigration And Asylum Reporting 2019,1091_chunk001,"The applicant was arrested on 6 June 2019 in execution of a detention order that had since been issued and, after being questioned, received a notification from the Federal Office for Foreign Affairs and Asylum (BFA) on the same day on detention pending deportation. During detention pending...",33,4.615472861849707
2,Emigration And Asylum Reporting 2019,2510_chunk000,"The applicant, Guinea national, was rejected the application of asylum as inadmissible by decision of 7 March 2018 because he has already applied in Spain, according to a Eurodac hit report. The Spanish authorities agreed to the transfer on 6 March 2018 and the BAMF decision was adopted on 7 March 2018.",34,4.329665017717636
2,Emigration And Asylum Reporting 2019,3137_chunk000,"The applicant, Colombian national, applied for international protection on 4 September 2019 and he was informed on the same day of his rights in the asylum procedure, including the right to free legal aid from the state in case he lacked sufficient financial resources. The applicant was handed over a form where he could tick the services he requires.",35,4.2274840776923694
2,Emigration And Asylum Reporting 2019,5443_chunk001,"It noted also that the lower court duly considered the admissibility of the removal on basis of current country of origin reports on Syria, by assessing both the security and supply situation in Syria as well as the...",36,4.03123561381887
2,Emigration And Asylum Reporting 2019,1086_chunk001,"Specifically, the assessment consisted of an initial observation by two officers from the Aliens Police, Identification and Human Trafficking Department (AVIM) on 22 January 2018, recorded in an official report, and a subsequent...",37,3.94976270736208
2,Emigration And Asylum Reporting 2019,3286_chunk000,"The General Administration of the State brought an appeal on points of law against the judgment of 3 October 2019 delivered by the Second Section of the Administrative Chamber of the High Court of Justice of Andalusia, located in Málaga.",38,3.6782526305505394
2,Emigration And Asylum Reporting 2019,983_chunk001,"The Council notes that it nevertheless emerges sufficiently from the judgment [CJEU, judgment of 14 May 2019]- which the defendant does not fail to point out in its observation note - that the Court stated, at the very least, that the use, in the French version, of the terms ""exclusion from the status of refugee"" referred to in...",39,3.475703680907208
2,Emigration And Asylum Reporting 2019,3166_chunk000,"In 2019, the Government Delegate in Madrid ordered the expulsion and a five-year prohibition of entry into the Schengen area for the applicant, a Ukrainian national who was convicted and imprisoned several times for theft and robbery. The applicant appealed against this decision but his request was rejected both in first and in second instance.",40,3.2942978256240725
2,Emigration And Asylum Reporting 2019,2471_chunk000,"A national from Lithuania applied for international protection in Austria on 15 April 2019. The applicant claimed he was a lawyer and human rights activist who had defaced a plaque honouring a General who was responsible for the murder of 14,000 Jews, 22 of whom were related to him.",41,3.2942978256240725
2,Emigration And Asylum Reporting 2019,933_chunk000,"The Division finds that the general safety situation in Afghanistan, particularly in Nangarhar and Ghazni, remains unabatedly alarming. In certain respects, the safety situation in Afghanistan has even worsened compared to June 2018, the end point of the reporting period dealt with in the earlier ruling of the Division of 1 October 2018. On the other hand, however, the...",42,3.2313801682699843
2,Emigration And Asylum Reporting 2019,4728_chunk000,"A national of Belarus requested international protection in Luxembourg on 7 February 2020. By decision of 27 September 2019, her request was rejected as unfounded and she was ordered to leave the territory within 30 days. She appealed the decision, and her appeal was dismissed by final decision of the Administrative Court on 28 June 2022.",43,3.079962976515438
2,Emigration And Asylum Reporting 2019,2506_chunk000,"The applicant, A, Ethiopian national, requested residence permit on the basis of family reunification with his cohabitation spouse B, who had a permanent residence permit issued on individual reasons. The FIS rejected the request by decision of 2 May 2019 and ordered the repatriation of A, considering that he did not meet the requirements as he did not present a valid travel document.",44,3.030667370297136
2,Emigration And Asylum Reporting 2019,2509_chunk000,"The applicant, Guinean national, contested the inadmissibility decision adopted based on Paragraph 29(1)(1)(a) of the AsylG, because he entered Germany and applied for international protection on 11 April 2018 but he had previously applied in Spain (Eurodac hit report). The BAMF also found no prohibition to deportation and issued a 6 months entry ban.",45,2.984632558522142
2,Emigration And Asylum Reporting 2019,1012_chunk000,The applicant arrived as a transit passenger on 18 March 2019 by air from Moscow to the Czech Republic and applied for international protection at the Václav Havel Airport Prague. The applicant was refused entry into the territory as she was registered in the Schengen Information System (SIS) as an undesirable alien to whom refusal of entry into the Schengen area was to be made.,46,2.9829248839174034
2,Emigration And Asylum Reporting 2019,1084_chunk000,"The case concerns the evidence (documents and declarations) necessary for a family reunification application.

By decision of 31 July 2017, the State Secretary rejected the applicants' request for a provisional residence permit. On 18 July 2018, the State Secretary declared the the applicants' objection as unfounded and on 1 March 2019, the court dismissed the appeal brought by the...",47,2.891814640388486
2,Emigration And Asylum Reporting 2019,52_chunk000,"On 13 April 2010, Ms. Danqua, a Ghanaian national, applied for refugee status in Ireland arguing that she feared trokosi practices, a form of ritual servitude practised in Ghana predominantly affecting women. In a report dated 16 June 2010, the Refugee Applications Commissioner (Ireland) issued a negative recommendation in respect of that application because of its lack of credibility.",48,2.853879521651314
2,Emigration And Asylum Reporting 2019,923_chunk000,An applicant must submit a request for protection with which he asserts target-country-related dangers that are objectively suitable in their nature for recognition as a person entitled to asylum or an award for international protection (material asylum request within the meaning of Section 13 (1) Asylum Act) refer the asylum procedure to the Federal Office.,49,1.9178286152679365
2,Emigration And Asylum Reporting 2019,3272_chunk001,"The case concerned the accused monk B., who granted church asylum to A., from the Gaza strip, on 25 August 2020 and provided him accommodation and care with the knowledge that A. was a rejected asylum applicant.

A. applied for asylum on 22 April...",50,1.904091911639368
2,Emigration And Asylum Reporting 2019,562_chunk000,The case raises the issue of whether a subsequent application for asylum has been submitted at the time when the foreign national applies in writing by expressing the wish to submit an application for a temporary asylum residence permit or at the time when he/she uses the appropriate form to submit the application for asylum.,51,1.8474407646337991
2,Emigration And Asylum Reporting 2019,550_chunk000,"The case involved an asylum seeker upon whom detention was imposed as a measure to ensure a Dublin procedure. The asylum seeker lodged a complaint against a decision that had been issued based on Art. 5 of the Asylum Act 2005, rejecting the application as inadmissible.",52,1.8474407646337991
2,Emigration And Asylum Reporting 2019,563_chunk000,"The case concerns the moment at which an asylum application is lodged, in particular with regard to a subsequent asylum application. This moment is important for the entitlement to reception by the foreign national.",53,1.8221150827786152
2,Emigration And Asylum Reporting 2019,510_chunk000,"The Court of Sessions found there was no unlawful discrimination arising from a reduction in the amount of asylum support payable to asylum seekers with one or more dependent children, following a government review. ...",54,1.770170393503916
2,Emigration And Asylum Reporting 2019,56_chunk001,"The applicants claimed asylum in Ireland on 16 December 2014, and completed their asylum application questionnaires on 26 December 2014. An information request by the Office of the Refugee Applications...",55,1.770170393503916
2,Emigration And Asylum Reporting 2019,921_chunk001,"More analytically, a female asylum seeker had upon arrival to Norway...",56,1.7501396024977072
2,Emigration And Asylum Reporting 2019,148_chunk000,The case concerns “sur place” asylum claims.,57,1.7501396024977072
2,Emigration And Asylum Reporting 2019,914_chunk000,A. applied for asylum in Sweden in April 2015. The application was rejected and the applicant excluded from asylum for having committed crimes against humanity while working as a guard in Eritrea. An expulsion order had also been issued.,58,1.745293066357548
2,Emigration And Asylum Reporting 2019,1648_chunk000,"The applicant applied for international protection on 13 January 2010, claiming to be a minor from Zimbabwe and by decision of 29 September 2010 the Federal Office for Asylum rejected the application as unfounded. Upon appeal, the Court of Asylum referred the matter back to the Federal Asylum Office for a new hearing and assessment.",59,1.7436835137720603
2,Emigration And Asylum Reporting 2019,186_chunk000,"According the WLR Daily case summaries The asylum claimant, an Iraqi national, entered the United Kingdom and claimed asylum. His claim was refused by the Secretary of State and he appealed pursuant to section 82 of the Nationality, Immigration and Asylum Act 2002. His appeal was dismissed by the First-tier Tribunal.",60,1.7436835137720603
2,Emigration And Asylum Reporting 2019,4235_chunk000,"The case concerned two Iranian applicant, a father and his minor child, who entered the Röszke transit zone and applied for asylum on 5 December 2018. The asylum authority rejected the application as inadmissible and considered that Serbia was a safe third country where the applicants should have requested asylum. The decision was confirmed in court.",61,1.72751321435211
2,Emigration And Asylum Reporting 2019,34_chunk000,"On 14 September 2015, Mr Tsegezab Mengesteab, an Eritrean national, requested asylum in Munich (Germany) with the Government of Upper Bavaria, which issued to him, on the same day, a certificate of registration as an asylum seeker. On 22 July 2016, Mr Mengesteab was heard by the Bundesamt and was able to lodge an official application for asylum.",62,1.72751321435211
2,Emigration And Asylum Reporting 2019,4828_chunk001,"On 1 August 2023, the Minister for Asylum and Migration declared...",63,1.7021635774667276
2,Emigration And Asylum Reporting 2019,170_chunk000,Administrative Court Düsseldorf The plaintiff is an asylum seeker and claims to be from Bangladesh.,64,1.7021635774667276
2,Emigration And Asylum Reporting 2019,130_chunk000,The Council ruled that to be able to transfer an applicant to another member state the administrative authority must obtain the consent of the State responsible for examining the asylum application before it can take a decision to transfer the asylum seeker to that State.,65,1.6524039441628875
2,Emigration And Asylum Reporting 2019,209_chunk000,"In this case, the applicant applied for asylum in his city of residence, Ceuta, and his application was admitted. At that point the Spanish authorities issued him the corresponding identity document valid for the entire national territory and until the resolution of his asylum application.",66,1.6524039441628875
2,Emigration And Asylum Reporting 2019,196_chunk000,The applicant applied for asylum in two occasions: in the United Kingdom in 2009 and in Northern Ireland in 2014 and both applications were refused by the corresponding British Authorities. The applicant moved to Ireland in August 2016 where he submitted a new asylum application.,67,1.6307063162411402
2,Emigration And Asylum Reporting 2019,56_chunk000,The applicants were two Albanian asylum seekers who challenged the decision of the Refugee Appeals Tribunal upholding the decision of the Office of the Refugee Applications Commissioner that the United Kingdom was the member state responsible for determining their applications for asylum.,68,1.6307063162411402
2,Emigration And Asylum Reporting 2019,183_chunk000,"These cases concern the detention of Syrian asylum seekers during different periods between 2010 and 2012. In the cases of M.A., A.H. and J.K., H.S. and Others and K.F. the detention occurred after a police operation in June 2010 removing them from an encampment outside government buildings where they were protesting against the Cypriot Government's asylum policy.",69,1.609571123795568
2,Emigration And Asylum Reporting 2019,141_chunk001,"Second, the High Court concurred with the SSHD that confidentiality is a vital element for the working of the asylum system and the fulfilment of obligations under the Refugee Convention, the EU Qualification Directive and the European Convention on Human Rights (ECHR). The disclosure of information revealed during the asylum...",70,1.5889767778626451
2,Emigration And Asylum Reporting 2019,954_chunk000,The applicants were an Albanian mother and her two daughters whose applications for asylum were refused by the Refugee Applications Commissioner.,71,1.5728180793640756
2,Emigration And Asylum Reporting 2019,625_chunk001,No appeal is possible against these judgments. Background: Both aliens initially applied for asylum in Hungary. They then applied for...,72,1.5728180793640756
2,Emigration And Asylum Reporting 2019,22_chunk000,"The Finnish Immigration Service had rejected asylum seeker A's application for asylum and residence permit and decided to return him to his country of origin, Iraq. On 29 June 2017 A. requested permission to appeal the decision of the Administrative Court and to be granted international protection.",73,1.5689027804370126
2,Emigration And Asylum Reporting 2019,45_chunk000,The administrative authority considered applicant's another subsequent application (third application) for international protection inadmissible and terminated the proceedings according to the provisions of the Act on Asylum implementing Art. 33(2)(d) and Art. 40 of the Recast Asylum Procedures Directive.,74,1.5689027804370126
2,Emigration And Asylum Reporting 2019,35_chunk000,"! With regard to reception, UK implements Council Directive 2003/9/EC. This case concerns a challenge to a decision by the Secretary of State for the Home Department (""the Respondent"") as to the weekly rate of asylum support paid for child dependants of asylum seekers.",75,1.5689027804370126
2,Emigration And Asylum Reporting 2019,5890_chunk000,"Six Iraqi nationals, a family of two parents and their four minor children, entered the Hungarian transit zone bordering Serbia on 10 July 2018 and submitted an asylum application. On the same day, the asylum authority designated the transit zone in Tompa as the applicants' place of stay.",76,1.5493296564192718
