qid,query,docno,text,rank,score
3,Subsidiary Protection Definition,3230_chunk000,"The applicant, an Afghan national, was denied subsidiary protection on exclusion grounds, namely that there were serious reasons for considering that he had committed a serious crime. The decision was upheld by the National Court of Asylum (CNDA), and the applicant subsequently appealed to the Council of State.",17,5.622580774681909
3,Subsidiary Protection Definition,136_chunk001,"By decision dated 5 November 2013 the Minister for Justice and Equality refused to entertain this application for subsidiary protection, contending that she had not made the application within the administrative deadline of 15 days from the date of the issuing of a proposal to...",18,5.622580774681909
3,Subsidiary Protection Definition,256_chunk001,ly ties existed before the arrival in Belgium of the reuniting person (who enjoys subsidiary...,19,5.495891122579657
3,Subsidiary Protection Definition,590_chunk000,"In an urgent action for the «granting of asylum or of a residence permit for subsidiary protection» the use of «official international reports on the political and social situation of the applicant's country of origin», by the court of appeal is not in breach of Articles 412 and 662 of the Civil Procedure Code.

...",20,5.318544982223641
3,Subsidiary Protection Definition,145_chunk000,"The Administrative Court confirmed the Administrative Tribunal's ruling that there was a situation of generalized violence in Afghanistan leading to the grant of subsidiary protection to the asylum seeker. The Ministry of Foreign and European Affairs had appealed the Administrative Tribunal fearing a pull factor.

...",21,5.318544982223641
3,Subsidiary Protection Definition,58_chunk000,"In this case the Court of Appeal considered the question of whether, where an applicant for subsidiary protection is considered by the decision maker to be a national of Country A, and also to have been granted refugee status and lived in each of Countries B and C, may the application be decided upon the basis that he is a stateless person within the meaning of the Qualification Directive and the ",22,5.224377213025576
3,Subsidiary Protection Definition,218_chunk000,"In the present case the applicant, Ms. Danqua, (Ghanaian national), made a very belated application for subsidiary protection on 8th October 2013, having first applied for refugee status in 2010 and having been refused asylum following a decision of the Refugee Appeal Tribunal in January 2011.",23,5.0457032992706985
3,Subsidiary Protection Definition,645_chunk000,"As per CNDA press release: When the ECtHR concludes that there is a real risk of inhuman or degrading treatment if returned to the country of origin, the CNDA is obliged not only to consider as admissible a request for review by the person concerned but also to grant him at least the benefit of subsidiary protection within the meaning of Article L. 712-1 (b) of the CESEDA.",24,4.799489209226052
3,Subsidiary Protection Definition,256_chunk000,"According to the EDAL, the Council for Alien Law Litigation confirmed that those who enjoy subsidiary protection are equivalent to recognised refugees, for the purposes of family reunification and are exempted from additional conditions in relation to housing, health insurance, and means of subsistence provided that the application for family reunification is submitted within one year and the fami",25,4.799489209226052
3,Subsidiary Protection Definition,97_chunk000,"As of 2016, beneficiaries of subsidiary protection in Lower Austria differ from persons granted asylum in that they are entitled only to benefits under basic welfare support. The Constitutional Court ruled in June 2017 that this rule is constitutional, since sufficient factual and legal differences exist to justify differing treatment with respect to social benefits.",26,4.648275288195397
3,Subsidiary Protection Definition,143_chunk000,"The decision annulled the grand-ducal regulation of 24 August 2016, declaring compulsory the use of land in the frames of the plan entitled 'Provisional Emergency Reception Facility for International Protection Applicants, Rejected International Protection Applicants, and Beneficiaries of International Protection. ...",27,2.278322615321533
3,Subsidiary Protection Definition,51_chunk001,"rst application for international protection lodged in 2006.

Those elements that could have...",28,2.1407988011858894
3,Subsidiary Protection Definition,608_chunk000,"Three country nationals, C, J, and S, had their applications for international protection rejected in the Netherlands and were detained with a view to preparing their return. C's application for international protection was rejected on 11 April 2017, and C was detained on 13 April.",29,2.1350325150826595
3,Subsidiary Protection Definition,69_chunk000,"If it is not clear whether an asylum applicant has already been granted international protection in another European Union member state (here: Italy), the administrative courts must find out whether this is the case if the admissibility of a new application for protection depends on it.",30,2.1350325150826595
3,Subsidiary Protection Definition,650_chunk000,The case concerns the suspension of the implementation of a decision on refusal of international protection.,31,2.083679550733045
3,Subsidiary Protection Definition,85_chunk001,(iii) The dilution and disapplication of the procedural fairness and kindred protections enshrined in...,32,2.083679550733045
3,Subsidiary Protection Definition,2506_chunk001,The applicant also had a child and invoked the protection of family life and best interests of the child as a...,33,2.029529117766241
3,Subsidiary Protection Definition,105_chunk001,"A had a residence in Denmark in accordance with the Immigration Act's rules on temporary protection, based on the...",34,2.029529117766241
3,Subsidiary Protection Definition,984_chunk001,"The Council ruled that, indeed, the burden of the proof on whether an applicant has been granted an international protection in another MS or not lies on the CGRS, nonetheless, this proof being made, it is up to the applicant to provide evidence when he challenges the actuality or the effectiveness of his protection.Also, the question whether the applicant may be readmit by...",35,2.0243459429282327
3,Subsidiary Protection Definition,6098_chunk000,"An Egyptian national lodged a subsequent application for international protection, claiming that he feared persecution in the event of return to Egypt on account of his sexual orientation. The Office for the Protection of Refugees and Stateless Persons (OFPRA) rejected the application on 27 April 2022.",36,1.9731976620809923
3,Subsidiary Protection Definition,987_chunk001,"For the Council of State, the State is bound to cover the costs of any civil sentence against its public officials, to protect them if they are the subject of criminal proceedings and protect them against threats, violence, assault, verbal abuse, defamation or insult to which they may be subjected in the course of their duties. This overarching...",37,1.9731976620809923
3,Subsidiary Protection Definition,576_chunk000,"The First Instance Administrative Court took a decision related to the no existence of sanctions if the maximum period of 21 months for the procedure of examination of an application for international protection is surpassed. In this case, an applicant for international protection whose application had been rejected appealed the decision of refusal.",38,1.9731976620809923
3,Subsidiary Protection Definition,44_chunk001,The administrative authority (Ministry of Interior) refused to grant the applicants the international protection. It concluded that according to the...,39,1.9292546083681117
3,Subsidiary Protection Definition,3275_chunk000,"The applicant, a Syrian national, applied for international protection on 2 October 2021 in Austria. As he had already applied for international protection in Malta in September 2021, the Federal Office for Immigration and Asylum (BFA) requested the Maltese authorities to take back the applicant, which Malta accepted.",40,1.924570367901563
3,Subsidiary Protection Definition,366_chunk000,"In this case the applicant (Nigeria) arrived to Ireland in October 2016. He claimed to be bisexual and that he was the subject of an attempt to force him to join a cult in Nigeria. On May 2017, the International Protection Office informed him the refusal of his application for protection on the ground of lack of credibility. He appealed the decision.",41,1.924570367901563
3,Subsidiary Protection Definition,649_chunk000,"If an affiliate with a time-limited residence permit and status as an alternative person in need of protection can be considered to have well-founded prospects of being granted a permanent residence permit, it can be judged on the basis of how likely it is that the need for protection remains when the current permit expires.",42,1.901144555737372
3,Subsidiary Protection Definition,4728_chunk001,"On 20 February 2024, the applicant lodged a second application for international protection with the Ministry and on the same day she was heard by...",43,1.8827435280526512
3,Subsidiary Protection Definition,689_chunk001,They provided the court a list of deficiencies contained in the Royal Decree regarding the protection and safeguards in place for families and children. The applicants...,44,1.8827435280526512
3,Subsidiary Protection Definition,4705_chunk000,"Judgment concerning the freedom of movement of asylum seekers in Ceuta and Melilla, although his application for international protection was admitted for examination.

...",45,1.8827435280526512
3,Subsidiary Protection Definition,923_chunk000,An applicant must submit a request for protection with which he asserts target-country-related dangers that are objectively suitable in their nature for recognition as a person entitled to asylum or an award for international protection (material asylum request within the meaning of Section 13 (1) Asylum Act) refer the asylum procedure to the Federal Office.,46,1.8559631025170975
3,Subsidiary Protection Definition,650_chunk001,"The Supreme Court considering that the Polish provisions on granting international protection do not explicitly provide for the right to stay of a foreigner applying for international protection in proceedings before the court of first instance, rules that the fulfillment of the obligation under Art. 46 ust. 5 of the procedural directive 2013/32, must take place through the decision...",47,1.8559631025170975
3,Subsidiary Protection Definition,591_chunk000,"I- Matters regarding the hearing of the interested party with respect to inadmissibility decisions on a request for international protection and the transfer of an applicant for international protection, rendered further to a decision to accept the taking back request by another member state, are governed by Article 5 of Regulation (EU) No 604/2013 of the European Parliament and of the Council of ",48,1.8559631025170975
3,Subsidiary Protection Definition,1090_chunk001,"The applicant, who subsequently traveled to Germany, made a further request for international protection after returning to Austria on 15 January...",49,1.8384222626575548
3,Subsidiary Protection Definition,589_chunk001,II – The aforementioned Article 17 (1 and 2) is applicable to situations where the request for international protection is considered inadmissible and the...,50,1.8384222626575548
3,Subsidiary Protection Definition,175_chunk001,"(ii) There is a general duty of confidentiality during the process of examining a protection claim, including appellate and judicial review proceedings. If...",51,1.8384222626575548
3,Subsidiary Protection Definition,649_chunk001,"Here, both the individual protection reasons and the current land information must be considered. The possibility of obtaining a residence permit due to work or qualifying...",52,1.7961397191288966
3,Subsidiary Protection Definition,3269_chunk000,"The applicant, a national of Somalia, applied for international protection in France on 18 December 2020 and he was placed under the Dublin procedure while a request was sent to Germany, considered the Member State responsible to examine the request for international protection. The applicant returned to Germany, and thereafter returned to France and asked for asylum a second time on 26 May 2021.",53,1.7920789052475143
3,Subsidiary Protection Definition,3275_chunk001,"By decision of 25 November 2021, the BFA rejected the application for international protection as inadmissible and ordered the applicant's removal to Malta. The applicant...",54,1.7557583920818172
3,Subsidiary Protection Definition,579_chunk000,The applicants in each of these six cases have brought proceedings making the technical objection that the International Protection Office used contractors in the process of coming up with a negative recommendation.,55,1.7557583920818172
3,Subsidiary Protection Definition,47_chunk001,"Afterwards, he travelled via Germany to the Czech Republic where he lodged in 2015 the application for international protection. The administrative authority (the Ministry of Interior), found the application...",56,1.7557583920818172
3,Subsidiary Protection Definition,957_chunk001,"The appellant claimed her stalker enjoyed political influence and/or protection in Albania so her complaints to the police were not effective, and therefore she fled Albania and claimed asylum in Ireland.",57,1.7171528699758012
3,Subsidiary Protection Definition,2505_chunk000,"The applicant, national of Mali, applied for international protection in Germany but based on EURODAC findings his application was rejected as inadmissible as Italy was responsible to process his application.",58,1.680208534126702
3,Subsidiary Protection Definition,32_chunk000,"Majid Shiri, an Iranian national, has brought a challenge before the Austrian courts in relation to the decision refusing his application for international protection in Austria and his removal to Bulgaria.",59,1.680208534126702
3,Subsidiary Protection Definition,3239_chunk001,"The Municipal Court stated that the authorities' decision to reject his application for refugee protection was unlawful and annulled the decision in its entirety, claiming that annulling only part of it would lead to an...",60,1.6448204221251734
3,Subsidiary Protection Definition,3286_chunk001,"The Supreme Court confirmed that the application for international protection implies the suspension of the removal procedure for irregular stay that could affect the applicant, until the Administration issues an initial decision...",61,1.6448204221251734
3,Subsidiary Protection Definition,1091_chunk000,"The case concerns a Nigerian applicant who made unsuccessful applications for international protection in April 2015, January 2017 and May 2018, and decisions to return him were issued.",62,1.6108922319226984
3,Subsidiary Protection Definition,46_chunk000,"The applicant (Ukrainian national) had arrived to the Czech Republic in 2006 on the basis of a work permit. In November 2016, he lodged the application for international protection which was dismissed by the administrative authority.",63,1.6108922319226984
3,Subsidiary Protection Definition,4709_chunk000,"A Syrian national requested international protection in Germany, alleging a well-founded fear of persecution in his country of origin due to the ongoing civil war and a risk of forced conscription.",64,1.5783354466845672
3,Subsidiary Protection Definition,3270_chunk000,"The applicant, whose Dublin transfer time limit was extended, appealed the decision of 8 November 2021 of the Police Prefect which refused the registration of the request for international protection in the regular procedure.",65,1.5783354466845672
3,Subsidiary Protection Definition,953_chunk001,Barrett J held that there is a wide diversity of familial structures and the relationship of father/child was not confined by the International Protection Act 2015 to a biological father and accordingly quashed the Minister's refusal of family...,66,1.5783354466845672
3,Subsidiary Protection Definition,647_chunk001,"The urgent action was initiated by several civil society organisations against complications that amounted to obstacles to the registration of applications for international protection through a telephone platform. The platform, established by the French Office for Immigration and...",67,1.5783354466845672
3,Subsidiary Protection Definition,582_chunk001,"The applicant submitted that in dismissing his explanation of suffering a mental disability, the Tribunal acted in breach of the national protection legislation, the EU Charter of Fundamental Freedoms and the European Convention on Human...",68,1.5783354466845672
3,Subsidiary Protection Definition,585_chunk001,"15(c) of the qualification directive, an internal armed conflict involves a conflict between the state and an armed group, or between two or more armed groups confronting each other. With regards to the UNHCR “Guidelines on International Protection No. 12:...",69,1.5783354466845672
3,Subsidiary Protection Definition,4992_chunk000,"The applicant is a national of Russia. In December 2023, he travelled to Czechia after receiving a Schengen tourist visa at the Hungarian embassy in Russia. On 24 December 2023, he requested international protection in Czechia.",70,1.5470685636630224
3,Subsidiary Protection Definition,3924_chunk000,The applicant contested a return decision issued on 21 December 2022 where the authorities ordered deportation to an unspecified country and requested also protection against refoulement based on Articles 2 and 3 of the ECHR.,71,1.5470685636630224
3,Subsidiary Protection Definition,3924_chunk001,"The applicant, a Palestinian national arrived in Cyprus via the occupied territories and was detained pursuant to the Aliens and Immigration Law and a deportation order was issued. He applied for asylum but was granted a supplementary protection status...",72,1.5470685636630224
3,Subsidiary Protection Definition,976_chunk001,The Court of Cassation due to the low-profile status of the plaintiff as one of the many construction workers involved in the construction of flood protection structures without a sufficient level of individualizing elements concerning the plaintiff and with respect to the story provided by him did not find the conclusion...,73,1.5470685636630224
3,Subsidiary Protection Definition,4999_chunk000,"The applicant is a national from Ethiopia. On 26 January 2024, the applicant requested international protection in Luxembourg. In support of her application, she claimed that she feared persecution and rape on account of her membership of the Ahmara ethnic group.",74,1.5170164129462718
3,Subsidiary Protection Definition,3964_chunk000,"The case concerned a family from Azerbaijan who unsuccessfully applied for international protection. In their subsequent application, they requested interpretation in Turkish language because of concerns that Azerbaijan interpreters may be in contact with the domestic authorities.",75,1.5170164129462718
3,Subsidiary Protection Definition,3270_chunk001,The Council of State held that the appeal against a refusal to examine the request for international protection in the regular procedure is admissible only if the person concerned is able to establish that the transfer period has expired and the transfer can no...,76,1.5170164129462718
3,Subsidiary Protection Definition,955_chunk001,In September 2018 the application was refused by the Minister for Justice on the basis that it had not been submitted within 12 months of the grant of refugee status as required by section 56(8) of the International Protection Act 2015. The applicant then...,77,1.5170164129462718
3,Subsidiary Protection Definition,1564_chunk001,"By decision of 28 February 2017, the Swedish Migration Agency rejected his application, considering that although HA may have received assistance from UNRWA, he did not prove the risk invoked upon return and he does not fulfil the requirements for international protection. However, he...",78,1.5170164129462718
3,Subsidiary Protection Definition,658_chunk000,"On November 2018, the Supreme Court of Madrid ruled that the Spanish authorities had to ensure the access to a reception centers to an international protection applicant who previously abandon the assigned center to travel to the Netherlands.",79,1.5170164129462718
3,Subsidiary Protection Definition,579_chunk001,The issue now is whether the present applicants in other cases raising the same or similar points should get the benefit of a stay restraining the International Protection Appeals Tribunal from carrying out its statutory duty to hear their appeals from the IPO recommendations...,80,1.5170164129462718
3,Subsidiary Protection Definition,151_chunk000,"A., B., C., D., and E., five young Afghan nationals, arrived separately in Norway between 26 July 2015 and 1 October 2015. Each applied for international protection, claiming to be between 15 and 16 years old at the time of arrival.",81,1.5170164129462718
3,Subsidiary Protection Definition,50_chunk001,"The Municipal Court found out that the applicant during his detention lodged the application for international protection, he was re-detained under the provisions of the Act on Asylum implementing Art. 8(3)(d) of the Recast Reception Directive and for this reason his original...",82,1.5170164129462718
3,Subsidiary Protection Definition,3963_chunk000,"On 7 January 2021, the applicant submitted a subsequent application for international protection, stating that his activities in the country of origin were related to religion, not politics, as he had converted to Christianity in Iran. As a result of this he had problems with the police and with his family, even though he was not baptized.",83,1.4881095540952205
3,Subsidiary Protection Definition,3965_chunk000,"The applicants submitted applications for temporary protection in April 2022 and at the interview they mentioned to have moved to Canada in 2012 and lived there until 2020. They acquired Canadian citizenship around 2018. The children were both born in Canada, but probably also have Ukrainian citizenship.",84,1.4881095540952205
3,Subsidiary Protection Definition,981_chunk001,"Upon appeal, the applicant argued that he is a Palestinian refugee, and that he is eligible of UNRWA protection despite not having been registered with and not having received material assistance from UNRWA or lived in its area of operation. The applicant claimed to fall within the personal scope of Article 1D...",85,1.4881095540952205
3,Subsidiary Protection Definition,1011_chunk000,"The case concerns a challenge to detention under the recast Reception Conditions Directive. The applicant requested international protection after being found illegally working in the Czech Republic and using fake documents to obtain such work.

...",86,1.4881095540952205
3,Subsidiary Protection Definition,5761_chunk000,"A. and B., together with their two children, requested international protection in Romania on 12 July 2023 and in Switzerland on 26 July 2023. On 11 August 2023, they submitted an application for recognition of statelessness in Switzerland, claiming to be stateless Maktumin from Syria.",87,1.4602837404730995
3,Subsidiary Protection Definition,4729_chunk000,"A national of Tajikistan from the Pamiri ethnic group requested international protection in Luxembourg on 16 January 2020, claiming a risk of persecution due to his political activities related to revealing unlawful practices and abuses of power within the State.",88,1.4602837404730995
3,Subsidiary Protection Definition,956_chunk001,The Minister for Justice refused the application on the basis that section 56(9)(a) of the 2015 Act only provided for refugee family reunification for spouses where the marriage pre-dated the application for international protection. The applicant subsequently instituted...,89,1.4602837404730995
3,Subsidiary Protection Definition,607_chunk000,"X, an Iraqi national, was notified of the withdrawal of his fixed-period residence permit, the rejection of his application for international protection, and an obligation to return. X appealed against that decision before the District Court of The Hague in the Netherlands, which annulled it whilst maintaining its legal effects.",90,1.4602837404730995
3,Subsidiary Protection Definition,46_chunk001,The applicant filed the action for annulment of the decision before the Regional Court in Ostrava on the last day of 15 day time limit laid down by the Act on Asylum for the actions against administrative decisions concerning international protection. The action...,91,1.4602837404730995
3,Subsidiary Protection Definition,4730_chunk000,"A national of Guinea requested international protection in Luxembourg on 31 May 2022, relying on his political activism, and in particular on his participation in various demonstrations severely repressed by the political power in place, which led to him being imprisoned and tortured by the Guinean authorities.",92,1.4334794425702126
3,Subsidiary Protection Definition,4036_chunk000,The case concerned an application for asylum submitted by an applicant from Iraq and for which the Finnish Immigration Service considered that he had a well-founded fear of persecution based on religious grounds but excluded him from protection for alleged commission of a serious non-political crime.,93,1.4334794425702126
3,Subsidiary Protection Definition,4150_chunk000,The case concerned an applicant from Morocco who alleged to have fled from his country due to fear for his life. He arrived in Milan and tried since December 2022 to access the Milan Police Headquarters in order to formalise his application for international protection.,94,1.4334794425702126
3,Subsidiary Protection Definition,1086_chunk000,"A national of Ivory Coast applied for international protection on 22 January 2018, claiming that he was born on 2001 but did not submit documents to prove his date of birth. Following an age assessment, the State Secretary concluded that the applicant was not a minor.",95,1.4334794425702126
3,Subsidiary Protection Definition,589_chunk000,"I – Notification to the applicant for international protection, to account for the content of his statement, does not comply with the formalities required by Article 17 (1 and 2) of the Asylum law under which a written report, containing all the essential information regarding the case and to which the applicant can respond, must be drawn up.",96,1.4334794425702126
3,Subsidiary Protection Definition,4037_chunk001,"The application was rejected based on a written opinion of the State Agency for National Security (SANS), which concluded that the applicant constitutes a threat to national security and should not be granted protection in Bulgaria. The Administrative Court of Sofia city validated the negative decision, and the applicant...",97,1.4076414228802168
3,Subsidiary Protection Definition,3240_chunk001,"- the State Secretariat for Migration (SEM) and the Federal Administrative Court (TAF), in both first and second instance procedures, have based their decisions to reject the application for international protection on claims that the applicant's testimony lacked credibility and that the authenticity of the documents he presented was...",98,1.4076414228802168
3,Subsidiary Protection Definition,3207_chunk000,"The applicant, Afghan national, applied for international protection and received a negative decision because the authorities considered that he did not fulfil the eligibility criteria and that the fact of leaving the country due to fear of an unstable political and security situation after the Taliban took overpower in August 2021.",99,1.3827183559387015
4,Perceived Plausibility Of Past Events,934_chunk000,"The Division is of the opinion that there are reasons to assume that the situation in Afghanistan for Hazara is now less safe than in the past. The information now available shows that, for all kinds of reasons, Hazara could have problems with different combating groups in Afghanistan.",0,8.100353257789163
4,Perceived Plausibility Of Past Events,64_chunk000,"(Abstract provided by UNHCR) The FAC rejected the application of a family to be recognized as stateless. Despite the fact that Swiss authorities had unsuccessfully tried to return the applicants for the past 17 years, the Court found that the applicants had not done everything possible to obtain travel documents from their countries of origin....",1,7.078308877321534
4,Perceived Plausibility Of Past Events,6098_chunk000,"An Egyptian national lodged a subsequent application for international protection, claiming that he feared persecution in the event of return to Egypt on account of his sexual orientation. The Office for the Protection of Refugees and Stateless Persons (OFPRA) rejected the application on 27 April 2022.",2,6.952983518807119
4,Perceived Plausibility Of Past Events,633_chunk000,"The legal question concerned a situation in which the applicant (a third country national) claimed asylum based on events that had happened in another EU MS in which the applicant had lived and towards which the Dublin Regulation was applicable. In the current case, a Nigerian national claimed she was in danger of persecution and serious harm in Spain due to her ex-husband.",3,6.493126024059075
0,Asylum Definition And Assessment,978_chunk001,The Court of Cassation is of the opinion that in the plaintiff's case defining conceptual elements of a social group were not accomplished as stipulated in the provision of Art. 19a par. 4 (c) of the Act on Asylum. Performance of a work activity by a plaintiff or his education and qualifications do not...,5,0.83211994
0,Asylum Definition And Assessment,590_chunk000,"In an urgent action for the «granting of asylum or of a residence permit for subsidiary protection» the use of «official international reports on the political and social situation of the applicant's country of origin», by the court of appeal is not in breach of Articles 412 and 662 of the Civil Procedure Code.

...",6,0.8307829
0,Asylum Definition And Assessment,938_chunk000,IThe foreign national has submitted a subsequent asylum application. The decision on that application was taken on behalf of the State Secretary by the employee of the Immigration and Naturalization Service (hereinafter: the IND) who heard the alien and also issued the intention.,7,0.8253083
0,Asylum Definition And Assessment,964_chunk001,"The line of reasoning of the defendant who claims that the plaintiff had a legal representative present during the hearing who, unlike the plaintiff, is well versed in the law, could not hold, since the examination of the asylum seeker in the court proceedings represents one of the most important...",8,0.82498956
0,Asylum Definition And Assessment,54_chunk000,"Section 9 of the Refugee Act 1996 provided that a person seeking asylum is entitled to enter the State and remain while the application for refugee status is processed. Section 9(4) also provided however, that an applicant shall not seek or enter employment before final determination of his or her application for a declaration.",12,0.82350564
0,Asylum Definition And Assessment,148_chunk001,The Court had to answer whether Contracting States have an obligation to grant refugee status to an asylum-seeker who can establish that he/she has a well-founded fear of persecution for reasons of one or more of the Convention grounds of the 1951 Convention [thus falling under the scope of the inclusion clauses] where the risk of persecution is based on circumstances created by the applicant's ‘o,15,0.82227397
0,Asylum Definition And Assessment,942_chunk000,"The case concerns the possibility of detention when the asylum application is rejected but the time frame to submit an appeal has not expired. The judgments in Gnandi and the order in C., J. and S. do not envisage that the...",16,0.82053673
0,Asylum Definition And Assessment,181_chunk001,"However, it is recognized that individuals fleeing persecution may have to resort to the use of false papers to make good their escape. Therefore, under section 31 of the Immigration and Asylum Act 1999...",17,0.8203894
0,Asylum Definition And Assessment,178_chunk000,"The Court gave guidance on the general approach to be adopted in law and practice by the First-tier Tribunal and Upper Tribunal where claims for asylum were made by children, young people, and other incapacitated or vulnerable persons whose ability to participate effectively in proceedings might be limited.",19,0.82023776
0,Asylum Definition And Assessment,643_chunk001,"Article L.723-16 of the CESEDA makes the admissibility of a request for reconsideration of an asylum application subject, on the one hand, to the presentation of new facts which have occurred or revealed after the rejection of the previous application or new evidence and, secondly, the finding that their probative value is capable of modifying the...",20,0.8199676
0,Asylum Definition And Assessment,506_chunk001,"He claimed to therefore qualify to obtain an ipso facto refugee declaration under the 1951 Convention relating to the Status of Refugees (Geneva Convention).

The Migration Court of Appeal relied on the CJEU jurisprudence,...",22,0.81925464
0,Asylum Definition And Assessment,589_chunk000,"I – Notification to the applicant for international protection, to account for the content of his statement, does not comply with the formalities required by Article 17 (1 and 2) of the Asylum law under which a written report, containing all the essential information regarding the case and to which the applicant can respond, must be drawn up.",23,0.8187949
0,Asylum Definition And Assessment,54_chunk001,"Pending the determination of an application for refugee status, applicants are required to live in State provided accommodation known as direct provision, and provided in...",24,0.8185724
0,Asylum Definition And Assessment,2508_chunk001,On 13 July 2018 the Federal Office and Foreigners Registration Office was informed that the applicant resided in a church asylum since 12 July 2018. By letter of...,32,0.81484914
0,Asylum Definition And Assessment,4184_chunk001,"The State Secretary for Justice and Security postponed the decision on her entry to the Netherlands and by decision of 29 March 2023, the State Secretary imposed a custodial measure for the duration of the processing of her asylum application in the border procedure (Article 6, third paragraph, of the Aliens Act 2000). The applicant...",39,0.8128555
0,Asylum Definition And Assessment,169_chunk000,"The Court ruled on the guidance set out in HJ (Iran) v Secretary of State for the Home Department [2010] UKSC 31 on the approach to sexual orientation asylum claims, including consideration of whether a gay applicant for international protection would conceal their sexual orientation upon return to their country of origin and the reasons for concealment, was compatible with Directive 2004/83...",43,0.81261265
0,Asylum Definition And Assessment,69_chunk000,"If it is not clear whether an asylum applicant has already been granted international protection in another European Union member state (here: Italy), the administrative courts must find out whether this is the case if the admissibility of a new application for protection depends on it.",44,0.81255513
0,Asylum Definition And Assessment,639_chunk000,"This case refers to the transfer of an asylum applicant with a new-born child to Spain under Dublin Regulation. In absence of information for adequate reception conditions and individual guarantees for their transfer back, the authorities didn't review closely the evidence regarding a real risk of treatment prohibited by Article 3 of the ECHR

...",45,0.81216466
0,Asylum Definition And Assessment,177_chunk000,"The Court of Appeal (civil division) ruled that the Upper Tribunal had not erred in adjudicating on the legality of a decision by the Secretary of State to cease treating a foreign criminal as a refugee, and in holding that cessation of his refugee status had been unlawful.

...",46,0.8115401
0,Asylum Definition And Assessment,57_chunk001,The Refugee Appeals Tribunal made adverse credibility findings based on matters that had not been put to the applicant and concluded that cumulatively the applicant had not proved that she was a refugee. The applicant challenged the decision by way of judicial review. The High Court...,52,0.81056803
0,Asylum Definition And Assessment,1564_chunk000,HA applied for asylum in May 2015 alleging that he is registered with UNRWA and that upon return to Gaza he is at risk of being killed or subjected to inhuman or degrading treatment.,53,0.81051886
0,Asylum Definition And Assessment,50_chunk001,"The Municipal Court found out that the applicant during his detention lodged the application for international protection, he was re-detained under the provisions of the Act on Asylum implementing Art. 8(3)(d) of the Recast Reception Directive and for this reason his original...",54,0.81017387
0,Asylum Definition And Assessment,4231_chunk001,"In fact, the State Secretary rejected as inadmissible the first asylum application and did not process it on the merits because it determined that Germany was the Member State responsible to process it, according to the Dublin III Regulation. Since the time limit to transfer the applicant to Germany...",56,0.80981845
0,Asylum Definition And Assessment,547_chunk000,"In response to a legal remedy filed against the Federal Office for Immigration and Asylum, the Supreme Administrative Court ruled that, in accordance with Art 13 para 1 of the Dublin III Regulation (604/2013), the Member State whose border an individual applying for international protection had crossed irregularly is responsible for examining that application (ruling in case Ra 2017/19/0169-9 of 5",60,0.80767
0,Asylum Definition And Assessment,925_chunk000,"Healthy refugees who are fit for work are not currently exposed to a ""real risk"" of inhuman or degrading treatment in Bulgaria within the meaning of Article 4 of the Charter of Fundamental Rights of the European Union, either at the time of their return, during the asylum procedure, or indeed after the presumed granting of international protection, irrespective of their wishes and personal choices",75,0.80746305
0,Asylum Definition And Assessment,200_chunk000,"The applicants, a woman and her three children, were nationals of Pakistan who applied for asylum in the State. They had lived in the UK with the first applicant's husband whom the first named applicant claimed had been violently abusive towards her and the children.",76,0.8069433
0,Asylum Definition And Assessment,197_chunk000,"The applicants, a woman and her three children, were nationals of Pakistan who applied for asylum in the State. They had lived in the UK with the first applicant's husband whom the first named applicant claimed had been violently abusive towards her and the children.",77,0.8069433
0,Asylum Definition And Assessment,142_chunk001,The individual facts of each case should be considered to determine whether detention will cause a particular individual in his particular circumstances to suffer treatment contrary to Article 3. In view of...,78,0.8068718
0,Asylum Definition And Assessment,3406_chunk001,"The Federal Office for Migration and Refugees (BAMF) confirmed a Eurodac hit with regard to Croatia, where the applicants also applied for asylum.

The applicants argued that in Croatia they were receiving...",79,0.806871
0,Asylum Definition And Assessment,980_chunk000,"According to the national contribution to the EMN Annual Report on Migration and Asylum 2019:

In these judgments (no. 230.067 and no. 230.068) the Council states that the principle of ""family unity"" does not give rise to a right to...",81,0.8055968
0,Asylum Definition And Assessment,633_chunk000,"The legal question concerned a situation in which the applicant (a third country national) claimed asylum based on events that had happened in another EU MS in which the applicant had lived and towards which the Dublin Regulation was applicable. In the current case, a Nigerian national claimed she was in danger of persecution and serious harm in Spain due to her ex-husband.",83,0.8053186
0,Asylum Definition And Assessment,145_chunk000,"The Administrative Court confirmed the Administrative Tribunal's ruling that there was a situation of generalized violence in Afghanistan leading to the grant of subsidiary protection to the asylum seeker. The Ministry of Foreign and European Affairs had appealed the Administrative Tribunal fearing a pull factor.

...",84,0.8052953
0,Asylum Definition And Assessment,937_chunk001,A decision moratorium means that the period within which asylum applications from Libyan foreign nationals must be processed by the state secretary is extended. This decision is important for all...,85,0.80501413
0,Asylum Definition And Assessment,573_chunk001,"By judgment of 7 August 2017, the court dismissed the appeal lodged by the alien, in so far as it was directed against the rejection of the asylum application, as inadmissible, and dismissed his...",86,0.8046913
0,Asylum Definition And Assessment,937_chunk000,"By decision of 26 July 2019, the State Secretary for Justice and Security established a so-called decision and departure moratorium for asylum seekers from Libya (Government Gazette 26 July 2019, no. 40679). This ruling is about a decision to establish a decision moratorium for Libya.",87,0.8043553
