qid,query,docno,docid,score,rank,text
1,Credibility Assessment Definition,171_chunk000,534,0.4010362,24,The Upper Tribunal had been justified in rejecting an asylum seeker's account that scarring on his body had been caused by torture administered by the Sri Lankan authorities and in inferring that it was self-inflicted.
1,Credibility Assessment Definition,148_chunk000,523,0.4004406,25,The case concerns “sur place” asylum claims.
1,Credibility Assessment Definition,2511_chunk000,140,0.39871442,26,"The Federal Administrative Court allowed an appeal on points of law in order to clarify the  requirements for the assessment of a 'strong presumption' (European Union, Court of Justice of the European Union [CJEU], EZ v Bundesrepublik Deutschland (Federal Republic of Germany), C-238/19, ECLI:EU:C:2020:945, 19 November 2020 - paragraph 57) for a link between the refusal of military service..."
1,Credibility Assessment Definition,510_chunk000,385,0.39797646,27,"The Court of Sessions found there was no unlawful discrimination arising from a reduction in the amount of asylum support payable to asylum seekers with one or more dependent children, following a government review. ..."
1,Credibility Assessment Definition,366_chunk001,313,0.39656278,28,Relief sought The relief sought in the proceedings is certiorari of the decision of the tribunal. The grounds of challenge essentially fell...
1,Credibility Assessment Definition,4729_chunk001,25,0.39604372,29,"By decision of 23 December 2021, his request was rejected as unfounded on the ground that his statements lacked credibility and was ordered to leave the territory within 30 days. He appealed the decision, and the appeal was dismissed..."
1,Credibility Assessment Definition,643_chunk001,389,0.3959025,30,"Article L.723-16 of the CESEDA makes the admissibility of a request for reconsideration of an asylum application subject, on the one hand, to the presentation of new facts which have occurred or revealed after the rejection of the previous application or new evidence and, secondly, the finding that their probative value is capable of modifying the..."
1,Credibility Assessment Definition,4231_chunk000,34,0.39557403,31,"The case concerned the question whether the State Secretary had correctly established the date from which the applicant benefits of asylum, how to establish the date of application."
1,Credibility Assessment Definition,183_chunk001,578,0.39291367,32,"In all five judgments, the European Court found that the applicants did not have at their disposal an effective and speedy..."
1,Credibility Assessment Definition,976_chunk001,183,0.39151353,33,The Court of Cassation due to the low-profile status of the plaintiff as one of the many construction workers involved in the construction of flood protection structures without a sufficient level of individualizing elements concerning the plaintiff and with respect to the story provided by him did not find the conclusion...
1,Credibility Assessment Definition,650_chunk000,295,0.38795698,34,The case concerns the suspension of the implementation of a decision on refusal of international protection.
1,Credibility Assessment Definition,168_chunk000,575,0.38777992,35,"The Court confirmed that based on information from the UNHCR, the US Department of State and the Foreign Office, the Administrative Court has stated that the findings of the Bihari situation in Bangladesh do not provide any evidence for group persecution."
1,Credibility Assessment Definition,582_chunk001,292,0.38536698,36,"The applicant submitted that in dismissing his explanation of suffering a mental disability, the Tribunal acted in breach of the national protection legislation, the EU Charter of Fundamental Freedoms and the European Convention on Human..."
1,Credibility Assessment Definition,995_chunk001,239,0.38478178,37,"Persons from the West Bank can claim to have legitimate fears with regard to Israel, which is not a third State vis-a-vis the West Bank. In this case, the CNDA had rejected the appeal of an applicant from the West Bank after having ruled that he came exclusively under the jurisdiction of the Palestinian Authority. Yet the Council of State..."
1,Credibility Assessment Definition,141_chunk001,512,0.38454258,38,"Second, the High Court concurred with the SSHD that confidentiality is a vital element for the working of the asylum system and the fulfilment of obligations under the Refugee Convention, the EU Qualification Directive and the European Convention on Human Rights (ECHR). The disclosure of information revealed during the asylum..."
1,Credibility Assessment Definition,37_chunk000,541,0.384323,39,"This request for a preliminary ruling concerns the interpretation of Articles 3(2) and 17(1) of the Dublin III Regulation, Article 267 TFEU and Article 4 of the EU Charter of Fundamental Rights."
1,Credibility Assessment Definition,4037_chunk001,49,0.3817427,40,"The application was rejected based on a written opinion of the State Agency for National Security (SANS), which concluded that the applicant constitutes a threat to national security and should not be granted protection in Bulgaria. The Administrative Court of Sofia city validated the negative decision, and the applicant..."
1,Credibility Assessment Definition,3250_chunk001,89,0.37985247,41,"Thus, the repealed provision, which states that the absence of proof of possession of the means to support oneself constitutes a threat to public order or safety and is a factor to be taken into account when assessing the duration of an entry ban of up..."
1,Credibility Assessment Definition,4167_chunk001,65,0.37974235,42,"The Court dismissed the appeal without an oral hearing considering that, although the applicant was still of military service age, there was no greater risk of..."
1,Credibility Assessment Definition,585_chunk001,364,0.37956738,43,"15(c) of the qualification directive, an internal armed conflict involves a conflict between the state and an armed group, or between two or more armed groups confronting each other. With regards to the UNHCR “Guidelines on International Protection No. 12:..."
1,Credibility Assessment Definition,175_chunk001,471,0.37906605,44,"(ii) There is a general duty of confidentiality during the process of examining a protection claim, including appellate and judicial review proceedings. If..."
1,Credibility Assessment Definition,927_chunk000,246,0.37845516,45,"In the Senate's conviction, a comprehensive assessment of the current state of knowledge now lacks sufficient evidence to suggest that Syrian retired military-age returnees (conscripts, reservists) who have evaded from military service due to flight abroad are likely to be linked to ( alleged) oppositional or anti-regime sentiments of Syrian security forces to fear persecution (change in the Senat"
1,Credibility Assessment Definition,24_chunk001,522,0.3781283,46,A has requested permission from her own and her minor children to appeal the administrative...
1,Credibility Assessment Definition,964_chunk001,221,0.37705892,47,"The line of reasoning of the defendant who claims that the plaintiff had a legal representative present during the hearing who, unlike the plaintiff, is well versed in the law, could not hold, since the examination of the asylum seeker in the court proceedings represents one of the most important..."
1,Credibility Assessment Definition,3270_chunk001,103,0.3758372,48,The Council of State held that the appeal against a refusal to examine the request for international protection in the regular procedure is admissible only if the person concerned is able to establish that the transfer period has expired and the transfer can no...
1,Credibility Assessment Definition,938_chunk001,200,0.37481305,49,"The foreign national argues that the objectivity of decision-making is at stake and that the state secretary has acted in violation of the so-called four-eyes principle.

According to the..."
1,Credibility Assessment Definition,1086_chunk001,235,0.37414724,50,"Specifically, the assessment consisted of an initial observation by two officers from the Aliens Police, Identification and Human Trafficking Department (AVIM) on 22 January 2018, recorded in an official report, and a subsequent..."
1,Credibility Assessment Definition,196_chunk001,473,0.37413275,51,"Based on Chapter III of the Dublin III Regulation, the Office of the Refugee Applications Commissioner determined that the United Kingdom was responsible to assess applicant's applications. At this point, the..."
1,Credibility Assessment Definition,993_chunk001,253,0.37139034,52,"The Council of State reaffirmed its jurisprudence concerning application of Article L. 733-5 of the CESEDA (CE, 22 June 2017, N° 400366) in which the CNDA may refer cases back to OFPRA if the applicants had not been able to make themselves understood during their interview with the Office and if the Office was responsible for this lack of..."
1,Credibility Assessment Definition,636_chunk001,375,0.37097996,53,A different interpretation may also lead to a situation which constitutes a violation of Article 1 of the...
1,Credibility Assessment Definition,88_chunk000,438,0.37091833,54,"The Court of Appeal confirmed that the First-tier Tribunal had been entitled to refuse an asylum seeker's appeal against the refusal of her claims for asylum and humanitarian protection. She had failed to establish a well-founded fear of persecution if returned to Iran on the basis of her political activities, conversion to Christianity, and the risk of domestic violence from her husband..."
1,Credibility Assessment Definition,951_chunk000,188,0.37022704,55,The case concerns the risk situation in case of return to the country of origin as well as fear of persecution by the Taliban forces.
1,Credibility Assessment Definition,988_chunk001,269,0.36942405,56,"In this case, the CNDA had annulled the Office's decision to end protection on the basis of Article L. 711-6 (1) of the CESEDA, holding that the Note Blanche from the intelligence services tendered in the course of adversarial proceedings was insufficiently specific (jihadist profile). The Council of State annulled the Court's decision on..."
1,Credibility Assessment Definition,86_chunk000,532,0.3693215,57,"According the Court's Press Release, Article 1 of Regulation (EC) No 810/2009 of the European Parliament and of the Council of 13 July 2009 establishing a Community Code on Visas (Visa Code), as amended by Regulation (EU) No 610/2013 of the European Parliament and of the Council of 26 June 2013, must be interpreted as meaning that an application for a visa with limited territorial validity made on"
1,Credibility Assessment Definition,3276_chunk001,77,0.36897004,58,The court noted that Romania was already unprepared to accommodate asylum applicants before the Ukrainian crisis and that with the high influx of persons...
1,Credibility Assessment Definition,3272_chunk000,116,0.36855853,59,The Bavarian Higher Administrative Court decided on a case regarding the criminal liability of religious orders when providing support for an unauthorised stay by granting church asylum to individuals under the Dublin procedure.
1,Credibility Assessment Definition,3286_chunk001,123,0.36709884,60,"The Supreme Court confirmed that the application for international protection implies the suspension of the removal procedure for irregular stay that could affect the applicant, until the Administration issues an initial decision..."
1,Credibility Assessment Definition,992_chunk001,259,0.36663795,61,"The Council of State rejected OFPRA's appeal in a case concerning an Iraqi national, who was involved with the Peshmerga, that the Court had recognised as a refugee on the grounds of his fears of persecution from the Islamic State organisation on account of his political opinions. In its appeal, the Office reproached the..."
1,Credibility Assessment Definition,984_chunk001,290,0.364576,62,"The Council ruled that, indeed, the burden of the proof on whether an applicant has been granted an international protection in another MS or not lies on the CGRS, nonetheless, this proof being made, it is up to the applicant to provide evidence when he challenges the actuality or the effectiveness of his protection.Also, the question whether the applicant may be readmit by..."
1,Credibility Assessment Definition,583_chunk000,340,0.3643651,63,Two related cases involved applicants applying for asylum on the basis of claiming persecution because of their sexual orientation. The applicants submited that the correct standard of proof required should be a reasonable degree of likelihood.
1,Credibility Assessment Definition,173_chunk000,540,0.3639724,64,"A Sri Lankan national's appeal against the refusal of his asylum claim based on his membership of proscribed groups and participation in political demonstrations was allowed. The First-tier Tribunal and Upper Tribunal had not been referred to 2014 Home Office policy guidance entitled ""Tamil Separatism"" which was material to the decision and might realistically have affected the outcome...."
1,Credibility Assessment Definition,4036_chunk001,39,0.3629462,65,The Supreme Administrative Corut had to determine whether the administrative court could have assessed the application of the exclusion clause in the case without holding an oral...
1,Credibility Assessment Definition,178_chunk000,460,0.3615548,66,"The Court gave guidance on the general approach to be adopted in law and practice by the First-tier Tribunal and Upper Tribunal where claims for asylum were made by children, young people, and other incapacitated or vulnerable persons whose ability to participate effectively in proceedings might be limited."
1,Credibility Assessment Definition,125_chunk000,414,0.36150464,67,"The Supreme Administrative Court finds that the mere fact that the appellant is told to be in regular contact with the families, not in itself be regarded as evidence that he was required by the return of the Directive any degree of certainty would be returned to any family member or designated guardian, or that for him would be adequate reception at home at home .

..."
1,Credibility Assessment Definition,176_chunk001,529,0.36142743,68,The suggestion that the Article 17 discretion falls to be exercised only where the family reunification criteria in Article 8 are not satisfied is misconceived. ...
1,Credibility Assessment Definition,137_chunk000,570,0.36065567,69,"In a case of a Somali applicant related to family reunification, the Supreme Court held that the trial judge was incorrect in forming the view that the potential financial consequences for the State of allowing a discretionary family reunification application cannot be taken into account in the overall assessment as to how the Minister's discretion under the 1996 Act should be exercised."
1,Credibility Assessment Definition,4960_chunk001,33,0.36059135,70,"In a letter provided to the Migration Department of the Ministry of the Interior on 30 October 2023, the State Security Department of Lithuania established that the applicant was a member of a radical Islamist organisation whose ideology was contrary to the country's democratic principles and..."
1,Credibility Assessment Definition,5443_chunk001,3,0.36043817,71,"It noted also that the lower court duly considered the admissibility of the removal on basis of current country of origin reports on Syria, by assessing both the security and supply situation in Syria as well as the..."
1,Credibility Assessment Definition,3957_chunk001,67,0.35954544,72,"The ministry collected ten documents with COI, which were not commented on by the applicant. By decision of 3 January..."
1,Credibility Assessment Definition,68_chunk001,510,0.35952127,73,The Court found that the separation of the children from their parents constituted a violation of the right to family life (art 8 ECHR) and that the...
1,Credibility Assessment Definition,1573_chunk001,146,0.35924095,74,The Chamber for Contentious Administrative Proceedings of the Audiencia Nacional (Fourth Chamber)...
1,Credibility Assessment Definition,3231_chunk001,127,0.3592202,75,"Finally, it stated that if bone examinations contravene such records and assessments, creating a doubt concerning the applicant's minority, then the applicant should be given the..."
1,Credibility Assessment Definition,4998_chunk001,17,0.3590141,76,The Ministry for Home Affairs...
1,Credibility Assessment Definition,633_chunk001,358,0.3585394,77,According to the judgment these kind of grounds for application do not mean that the application could not be subject to...
1,Credibility Assessment Definition,3207_chunk001,87,0.35851997,78,"The determining authority considered that there is no risk for the applicant as his father died in 2017, he was a former professional soldier, and his mother..."
1,Credibility Assessment Definition,1088_chunk001,339,0.35793662,79,The Council of State held that if the applicants would be refused travel vouchers such a situation is likely to amount to a serious and manifestly unlawful interference with their right to enjoy a procedure for examining...
1,Credibility Assessment Definition,112_chunk000,444,0.3563309,80,According the Court's Information Note :
1,Credibility Assessment Definition,991_chunk001,263,0.35429236,81,"The Council of State rejected the applicant's appeal (for which the Office entered an appearance in defence), thus confirming the denial of international protection to a Rwandan national, a senior officer of the Rwandan armed forces since 1993 who had been acquitted on appeal at the ICTR in 2014. The Council of State held that, in particular, res..."
1,Credibility Assessment Definition,573_chunk001,360,0.35420868,82,"By judgment of 7 August 2017, the court dismissed the appeal lodged by the alien, in so far as it was directed against the rejection of the asylum application, as inadmissible, and dismissed his..."
1,Credibility Assessment Definition,1086_chunk000,234,0.3540833,83,"A national of Ivory Coast applied for international protection on 22 January 2018, claiming that he was born on 2001 but did not submit documents to prove his date of birth. Following an age assessment, the State Secretary concluded that the applicant was not a minor."
1,Credibility Assessment Definition,935_chunk001,159,0.35359067,84,The woman experienced various...
1,Credibility Assessment Definition,4037_chunk000,48,0.35354963,85,"The case concerned the cassation appeal submitted by H.A., Syrian national, against the negative decision on his asylum application issued by the State Agency for Refugees."
1,Credibility Assessment Definition,504_chunk000,308,0.35340548,86,The judgement dealt with the application of Article 5(2) of Commission Regulation (EC) No 1560/2003 of 2 September 2003 laying down detailed rules for the application of the Dublin II Regulation.
1,Credibility Assessment Definition,608_chunk000,344,0.35230672,87,"Three country nationals, C, J, and S, had their applications for international protection rejected in the Netherlands and were detained with a view to preparing their return. C's application for international protection was rejected on 11 April 2017, and C was detained on 13 April."
1,Credibility Assessment Definition,576_chunk000,355,0.35187358,88,"The First Instance Administrative Court took a decision related to the no existence of sanctions if the maximum period of 21 months for the procedure of examination of an application for international protection is surpassed. In this case, an applicant for international protection whose application had been rejected appealed the decision of refusal."
1,Credibility Assessment Definition,1000_chunk000,173,0.35175475,89,"The CNDA overturned the decision of the OFPRA who rejected the asylum request of three female applicants belonging to the Wolof ethnic group in Gambia, on the basis that the prevalence rate of FGM/C in this ethnic group is low (12.3%)."
1,Credibility Assessment Definition,505_chunk001,323,0.35149747,90,"This request for a preliminary ruling concerns the interpretation of Article 4(2) and (5)(b), Article 9(1) and (2) and Article 10(1) and (2) of Directive 2011/95/EU of the European Parliament and of the Council of 13 December 2011 on standards for the qualification of third-country nationals or stateless persons as beneficiaries of international protection, for a uniform status for refugees or for"
1,Credibility Assessment Definition,925_chunk001,227,0.35145813,91,", due to systemic weaknesses in accordance with Article 3(2) of the Dublin III..."
1,Credibility Assessment Definition,52_chunk000,563,0.35084316,92,"On 13 April 2010, Ms. Danqua, a Ghanaian national, applied for refugee status in Ireland arguing that she feared trokosi practices, a form of ritual servitude practised in Ghana predominantly affecting women. In a report dated 16 June 2010, the Refugee Applications Commissioner (Ireland) issued a negative recommendation in respect of that application because of its lack of credibility."
1,Credibility Assessment Definition,1648_chunk001,152,0.35060263,93,"On 17 November 2011, the Federal Asylum Office rejected again the application, after having found also that the applicant was from Nigeria and ordered the return...."
1,Credibility Assessment Definition,513_chunk001,311,0.34999812,94,The Supreme Court narrowed the scope of their assessment to be that of whether the revocation violated their right to private life cf. the European Convention of Human Rights Article 8 and Paragraph 102 of the Norwegian...
1,Credibility Assessment Definition,511_chunk001,377,0.3498004,95,"When the application was granted, it was assumed that the conditions in their home country were unstable and that the women and her daughter risked being subjected to inhuman treatment. The revocation was justified by the fact..."
1,Credibility Assessment Definition,994_chunk001,243,0.34871346,96,"The Council of State overturned the CNDA's decision, ruling directly for the first time on the legal characterisation of facts in a case regarding application of Article L. 711-6. The Council of State had already extended control over the decisions of the CNDA as to the legal characterisation of facts on exclusion issues (CE, 9 November 2016,..."
1,Credibility Assessment Definition,2506_chunk001,113,0.34827256,97,The applicant also had a child and invoked the protection of family life and best interests of the child as a...
1,Credibility Assessment Definition,85_chunk001,487,0.34803998,98,(iii) The dilution and disapplication of the procedural fairness and kindred protections enshrined in...
1,Credibility Assessment Definition,607_chunk001,332,0.34795246,99,The Council of State subsequently dismissed the appeal brought by X against that judgment. Since X had been granted advances on the financial contributions to rental...
2,Credibility Assessment & Interpretation,996_chunk001,191,0.57493824,0,...
2,Credibility Assessment & Interpretation,61_chunk001,559,0.57493824,1,...
2,Credibility Assessment & Interpretation,3964_chunk001,55,0.5162271,2,During the interview it was noted that the interpreter had to explain the questions multiple times and that even the interpreter admitted that his interpretation was not always accurate. Although the...
2,Credibility Assessment & Interpretation,989_chunk001,271,0.5027566,3,"The Council of State upheld the CNDA's decision and rejected OFPRA's appeal on the grounds that the Court's sovereign assessment on the applicant's inadequate understanding and mastery of the English language could not be denatured. In this case, the Office's inadmissibility decision on the grounds of late submission was..."
2,Credibility Assessment & Interpretation,582_chunk000,291,0.493506,4,The High Court refused an application for judicial review by the applicant of a decision refusing him subsidiary protection. The national decision maker did not find the applicant's assertions that he was “not mentally ok” to be credible.
2,Credibility Assessment & Interpretation,584_chunk001,298,0.48691952,5,The Court held that there is no obligation on the decision makers to contact bodies within the countries of origin to verify individual...
2,Credibility Assessment & Interpretation,45_chunk001,443,0.48452765,6,The administrative authority concluded that no new elements or findings have arisen or have been presented by the applicant. As regards the situation in the country of origin (Ukraine) the...
2,Credibility Assessment & Interpretation,175_chunk000,470,0.4800374,7,The Upper Tribunal Ruled that: i) There is no general duty of inquiry upon the examiner to authenticate documents produced in support of a protection claim. There may be exceptional situations when a document can be authenticated by a simple process of inquiry which will conclusively resolve the authenticity and reliability of a document.
2,Credibility Assessment & Interpretation,654_chunk001,352,0.472556,8,"The examination concluded that the applicant was 18 years old, with a standard deviation of 6 months, meaning that..."
2,Credibility Assessment & Interpretation,146_chunk000,419,0.47209138,9,The case concerns the issuance of Convention Travel Documents.
2,Credibility Assessment & Interpretation,37_chunk000,541,0.46761888,10,"This request for a preliminary ruling concerns the interpretation of Articles 3(2) and 17(1) of the Dublin III Regulation, Article 267 TFEU and Article 4 of the EU Charter of Fundamental Rights."
2,Credibility Assessment & Interpretation,972_chunk001,193,0.46560937,11,"Inter alia, the applicant challenged the incorrect legal assessment of the genuineness of his conversion, while mainly reprehending the non-application of the ‘benefit of doubt' principle, insufficient verification of his faith resulting from the fact that only one interview was carried out, during which the defendant failed to focus to a sufficient..."
2,Credibility Assessment & Interpretation,3240_chunk001,99,0.46214014,12,"- the State Secretariat for Migration (SEM) and the Federal Administrative Court (TAF), in both first and second instance procedures, have based their decisions to reject the application for international protection on claims that the applicant's testimony lacked credibility and that the authenticity of the documents he presented was..."
2,Credibility Assessment & Interpretation,5442_chunk001,1,0.46213335,13,The Constitutional Court considered that the Federal Administrative Court duly assessed both the security and supply...
2,Credibility Assessment & Interpretation,151_chunk001,403,0.46032807,14,"None of them possessed documentary evidence supporting their claimed ages and were referred for medical age assessments consisting of an X-ray of the left hand and wrist and a dental X-ray (Liversidge and Haavikko methods).

Following the assessments, in..."
2,Credibility Assessment & Interpretation,3231_chunk000,126,0.45946318,15,"In January 2022, the Cassation Court of France ruled that a bone examination was insufficient to confirm the applicant's majority. The court specified that, for such examinations to be considered conclusive, they should be corroborated by civil status records and social assessments."
2,Credibility Assessment & Interpretation,505_chunk000,322,0.45358858,16,Judgment 1.
2,Credibility Assessment & Interpretation,57_chunk001,411,0.45241016,17,The Refugee Appeals Tribunal made adverse credibility findings based on matters that had not been put to the applicant and concluded that cumulatively the applicant had not proved that she was a refugee. The applicant challenged the decision by way of judicial review. The High Court...
2,Credibility Assessment & Interpretation,650_chunk000,295,0.4516446,18,The case concerns the suspension of the implementation of a decision on refusal of international protection.
2,Credibility Assessment & Interpretation,366_chunk000,312,0.44725698,19,"In this case the applicant (Nigeria) arrived to Ireland in October 2016. He claimed to be bisexual and that he was the subject of an attempt to force him to join a cult in Nigeria. On May 2017, the International Protection Office informed him the refusal of his application for protection on the ground of lack of credibility. He appealed the decision."
2,Credibility Assessment & Interpretation,4233_chunk001,43,0.44688484,20,The applicant complained of the legality of the administrative detention and of the procedural issues related to this...
2,Credibility Assessment & Interpretation,636_chunk001,375,0.44238842,21,A different interpretation may also lead to a situation which constitutes a violation of Article 1 of the...
2,Credibility Assessment & Interpretation,3957_chunk001,67,0.4415958,22,"The ministry collected ten documents with COI, which were not commented on by the applicant. By decision of 3 January..."
2,Credibility Assessment & Interpretation,168_chunk000,575,0.43889463,23,"The Court confirmed that based on information from the UNHCR, the US Department of State and the Foreign Office, the Administrative Court has stated that the findings of the Bihari situation in Bangladesh do not provide any evidence for group persecution."
2,Credibility Assessment & Interpretation,148_chunk000,523,0.4384573,24,The case concerns “sur place” asylum claims.
2,Credibility Assessment & Interpretation,4036_chunk001,39,0.43821654,25,The Supreme Administrative Corut had to determine whether the administrative court could have assessed the application of the exclusion clause in the case without holding an oral...
2,Credibility Assessment & Interpretation,510_chunk000,385,0.43679005,26,"The Court of Sessions found there was no unlawful discrimination arising from a reduction in the amount of asylum support payable to asylum seekers with one or more dependent children, following a government review. ..."
2,Credibility Assessment & Interpretation,183_chunk001,578,0.4363889,27,"In all five judgments, the European Court found that the applicants did not have at their disposal an effective and speedy..."
2,Credibility Assessment & Interpretation,201_chunk001,423,0.43167144,28,"It was submitted on behalf of the applicant that a family could be a social group, and that the Tribunal had failed to assess whether..."
2,Credibility Assessment & Interpretation,3270_chunk001,103,0.43094772,29,The Council of State held that the appeal against a refusal to examine the request for international protection in the regular procedure is admissible only if the person concerned is able to establish that the transfer period has expired and the transfer can no...
2,Credibility Assessment & Interpretation,938_chunk001,200,0.4303626,30,"The foreign national argues that the objectivity of decision-making is at stake and that the state secretary has acted in violation of the so-called four-eyes principle.

According to the..."
2,Credibility Assessment & Interpretation,171_chunk000,534,0.42969,31,The Upper Tribunal had been justified in rejecting an asylum seeker's account that scarring on his body had been caused by torture administered by the Sri Lankan authorities and in inferring that it was self-inflicted.
2,Credibility Assessment & Interpretation,4231_chunk000,34,0.42812335,32,"The case concerned the question whether the State Secretary had correctly established the date from which the applicant benefits of asylum, how to establish the date of application."
2,Credibility Assessment & Interpretation,176_chunk001,529,0.4272787,33,The suggestion that the Article 17 discretion falls to be exercised only where the family reunification criteria in Article 8 are not satisfied is misconceived. ...
2,Credibility Assessment & Interpretation,86_chunk000,532,0.42725307,34,"According the Court's Press Release, Article 1 of Regulation (EC) No 810/2009 of the European Parliament and of the Council of 13 July 2009 establishing a Community Code on Visas (Visa Code), as amended by Regulation (EU) No 610/2013 of the European Parliament and of the Council of 26 June 2013, must be interpreted as meaning that an application for a visa with limited territorial validity made on"
2,Credibility Assessment & Interpretation,925_chunk001,227,0.42572385,35,", due to systemic weaknesses in accordance with Article 3(2) of the Dublin III..."
2,Credibility Assessment & Interpretation,3231_chunk001,127,0.42374685,36,"Finally, it stated that if bone examinations contravene such records and assessments, creating a doubt concerning the applicant's minority, then the applicant should be given the..."
2,Credibility Assessment & Interpretation,927_chunk000,246,0.42324764,37,"In the Senate's conviction, a comprehensive assessment of the current state of knowledge now lacks sufficient evidence to suggest that Syrian retired military-age returnees (conscripts, reservists) who have evaded from military service due to flight abroad are likely to be linked to ( alleged) oppositional or anti-regime sentiments of Syrian security forces to fear persecution (change in the Senat"
2,Credibility Assessment & Interpretation,3286_chunk001,123,0.421865,38,"The Supreme Court confirmed that the application for international protection implies the suspension of the removal procedure for irregular stay that could affect the applicant, until the Administration issues an initial decision..."
2,Credibility Assessment & Interpretation,656_chunk000,505,0.42181882,39,The case concerns an appeal against the decision of the Court of The Hague of 5 October 2016 in case no. 16/20135. The Administrative Jurisdiction Division of the Council of State clarified that the Immigration and Naturalisation Service (IND ) is required to assess in an individual manner whether the criteria for protection still exist.
2,Credibility Assessment & Interpretation,964_chunk001,221,0.42072177,40,"The line of reasoning of the defendant who claims that the plaintiff had a legal representative present during the hearing who, unlike the plaintiff, is well versed in the law, could not hold, since the examination of the asylum seeker in the court proceedings represents one of the most important..."
2,Credibility Assessment & Interpretation,3272_chunk000,116,0.42070845,41,The Bavarian Higher Administrative Court decided on a case regarding the criminal liability of religious orders when providing support for an unauthorised stay by granting church asylum to individuals under the Dublin procedure.
2,Credibility Assessment & Interpretation,582_chunk001,292,0.42046517,42,"The applicant submitted that in dismissing his explanation of suffering a mental disability, the Tribunal acted in breach of the national protection legislation, the EU Charter of Fundamental Freedoms and the European Convention on Human..."
2,Credibility Assessment & Interpretation,137_chunk000,570,0.41874963,43,"In a case of a Somali applicant related to family reunification, the Supreme Court held that the trial judge was incorrect in forming the view that the potential financial consequences for the State of allowing a discretionary family reunification application cannot be taken into account in the overall assessment as to how the Minister's discretion under the 1996 Act should be exercised."
2,Credibility Assessment & Interpretation,643_chunk000,388,0.41783914,44,As per the published press release: The Council of State validates the criteria to be met by a new asylum application to be admissible.
2,Credibility Assessment & Interpretation,196_chunk001,473,0.41696107,45,"Based on Chapter III of the Dublin III Regulation, the Office of the Refugee Applications Commissioner determined that the United Kingdom was responsible to assess applicant's applications. At this point, the..."
2,Credibility Assessment & Interpretation,2511_chunk000,140,0.41649956,46,"The Federal Administrative Court allowed an appeal on points of law in order to clarify the  requirements for the assessment of a 'strong presumption' (European Union, Court of Justice of the European Union [CJEU], EZ v Bundesrepublik Deutschland (Federal Republic of Germany), C-238/19, ECLI:EU:C:2020:945, 19 November 2020 - paragraph 57) for a link between the refusal of military service..."
2,Credibility Assessment & Interpretation,993_chunk001,253,0.41617554,47,"The Council of State reaffirmed its jurisprudence concerning application of Article L. 733-5 of the CESEDA (CE, 22 June 2017, N° 400366) in which the CNDA may refer cases back to OFPRA if the applicants had not been able to make themselves understood during their interview with the Office and if the Office was responsible for this lack of..."
2,Credibility Assessment & Interpretation,4999_chunk001,13,0.4156323,48,"The Ministry of Home Affairs found that the responsible State for examining the application under the Dublin III Regulation was Hungary, as the applicant had a Hungarian..."
2,Credibility Assessment & Interpretation,668_chunk000,371,0.41464353,49,"The Council of State rules on personal interview realised on ones native language. The CNDA decision is annulled as in the contested decision the Court failed to answer the plea regarding the absence of Chechen interpretation in the asylum interview and consequently, the impossibility of the applicant to be understood.

..."
2,Credibility Assessment & Interpretation,4729_chunk001,25,0.41422778,50,"By decision of 23 December 2021, his request was rejected as unfounded on the ground that his statements lacked credibility and was ordered to leave the territory within 30 days. He appealed the decision, and the appeal was dismissed..."
2,Credibility Assessment & Interpretation,951_chunk000,188,0.41402566,51,The case concerns the risk situation in case of return to the country of origin as well as fear of persecution by the Taliban forces.
2,Credibility Assessment & Interpretation,24_chunk001,522,0.41308838,52,A has requested permission from her own and her minor children to appeal the administrative...
2,Credibility Assessment & Interpretation,608_chunk000,344,0.41307175,53,"Three country nationals, C, J, and S, had their applications for international protection rejected in the Netherlands and were detained with a view to preparing their return. C's application for international protection was rejected on 11 April 2017, and C was detained on 13 April."
2,Credibility Assessment & Interpretation,935_chunk001,159,0.41290003,54,The woman experienced various...
2,Credibility Assessment & Interpretation,4167_chunk001,65,0.41183248,55,"The Court dismissed the appeal without an oral hearing considering that, although the applicant was still of military service age, there was no greater risk of..."
2,Credibility Assessment & Interpretation,43_chunk001,548,0.41127896,56,The administrative authority then concluded that the applicant “constitutes a danger to...
2,Credibility Assessment & Interpretation,643_chunk001,389,0.41074282,57,"Article L.723-16 of the CESEDA makes the admissibility of a request for reconsideration of an asylum application subject, on the one hand, to the presentation of new facts which have occurred or revealed after the rejection of the previous application or new evidence and, secondly, the finding that their probative value is capable of modifying the..."
2,Credibility Assessment & Interpretation,636_chunk000,374,0.41052788,58,"The Supreme Court ruled that a decision to transfer from Article 26 of the Dublin III Regulation does not constitute a ""final decision"" on an application for international protection within the meaning of Article 2 (b) of the Reception Directive and Article 2 (c) of the Dublin III Regulation, and consequently it can not entail the cessation of rights arising from the Reception Directive."
2,Credibility Assessment & Interpretation,52_chunk000,563,0.40971577,59,"On 13 April 2010, Ms. Danqua, a Ghanaian national, applied for refugee status in Ireland arguing that she feared trokosi practices, a form of ritual servitude practised in Ghana predominantly affecting women. In a report dated 16 June 2010, the Refugee Applications Commissioner (Ireland) issued a negative recommendation in respect of that application because of its lack of credibility."
