qid,query,docno,docid,score,rank,text
1,"Emigration, Asylum, And 2019 Report",2508_chunk001,135,0.8243292,25,On 13 July 2018 the Federal Office and Foreigners Registration Office was informed that the applicant resided in a church asylum since 12 July 2018. By letter of...
1,"Emigration, Asylum, And 2019 Report",980_chunk000,160,0.82282674,26,"According to the national contribution to the EMN Annual Report on Migration and Asylum 2019:

In these judgments (no. 230.067 and no. 230.068) the Council states that the principle of ""family unity"" does not give rise to a right to..."
1,"Emigration, Asylum, And 2019 Report",4828_chunk001,23,0.8228123,27,"On 1 August 2023, the Minister for Asylum and Migration declared..."
1,"Emigration, Asylum, And 2019 Report",181_chunk001,514,0.8187555,28,"However, it is recognized that individuals fleeing persecution may have to resort to the use of false papers to make good their escape. Therefore, under section 31 of the Immigration and Asylum Act 1999..."
1,"Emigration, Asylum, And 2019 Report",937_chunk000,163,0.81859636,29,"By decision of 26 July 2019, the State Secretary for Justice and Security established a so-called decision and departure moratorium for asylum seekers from Libya (Government Gazette 26 July 2019, no. 40679). This ruling is about a decision to establish a decision moratorium for Libya."
1,"Emigration, Asylum, And 2019 Report",56_chunk001,491,0.8141632,30,"The applicants claimed asylum in Ireland on 16 December 2014, and completed their asylum application questionnaires on 26 December 2014. An information request by the Office of the Refugee Applications..."
1,"Emigration, Asylum, And 2019 Report",4164_chunk001,57,0.8112348,31,The decision on his request for asylum was postponed by the Migration Department under the Ministry of the Interior until the third quarter of 2023. VR appealed against this written...
1,"Emigration, Asylum, And 2019 Report",1086_chunk001,235,0.8109585,32,"Specifically, the assessment consisted of an initial observation by two officers from the Aliens Police, Identification and Human Trafficking Department (AVIM) on 22 January 2018, recorded in an official report, and a subsequent..."
1,"Emigration, Asylum, And 2019 Report",562_chunk001,347,0.808929,33,"This moment is important for the commencement date of the temporary asylum residence permit granted to the foreign national.

By decision..."
1,"Emigration, Asylum, And 2019 Report",5890_chunk000,6,0.8086022,34,"Six Iraqi nationals, a family of two parents and their four minor children, entered the Hungarian transit zone bordering Serbia on 10 July 2018 and submitted an asylum application. On the same day, the asylum authority designated the transit zone in Tompa as the applicants' place of stay."
1,"Emigration, Asylum, And 2019 Report",3963_chunk001,73,0.8081635,35,"He left Iran for Turkey in 2015 (where he applied for asylum) and from there he travelled to Czechia in 2019. In support of his request, the..."
1,"Emigration, Asylum, And 2019 Report",5761_chunk001,11,0.80646276,36,"On 7 November 2023, the State Secretariat for Migration (SEM) rejected their asylum application and ordered their transfer to Romania. By separate decision, also dated 7 November 2023, the SEM rejected the..."
1,"Emigration, Asylum, And 2019 Report",577_chunk000,314,0.8063766,37,"This case concerns the validity of asylum application in accordance with § 29 para. 1 no. 5 i. V. m. Section 71a (1) Asylum Act, in accordance with Section 31 (3) Sentence 1 AsylG. It also refers to the examination of a prohibition on removal according to § 60 Abs. 5 AufenthG i. V. m."
1,"Emigration, Asylum, And 2019 Report",590_chunk000,350,0.8056686,38,"In an urgent action for the «granting of asylum or of a residence permit for subsidiary protection» the use of «official international reports on the political and social situation of the applicant's country of origin», by the court of appeal is not in breach of Articles 412 and 662 of the Civil Procedure Code.

..."
1,"Emigration, Asylum, And 2019 Report",562_chunk000,346,0.80537343,39,The case raises the issue of whether a subsequent application for asylum has been submitted at the time when the foreign national applies in writing by expressing the wish to submit an application for a temporary asylum residence permit or at the time when he/she uses the appropriate form to submit the application for asylum.
1,"Emigration, Asylum, And 2019 Report",3406_chunk001,79,0.8051176,40,"The Federal Office for Migration and Refugees (BAMF) confirmed a Eurodac hit with regard to Croatia, where the applicants also applied for asylum.

The applicants argued that in Croatia they were receiving..."
1,"Emigration, Asylum, And 2019 Report",4235_chunk000,44,0.80285704,41,"The case concerned two Iranian applicant, a father and his minor child, who entered the Röszke transit zone and applied for asylum on 5 December 2018. The asylum authority rejected the application as inadmissible and considered that Serbia was a safe third country where the applicants should have requested asylum. The decision was confirmed in court."
1,"Emigration, Asylum, And 2019 Report",4184_chunk001,53,0.80177534,42,"The State Secretary for Justice and Security postponed the decision on her entry to the Netherlands and by decision of 29 March 2023, the State Secretary imposed a custodial measure for the duration of the processing of her asylum application in the border procedure (Article 6, third paragraph, of the Aliens Act 2000). The applicant..."
1,"Emigration, Asylum, And 2019 Report",943_chunk000,257,0.801054,43,"In its rulings of 1 February 2017, ECLI:NL:RVS:2017:209 and ECLI:NL:RVS:2017:210, the Council of State found that the Minister for Migration had rightly designated Morocco as a safe country of origin and that the information provided in this case does not lead to a..."
1,"Emigration, Asylum, And 2019 Report",914_chunk000,222,0.80022097,44,A. applied for asylum in Sweden in April 2015. The application was rejected and the applicant excluded from asylum for having committed crimes against humanity while working as a guard in Eritrea. An expulsion order had also been issued.
1,"Emigration, Asylum, And 2019 Report",1647_chunk001,150,0.80009484,45,"On 18 March 2020, the Federal Office for Foreign Affairs and Asylum conducted the interview remotely, by video-conference..."
1,"Emigration, Asylum, And 2019 Report",54_chunk000,499,0.7981857,46,"Section 9 of the Refugee Act 1996 provided that a person seeking asylum is entitled to enter the State and remain while the application for refugee status is processed. Section 9(4) also provided however, that an applicant shall not seek or enter employment before final determination of his or her application for a declaration."
1,"Emigration, Asylum, And 2019 Report",931_chunk000,240,0.7975747,47,"Pursuant to Art. 4a of the Asylum Act 2005, an application for international protection is to be rejected as inadmissible where the foreign person has been granted asylum or subsidiary protection status in another EEA Member State or Switzerland. In the specific case, the appellant, a Syrian citizen, filed an application for international protection in April 2018."
1,"Emigration, Asylum, And 2019 Report",55_chunk001,539,0.79708946,48,As part of her asylum claim the applicant submitted a refugee card and a letter from AREF to corroborate her account. The...
1,"Emigration, Asylum, And 2019 Report",563_chunk000,348,0.7969028,49,"The case concerns the moment at which an asylum application is lodged, in particular with regard to a subsequent asylum application. This moment is important for the entitlement to reception by the foreign national."
1,"Emigration, Asylum, And 2019 Report",589_chunk000,293,0.79683316,50,"I – Notification to the applicant for international protection, to account for the content of his statement, does not comply with the formalities required by Article 17 (1 and 2) of the Asylum law under which a written report, containing all the essential information regarding the case and to which the applicant can respond, must be drawn up."
1,"Emigration, Asylum, And 2019 Report",3137_chunk000,100,0.7965707,51,"The applicant, Colombian national, applied for international protection on 4 September 2019 and he was informed on the same day of his rights in the asylum procedure, including the right to free legal aid from the state in case he lacked sufficient financial resources. The applicant was handed over a form where he could tick the services he requires."
1,"Emigration, Asylum, And 2019 Report",108_chunk000,392,0.79633224,52,According the ECHR's Information Note 213 (December 2017): The applicant entered Switzerland in 2009 and applied for asylum on the grounds that he had been imprisoned and tortured in his country of origin (Iran) after taking part in a demonstration there. His application was rejected after the Swiss authorities found that his account was not credible.
1,"Emigration, Asylum, And 2019 Report",643_chunk000,388,0.7962349,53,As per the published press release: The Council of State validates the criteria to be met by a new asylum application to be admissible.
1,"Emigration, Asylum, And 2019 Report",1091_chunk001,195,0.79622805,54,"The applicant was arrested on 6 June 2019 in execution of a detention order that had since been issued and, after being questioned, received a notification from the Federal Office for Foreign Affairs and Asylum (BFA) on the same day on detention pending deportation. During detention pending..."
1,"Emigration, Asylum, And 2019 Report",938_chunk000,199,0.79612005,55,IThe foreign national has submitted a subsequent asylum application. The decision on that application was taken on behalf of the State Secretary by the employee of the Immigration and Naturalization Service (hereinafter: the IND) who heard the alien and also issued the intention.
1,"Emigration, Asylum, And 2019 Report",61_chunk000,558,0.79498625,56,"(provided by UNHCR): The FAC ruled that Eritreans leaving their country illegally no longer face punishment upon return amounting to persecution. Without specifying this further, the Court held that “other factors” had to come to play to constitute a well-founded fear. The possibility of a recruitment could amount to a violation of Art. 3 and 4 ECHR, but was not relevant under the 1951 Convention."
1,"Emigration, Asylum, And 2019 Report",2510_chunk000,138,0.79480565,57,"The applicant, Guinea national, was rejected the application of asylum as inadmissible by decision of 7 March 2018 because he has already applied in Spain, according to a Eurodac hit report. The Spanish authorities agreed to the transfer on 6 March 2018 and the BAMF decision was adopted on 7 March 2018."
1,"Emigration, Asylum, And 2019 Report",5889_chunk000,4,0.7944789,58,"The applicants, F.S. and A.S., two brothers who fled Afghanistan after losing their parents in a bombing, travelled through Pakistan, Iran, Turkey, Bulgaria and Serbia before arriving in the Hungarian transit zone in Röszke on 24 October 2017. There, they were detained in a 5-person container on their own and applied for asylum."
1,"Emigration, Asylum, And 2019 Report",3981_chunk000,62,0.793489,59,"The case concerned an applicant from Belarus, a mother with her minor son who applied for asylum in Slovakia claiming a fear of persecution upon return to her home country due to opposition to the current regime. She claimed to have publicly and actively participated in anti-government protests following the 2020 presidential elections, within the territory of Slovakia."
1,"Emigration, Asylum, And 2019 Report",510_chunk000,385,0.79335797,60,"The Court of Sessions found there was no unlawful discrimination arising from a reduction in the amount of asylum support payable to asylum seekers with one or more dependent children, following a government review. ..."
1,"Emigration, Asylum, And 2019 Report",196_chunk000,472,0.79308057,61,The applicant applied for asylum in two occasions: in the United Kingdom in 2009 and in Northern Ireland in 2014 and both applications were refused by the corresponding British Authorities. The applicant moved to Ireland in August 2016 where he submitted a new asylum application.
1,"Emigration, Asylum, And 2019 Report",186_chunk000,476,0.7927296,62,"According the WLR Daily case summaries The asylum claimant, an Iraqi national, entered the United Kingdom and claimed asylum. His claim was refused by the Secretary of State and he appealed pursuant to section 82 of the Nationality, Immigration and Asylum Act 2002. His appeal was dismissed by the First-tier Tribunal."
1,"Emigration, Asylum, And 2019 Report",1084_chunk000,196,0.7926249,63,"The case concerns the evidence (documents and declarations) necessary for a family reunification application.

By decision of 31 July 2017, the State Secretary rejected the applicants' request for a provisional residence permit. On 18 July 2018, the State Secretary declared the the applicants' objection as unfounded and on 1 March 2019, the court dismissed the appeal brought by the..."
1,"Emigration, Asylum, And 2019 Report",170_chunk001,435,0.7922299,64,"The Court ruled that with the rules on distribution and allocation (§§ 50, 51 AsylG), the law takes into account the regularly particularly important public interest , the burden associated with the reception of asylum seekers in terms of accommodation, food and supervision, evenly on the Federal states and municipalities (see § 45 AsylG). In that regard, an asylum seeker - such as the..."
1,"Emigration, Asylum, And 2019 Report",960_chunk001,229,0.7918757,65,On 15 January 2015 the Office of the Refugee Applications Commissioner made an information request to the United Kingdom...
1,"Emigration, Asylum, And 2019 Report",633_chunk000,357,0.7918501,66,"The legal question concerned a situation in which the applicant (a third country national) claimed asylum based on events that had happened in another EU MS in which the applicant had lived and towards which the Dublin Regulation was applicable. In the current case, a Nigerian national claimed she was in danger of persecution and serious harm in Spain due to her ex-husband."
1,"Emigration, Asylum, And 2019 Report",1087_chunk000,586,0.7911966,67,"According to the ECtHR Press release (available at http://hudoc.echr.coe.int/eng-press?i=003-2327920-2491345):

The applicants are: C.G., a Turkish national, born in 1968, and currently living in Turkey following his deportation from Bulgaria; and his wife and daughter, T.H.G. and T.C.G, both Bulgarian nationals, born in Bulgaria in 1968 and..."
1,"Emigration, Asylum, And 2019 Report",512_chunk001,366,0.7908392,68,"An asylum seeker from Afghanistan had been expelled and issued with a five year entry ban to Norway in 2012, due to not leaving the country..."
1,"Emigration, Asylum, And 2019 Report",921_chunk000,161,0.7906661,69,"The case concerns the validity of the Immigration Board's decision on expulsion with two years of entry ban after serious violations of the Immigration Act. The question is whether the expulsion is disproportionate to the foreigner's children, cf. the Immigration Act section 70, Article 8 of the European Convention on Human Rights (ECHR) and Article 3 of the Convention on the Rights of the Child."
1,"Emigration, Asylum, And 2019 Report",983_chunk001,217,0.790371,70,"The Council notes that it nevertheless emerges sufficiently from the judgment [CJEU, judgment of 14 May 2019]- which the defendant does not fail to point out in its observation note - that the Court stated, at the very least, that the use, in the French version, of the terms ""exclusion from the status of refugee"" referred to in..."
1,"Emigration, Asylum, And 2019 Report",4184_chunk000,52,0.78985465,71,A third country national arrived at Schiphol Airport on 28 March 2023 and she submitted an asylum application the next day.
1,"Emigration, Asylum, And 2019 Report",2506_chunk000,112,0.7897794,72,"The applicant, A, Ethiopian national, requested residence permit on the basis of family reunification with his cohabitation spouse B, who had a permanent residence permit issued on individual reasons. The FIS rejected the request by decision of 2 May 2019 and ordered the repatriation of A, considering that he did not meet the requirements as he did not present a valid travel document."
1,"Emigration, Asylum, And 2019 Report",3409_chunk000,108,0.78903365,73,"The applicant contested a Dublin transfer to Lithuania, which was determined by the Federal Office for Migration and Refugees (BAMF) as the state responsible for the examination of the application based on Article 18(1)(b) of the Dublin III Regulation, as the applicant, according to documents submitted, applied for asylum in Lithuania."
1,"Emigration, Asylum, And 2019 Report",56_chunk000,490,0.7885338,74,The applicants were two Albanian asylum seekers who challenged the decision of the Refugee Appeals Tribunal upholding the decision of the Office of the Refugee Applications Commissioner that the United Kingdom was the member state responsible for determining their applications for asylum.
1,"Emigration, Asylum, And 2019 Report",926_chunk000,381,0.78851163,75,"As a result of the fundamental change in the political situation in Ethiopia since April 2018, people need because of their membership in an organization active in exile policy in Germany that is closely related to one of the organizations of the Ginbot7, OLF or ONLF that was classified as a terrorist organization in Ethiopia by summer 2018, or because of an exile policy activity for such an organ"
1,"Emigration, Asylum, And 2019 Report",1705_chunk001,148,0.7883543,76,"In September 2019 the applicants applied for the status of stateless persons under the Convention for the Status of Stateless Persons, and a..."
1,"Emigration, Asylum, And 2019 Report",35_chunk000,484,0.78830457,77,"! With regard to reception, UK implements Council Directive 2003/9/EC. This case concerns a challenge to a decision by the Secretary of State for the Home Department (""the Respondent"") as to the weekly rate of asylum support paid for child dependants of asylum seekers."
1,"Emigration, Asylum, And 2019 Report",913_chunk001,179,0.7881291,78,"The Swedish Migration Court of Appeal referred to Article 15 (5) and (6) of the Return Directive as well as to the relevant provisions of the Swedish law and it held that within the same enforcement of a removal decision, an applicant can be held in detention for a maximum of..."
1,"Emigration, Asylum, And 2019 Report",563_chunk001,349,0.78802896,79,"On 6 June 2017, the Central Agency for the Reception of Asylum Seekers (COA) rejected an application from a foreign national to allow the benefit of reception conditions. By decision of 5 July 2017, the Court of the Hague upheld the appeal lodged by the foreign..."
1,"Emigration, Asylum, And 2019 Report",23_chunk000,454,0.7877474,80,"The Finnish Immigration Service had rejected A 's application for asylum and residence permit on the basis of the conflict between A and his father' s claims for asylum. Although the father's report has thus affected A's case, he or she has not been given the opportunity to give an explanation of the report and contradictions that it has in relation to his or her report."
1,"Emigration, Asylum, And 2019 Report",45_chunk001,443,0.78756183,81,The administrative authority concluded that no new elements or findings have arisen or have been presented by the applicant. As regards the situation in the country of origin (Ukraine) the...
1,"Emigration, Asylum, And 2019 Report",4960_chunk001,33,0.78741455,82,"In a letter provided to the Migration Department of the Ministry of the Interior on 30 October 2023, the State Security Department of Lithuania established that the applicant was a member of a radical Islamist organisation whose ideology was contrary to the country's democratic principles and..."
1,"Emigration, Asylum, And 2019 Report",108_chunk001,393,0.7872603,83,The applicant subsequently lodged a request for his asylum application to be reconsidered followed by an application for temporary admission on...
1,"Emigration, Asylum, And 2019 Report",36_chunk001,407,0.7871768,84,"This appeal is concerned with the proposal of the Secretary of State to remove the appellants from the UK to Bulgaria under the Dublin III Regulation arrangements (Regulation 604/2013), on grounds that they entered into the territory of the European Union in Bulgaria and may be sent back there to make their asylum claims. The Court dismissed..."
1,"Emigration, Asylum, And 2019 Report",634_chunk001,300,0.78715724,85,"The Ministry of Labour, Migration and Social Security had withdrawn access to the reception system for the applicant on the ground that he had renounced the right to reception by leaving the country. The applicant, who was living in a shelter for homeless..."
1,"Emigration, Asylum, And 2019 Report",127_chunk000,516,0.78705645,86,The Administrative Court of Nice has ordered the Prefecture of Alpes-Maritimes to register asylum applications of persons entering via Italy....
1,"Emigration, Asylum, And 2019 Report",256_chunk000,579,0.78658587,87,"According to the EDAL, the Council for Alien Law Litigation confirmed that those who enjoy subsidiary protection are equivalent to recognised refugees, for the purposes of family reunification and are exempted from additional conditions in relation to housing, health insurance, and means of subsistence provided that the application for family reunification is submitted within one year and the fami"
1,"Emigration, Asylum, And 2019 Report",3965_chunk000,90,0.7864256,88,"The applicants submitted applications for temporary protection in April 2022 and at the interview they mentioned to have moved to Canada in 2012 and lived there until 2020. They acquired Canadian citizenship around 2018. The children were both born in Canada, but probably also have Ukrainian citizenship."
1,"Emigration, Asylum, And 2019 Report",923_chunk000,264,0.78631485,89,An applicant must submit a request for protection with which he asserts target-country-related dangers that are objectively suitable in their nature for recognition as a person entitled to asylum or an award for international protection (material asylum request within the meaning of Section 13 (1) Asylum Act) refer the asylum procedure to the Federal Office.
1,"Emigration, Asylum, And 2019 Report",547_chunk000,372,0.7853997,90,"In response to a legal remedy filed against the Federal Office for Immigration and Asylum, the Supreme Administrative Court ruled that, in accordance with Art 13 para 1 of the Dublin III Regulation (604/2013), the Member State whose border an individual applying for international protection had crossed irregularly is responsible for examining that application (ruling in case Ra 2017/19/0169-9 of 5"
1,"Emigration, Asylum, And 2019 Report",5761_chunk000,10,0.7853884,91,"A. and B., together with their two children, requested international protection in Romania on 12 July 2023 and in Switzerland on 26 July 2023. On 11 August 2023, they submitted an application for recognition of statelessness in Switzerland, claiming to be stateless Maktumin from Syria."
1,"Emigration, Asylum, And 2019 Report",583_chunk000,340,0.78510046,92,Two related cases involved applicants applying for asylum on the basis of claiming persecution because of their sexual orientation. The applicants submited that the correct standard of proof required should be a reasonable degree of likelihood.
1,"Emigration, Asylum, And 2019 Report",959_chunk001,251,0.7850182,93,"The evidence before the court was that between 2010 and 2017 the Minister for Justice accepted applications for family reunification from refugees who had acquired Irish citizenship by naturalisation, but on foot of legal advice in 2017 the..."
1,"Emigration, Asylum, And 2019 Report",513_chunk000,310,0.7849666,94,"The case concerned revocation of a residence permit and refugee status granted to an Afghan woman and her child cf. the Immigration Act Section 37 first paragraph, letter e). The husband arrived in Norway and thus the basis for their permits no longer existed."
1,"Emigration, Asylum, And 2019 Report",141_chunk001,512,0.78494525,95,"Second, the High Court concurred with the SSHD that confidentiality is a vital element for the working of the asylum system and the fulfilment of obligations under the Refugee Convention, the EU Qualification Directive and the European Convention on Human Rights (ECHR). The disclosure of information revealed during the asylum..."
1,"Emigration, Asylum, And 2019 Report",22_chunk000,432,0.7848083,96,"The Finnish Immigration Service had rejected asylum seeker A's application for asylum and residence permit and decided to return him to his country of origin, Iraq. On 29 June 2017 A. requested permission to appeal the decision of the Administrative Court and to be granted international protection."
1,"Emigration, Asylum, And 2019 Report",209_chunk000,502,0.7847898,97,"In this case, the applicant applied for asylum in his city of residence, Ceuta, and his application was admitted. At that point the Spanish authorities issued him the corresponding identity document valid for the entire national territory and until the resolution of his asylum application."
1,"Emigration, Asylum, And 2019 Report",1564_chunk000,203,0.7847275,98,HA applied for asylum in May 2015 alleging that he is registered with UNRWA and that upon return to Gaza he is at risk of being killed or subjected to inhuman or degrading treatment.
1,"Emigration, Asylum, And 2019 Report",4705_chunk000,446,0.78459275,99,"Judgment concerning the freedom of movement of asylum seekers in Ceuta and Melilla, although his application for international protection was admitted for examination.

..."
2,Emigration And Asylum Reporting 2019,993_chunk000,252,0.88586617,0,According to the national contribution to the EMN Report on Migration and Asylum 2019:
2,Emigration And Asylum Reporting 2019,992_chunk000,258,0.88586617,1,According to the national contribution to the EMN Report on Migration and Asylum 2019:
2,Emigration And Asylum Reporting 2019,991_chunk000,262,0.88586617,2,According to the national contribution to the EMN Report on Migration and Asylum 2019:
2,Emigration And Asylum Reporting 2019,978_chunk000,207,0.8829068,3,According to the national contribution to the EMN Annual Report on Migration and Asylum 2019 (information provided by the MO MoI of SR):
2,Emigration And Asylum Reporting 2019,976_chunk000,182,0.8829068,4,According to the national contribution to the EMN Annual Report on Migration and Asylum 2019 (information provided by the MO MoI of SR):
2,Emigration And Asylum Reporting 2019,974_chunk000,180,0.8811514,5,According to the national contribution to the EMN Annual Report on Migration and Asylum 2019 (information provided by the MO MoI SR):
2,Emigration And Asylum Reporting 2019,970_chunk000,169,0.8811514,6,According to the national contribution to the EMN Annual Report on Migration and Asylum 2019 (information provided by the MO MoI SR):
2,Emigration And Asylum Reporting 2019,972_chunk000,192,0.8798772,7,According to the national contribution to the EMN Annual Report on Migration and Asylum 2019:
2,Emigration And Asylum Reporting 2019,984_chunk000,289,0.8798772,8,According to the national contribution to the EMN Annual Report on Migration and Asylum 2019:
2,Emigration And Asylum Reporting 2019,985_chunk000,284,0.8798772,9,According to the national contribution to the EMN Annual Report on Migration and Asylum 2019:
2,Emigration And Asylum Reporting 2019,987_chunk000,282,0.8798772,10,According to the national contribution to the EMN Annual Report on Migration and Asylum 2019:
2,Emigration And Asylum Reporting 2019,997_chunk000,186,0.8798772,11,According to the national contribution to the EMN Annual Report on Migration and Asylum 2019:
2,Emigration And Asylum Reporting 2019,979_chunk000,184,0.8798772,12,According to the national contribution to the EMN Annual Report on Migration and Asylum 2019:
2,Emigration And Asylum Reporting 2019,990_chunk000,272,0.8798772,13,According to the national contribution to the EMN Annual Report on Migration and Asylum 2019:
2,Emigration And Asylum Reporting 2019,989_chunk000,270,0.8798772,14,According to the national contribution to the EMN Annual Report on Migration and Asylum 2019:
2,Emigration And Asylum Reporting 2019,988_chunk000,268,0.8798772,15,According to the national contribution to the EMN Annual Report on Migration and Asylum 2019:
2,Emigration And Asylum Reporting 2019,994_chunk000,242,0.8798772,16,According to the national contribution to the EMN Annual Report on Migration and Asylum 2019:
2,Emigration And Asylum Reporting 2019,983_chunk000,216,0.8798772,17,According to the national contribution to the EMN Annual Report on Migration and Asylum 2019:
2,Emigration And Asylum Reporting 2019,995_chunk000,238,0.8798772,18,According to the national contribution to the EMN Annual Report on Migration and Asylum 2019:
2,Emigration And Asylum Reporting 2019,986_chunk000,280,0.8798772,19,According to the national contribution to the EMN Annual Report on Migration and Asylum 2019:
2,Emigration And Asylum Reporting 2019,998_chunk000,218,0.8798772,20,According to the national contribution to the EMN Annual Report on Migration and Asylum 2019:
2,Emigration And Asylum Reporting 2019,961_chunk000,197,0.87838227,21,According to the national contribution to the EMN Annual Report on Migration and Asylum 2019 (information provided by MO MoI SR):
2,Emigration And Asylum Reporting 2019,967_chunk000,211,0.87838227,22,According to the national contribution to the EMN Annual Report on Migration and Asylum 2019 (information provided by MO MoI SR):
2,Emigration And Asylum Reporting 2019,964_chunk000,220,0.87838227,23,According to the national contribution to the EMN Annual Report on Migration and Asylum 2019 (information provided by MO MoI SR):
2,Emigration And Asylum Reporting 2019,2508_chunk001,135,0.8317822,24,On 13 July 2018 the Federal Office and Foreigners Registration Office was informed that the applicant resided in a church asylum since 12 July 2018. By letter of...
2,Emigration And Asylum Reporting 2019,4828_chunk001,23,0.82881176,25,"On 1 August 2023, the Minister for Asylum and Migration declared..."
2,Emigration And Asylum Reporting 2019,181_chunk001,514,0.82740843,26,"However, it is recognized that individuals fleeing persecution may have to resort to the use of false papers to make good their escape. Therefore, under section 31 of the Immigration and Asylum Act 1999..."
2,Emigration And Asylum Reporting 2019,996_chunk000,190,0.8260846,27,"According to the national contribution to the EMN Annual Report on Migration and Asylum 2019:

For the Council of State, the civil registry records reconstituted by the French Office for the Protection of Refugees and Stateless Persons (OFPRA) have identical value to the official originals, which precludes consular authorities contesting the particulars contained therein, except in cases of fraud."
2,Emigration And Asylum Reporting 2019,937_chunk000,163,0.8243874,28,"By decision of 26 July 2019, the State Secretary for Justice and Security established a so-called decision and departure moratorium for asylum seekers from Libya (Government Gazette 26 July 2019, no. 40679). This ruling is about a decision to establish a decision moratorium for Libya."
2,Emigration And Asylum Reporting 2019,590_chunk000,350,0.82064354,29,"In an urgent action for the «granting of asylum or of a residence permit for subsidiary protection» the use of «official international reports on the political and social situation of the applicant's country of origin», by the court of appeal is not in breach of Articles 412 and 662 of the Civil Procedure Code.

..."
2,Emigration And Asylum Reporting 2019,56_chunk001,491,0.8194169,30,"The applicants claimed asylum in Ireland on 16 December 2014, and completed their asylum application questionnaires on 26 December 2014. An information request by the Office of the Refugee Applications..."
2,Emigration And Asylum Reporting 2019,980_chunk000,160,0.81788075,31,"According to the national contribution to the EMN Annual Report on Migration and Asylum 2019:

In these judgments (no. 230.067 and no. 230.068) the Council states that the principle of ""family unity"" does not give rise to a right to..."
2,Emigration And Asylum Reporting 2019,562_chunk001,347,0.8163517,32,"This moment is important for the commencement date of the temporary asylum residence permit granted to the foreign national.

By decision..."
2,Emigration And Asylum Reporting 2019,55_chunk001,539,0.8121622,33,As part of her asylum claim the applicant submitted a refugee card and a letter from AREF to corroborate her account. The...
2,Emigration And Asylum Reporting 2019,562_chunk000,346,0.8114178,34,The case raises the issue of whether a subsequent application for asylum has been submitted at the time when the foreign national applies in writing by expressing the wish to submit an application for a temporary asylum residence permit or at the time when he/she uses the appropriate form to submit the application for asylum.
2,Emigration And Asylum Reporting 2019,5890_chunk000,6,0.81127644,35,"Six Iraqi nationals, a family of two parents and their four minor children, entered the Hungarian transit zone bordering Serbia on 10 July 2018 and submitted an asylum application. On the same day, the asylum authority designated the transit zone in Tompa as the applicants' place of stay."
2,Emigration And Asylum Reporting 2019,4164_chunk001,57,0.811072,36,The decision on his request for asylum was postponed by the Migration Department under the Ministry of the Interior until the third quarter of 2023. VR appealed against this written...
2,Emigration And Asylum Reporting 2019,3406_chunk001,79,0.8096023,37,"The Federal Office for Migration and Refugees (BAMF) confirmed a Eurodac hit with regard to Croatia, where the applicants also applied for asylum.

The applicants argued that in Croatia they were receiving..."
2,Emigration And Asylum Reporting 2019,5761_chunk001,11,0.80941963,38,"On 7 November 2023, the State Secretariat for Migration (SEM) rejected their asylum application and ordered their transfer to Romania. By separate decision, also dated 7 November 2023, the SEM rejected the..."
2,Emigration And Asylum Reporting 2019,938_chunk000,199,0.8086533,39,IThe foreign national has submitted a subsequent asylum application. The decision on that application was taken on behalf of the State Secretary by the employee of the Immigration and Naturalization Service (hereinafter: the IND) who heard the alien and also issued the intention.
2,Emigration And Asylum Reporting 2019,54_chunk000,499,0.8083681,40,"Section 9 of the Refugee Act 1996 provided that a person seeking asylum is entitled to enter the State and remain while the application for refugee status is processed. Section 9(4) also provided however, that an applicant shall not seek or enter employment before final determination of his or her application for a declaration."
2,Emigration And Asylum Reporting 2019,589_chunk000,293,0.8081337,41,"I – Notification to the applicant for international protection, to account for the content of his statement, does not comply with the formalities required by Article 17 (1 and 2) of the Asylum law under which a written report, containing all the essential information regarding the case and to which the applicant can respond, must be drawn up."
2,Emigration And Asylum Reporting 2019,643_chunk000,388,0.8058125,42,As per the published press release: The Council of State validates the criteria to be met by a new asylum application to be admissible.
2,Emigration And Asylum Reporting 2019,577_chunk000,314,0.8054216,43,"This case concerns the validity of asylum application in accordance with § 29 para. 1 no. 5 i. V. m. Section 71a (1) Asylum Act, in accordance with Section 31 (3) Sentence 1 AsylG. It also refers to the examination of a prohibition on removal according to § 60 Abs. 5 AufenthG i. V. m."
2,Emigration And Asylum Reporting 2019,3963_chunk001,73,0.80486953,44,"He left Iran for Turkey in 2015 (where he applied for asylum) and from there he travelled to Czechia in 2019. In support of his request, the..."
2,Emigration And Asylum Reporting 2019,563_chunk000,348,0.8042798,45,"The case concerns the moment at which an asylum application is lodged, in particular with regard to a subsequent asylum application. This moment is important for the entitlement to reception by the foreign national."
2,Emigration And Asylum Reporting 2019,4184_chunk001,53,0.80415237,46,"The State Secretary for Justice and Security postponed the decision on her entry to the Netherlands and by decision of 29 March 2023, the State Secretary imposed a custodial measure for the duration of the processing of her asylum application in the border procedure (Article 6, third paragraph, of the Aliens Act 2000). The applicant..."
2,Emigration And Asylum Reporting 2019,931_chunk000,240,0.8032844,47,"Pursuant to Art. 4a of the Asylum Act 2005, an application for international protection is to be rejected as inadmissible where the foreign person has been granted asylum or subsidiary protection status in another EEA Member State or Switzerland. In the specific case, the appellant, a Syrian citizen, filed an application for international protection in April 2018."
