topic_id,chunk_id,doc_id,chunk_index,total_chunks,chunk_text,item_id,title,url,country,published_date,court,case_type,case_number,topic_keywords,topic_probability,credibility_score,determination_score,legal_ground_score,explanation_score,dominant_label,topic_name
0,3265_chunk000,3265,0,2,"The applicants, a family with children, nationals of Georgia, applied for international protection in Spain on 3 July 2018, stating that the husband had a traffic accident with an employee of a hotel near his home, that he received compensation from the hotel, and in turn, the hotel claimed the money from the employee for being the culprit.",3265,"ES: The Supreme Court highlighted that national authorities must assess a request for humanitarian protection within the asylum procedure, if requested by the applicant, and proprio motu if the applicant is vulnerable.",https://caselaw.euaa.europa.eu/pages/viewcaselaw.aspx?CaseLawID=3265&returnurl=%2fPages%2fsearch.aspx,Spain,16/11/2022,ES: Supreme Court [Tribunal Supremo],Judgment,STS 4338/2022,"the, of, to, in, and, for, that, on, was, applicant",0.9689979601161058,0.8683359,0.8112187,0.8451711,0.7918468,CREDIBILITY,Applicant Detention and Asylum Claims
0,3265_chunk001,3265,1,2,"The husband indicated that the employee appeared at the applicants' home and claimed the amount of compensation, harassed his wife and threatened...",3265,"ES: The Supreme Court highlighted that national authorities must assess a request for humanitarian protection within the asylum procedure, if requested by the applicant, and proprio motu if the applicant is vulnerable.",https://caselaw.euaa.europa.eu/pages/viewcaselaw.aspx?CaseLawID=3265&returnurl=%2fPages%2fsearch.aspx,Spain,16/11/2022,ES: Supreme Court [Tribunal Supremo],Judgment,STS 4338/2022,"the, of, to, in, and, for, that, on, was, applicant",0.9618617574238325,0.8472205,0.81102836,0.82837903,0.77354676,CREDIBILITY,Applicant Detention and Asylum Claims
0,3230_chunk000,3230,0,2,"The applicant, an Afghan national, was denied subsidiary protection on exclusion grounds, namely that there were serious reasons for considering that he had committed a serious crime. The decision was upheld by the National Court of Asylum (CNDA), and the applicant subsequently appealed to the Council of State.",3230,"FR: The Council of State ruled that the fact that the applicant had cultivated poppy in his country of origin, Afghanistan, did not justify his exclusion from international protection on the basis of the commission of serious crimes.",https://caselaw.euaa.europa.eu/pages/viewcaselaw.aspx?CaseLawID=3230&returnurl=%2fPages%2fsearch.aspx,France,15/11/2022,FR: Council of State [Conseil d'État],Decision,No 457799,"the, of, to, in, and, for, that, on, was, applicant",1.0,0.8637963,0.8086592,0.84548575,0.7900595,CREDIBILITY,Applicant Detention and Asylum Claims
0,3230_chunk001,3230,1,2,"The Council of State noted that, according to the CNDA's findings, between 2006 and 2011, when he was aged between 16 and 21, the applicant had cultivated cannabis or...",3230,"FR: The Council of State ruled that the fact that the applicant had cultivated poppy in his country of origin, Afghanistan, did not justify his exclusion from international protection on the basis of the commission of serious crimes.",https://caselaw.euaa.europa.eu/pages/viewcaselaw.aspx?CaseLawID=3230&returnurl=%2fPages%2fsearch.aspx,France,15/11/2022,FR: Council of State [Conseil d'État],Decision,No 457799,"the, of, to, in, and, for, that, on, was, applicant",0.9437083409988979,0.8506014,0.7971594,0.82994527,0.7808549,CREDIBILITY,Applicant Detention and Asylum Claims
0,3240_chunk000,3240,0,2,The UN Committee Against Torture ruled that Switzerland has violated its procedural obligations under article 3 of the Convention Against Torture:,3240,"The UN Committee Against Torture ruled that Switzerland had violated its procedural obligations under article 3 of the Convention Against Torture by not conducting prompt, effective and impartial investigations and preventing access to an effective remedy.",https://caselaw.euaa.europa.eu/pages/viewcaselaw.aspx?CaseLawID=3240&returnurl=%2fPages%2fsearch.aspx,United Nations,11/11/2022,UN: Committee against Torture [CAT],Individual Complaints/Views,No 972/2019,"the, of, to, in, and, for, that, on, was, applicant",1.0,0.79991174,0.7353734,0.7833484,0.7155304,CREDIBILITY,Applicant Detention and Asylum Claims
0,3240_chunk001,3240,1,2,"- the State Secretariat for Migration (SEM) and the Federal Administrative Court (TAF), in both first and second instance procedures, have based their decisions to reject the application for international protection on claims that the applicant's testimony lacked credibility and that the authenticity of the documents he presented was...",3240,"The UN Committee Against Torture ruled that Switzerland had violated its procedural obligations under article 3 of the Convention Against Torture by not conducting prompt, effective and impartial investigations and preventing access to an effective remedy.",https://caselaw.euaa.europa.eu/pages/viewcaselaw.aspx?CaseLawID=3240&returnurl=%2fPages%2fsearch.aspx,United Nations,11/11/2022,UN: Committee against Torture [CAT],Individual Complaints/Views,No 972/2019,"the, of, to, in, and, for, that, on, was, applicant",0.9646534689935873,0.88483864,0.8219468,0.8462407,0.8082835,CREDIBILITY,Applicant Detention and Asylum Claims
0,3137_chunk000,3137,0,2,"The applicant, Colombian national, applied for international protection on 4 September 2019 and he was informed on the same day of his rights in the asylum procedure, including the right to free legal aid from the state in case he lacked sufficient financial resources. The applicant was handed over a form where he could tick the services he requires.",3137,"ES: The Supreme Court clarified that, where legal aid is not mandatory, and the applicant was duly informed of his/her rights, failure to mark a box in the respective form amounts to tacit waiver of such right.",https://caselaw.euaa.europa.eu/pages/viewcaselaw.aspx?CaseLawID=3137&returnurl=%2fPages%2fsearch.aspx,Spain,02/11/2022,ES: Supreme Court [Tribunal Supremo],Judgment,STS 4002/2022,"the, of, to, in, and, for, that, on, was, applicant",1.0,0.8671155,0.8093499,0.83131915,0.78433865,CREDIBILITY,Applicant Detention and Asylum Claims
0,3137_chunk001,3137,1,2,"He requested an interpreter, but the form was left blank on the part of lawyer assistance.

The application for asylum was rejected as...",3137,"ES: The Supreme Court clarified that, where legal aid is not mandatory, and the applicant was duly informed of his/her rights, failure to mark a box in the respective form amounts to tacit waiver of such right.",https://caselaw.euaa.europa.eu/pages/viewcaselaw.aspx?CaseLawID=3137&returnurl=%2fPages%2fsearch.aspx,Spain,02/11/2022,ES: Supreme Court [Tribunal Supremo],Judgment,STS 4002/2022,"the, of, to, in, and, for, that, on, was, applicant",0.9323403751939656,0.8845286,0.83426744,0.8413152,0.79493105,CREDIBILITY,Applicant Detention and Asylum Claims
0,3270_chunk000,3270,0,2,"The applicant, whose Dublin transfer time limit was extended, appealed the decision of 8 November 2021 of the Police Prefect which refused the registration of the request for international protection in the regular procedure.",3270,FR: The Council of State provided an opinion on appeals lodged by Dublin transferees against refusals to examine a request for international procedure in the regular procedure.,https://caselaw.euaa.europa.eu/pages/viewcaselaw.aspx?CaseLawID=3270&returnurl=%2fPages%2fsearch.aspx,France,27/10/2022,FR: Council of State [Conseil d'État],Decision,No 465885,"the, of, to, in, and, for, that, on, was, applicant",0.9725953345956738,0.86723626,0.8474202,0.8539202,0.817761,CREDIBILITY,Applicant Detention and Asylum Claims
0,3270_chunk001,3270,1,2,The Council of State held that the appeal against a refusal to examine the request for international protection in the regular procedure is admissible only if the person concerned is able to establish that the transfer period has expired and the transfer can no...,3270,FR: The Council of State provided an opinion on appeals lodged by Dublin transferees against refusals to examine a request for international procedure in the regular procedure.,https://caselaw.euaa.europa.eu/pages/viewcaselaw.aspx?CaseLawID=3270&returnurl=%2fPages%2fsearch.aspx,France,27/10/2022,FR: Council of State [Conseil d'État],Decision,No 465885,"the, of, to, in, and, for, that, on, was, applicant",0.9356755968261495,0.8796991,0.84405017,0.86447,0.7897601,CREDIBILITY,Applicant Detention and Asylum Claims
0,3275_chunk000,3275,0,2,"The applicant, a Syrian national, applied for international protection on 2 October 2021 in Austria. As he had already applied for international protection in Malta in September 2021, the Federal Office for Immigration and Asylum (BFA) requested the Maltese authorities to take back the applicant, which Malta accepted.",3275,AT: The Constitutional Court overturned a decision to transfer a Syrian national from Germany to Malta.,https://caselaw.euaa.europa.eu/pages/viewcaselaw.aspx?CaseLawID=3275&returnurl=%2fPages%2fsearch.aspx,Austria,20/09/2022,AT: Constitutional Court [Verfassungsgerichtshof Österreich],Judgment,E622/2022,"the, of, to, in, and, for, that, on, was, applicant",1.0,0.846003,0.7802103,0.8124158,0.76150745,CREDIBILITY,Applicant Detention and Asylum Claims
0,3275_chunk001,3275,1,2,"By decision of 25 November 2021, the BFA rejected the application for international protection as inadmissible and ordered the applicant's removal to Malta. The applicant...",3275,AT: The Constitutional Court overturned a decision to transfer a Syrian national from Germany to Malta.,https://caselaw.euaa.europa.eu/pages/viewcaselaw.aspx?CaseLawID=3275&returnurl=%2fPages%2fsearch.aspx,Austria,20/09/2022,AT: Constitutional Court [Verfassungsgerichtshof Österreich],Judgment,E622/2022,"the, of, to, in, and, for, that, on, was, applicant",0.9449991890064396,0.84995556,0.79595214,0.8263737,0.77906066,CREDIBILITY,Applicant Detention and Asylum Claims
0,3315_chunk000,3315,0,2,"The case concerned a request for urgent interim measures submitted by an Afghan national against a Dublin transfer to Austria. The Dublin transfer was accepted by Austria, but it has been annulled in court by decision of 20 January 2021, when the judicial authority decided that Italy had the competence to process the asylum application.",3315,IT: The civil tribunal of Rome ordered the immediate access of the applicant to the international protection procedure following a judicial decision assessing in the Dublin procedure that Italy was responsible to process the application.,https://caselaw.euaa.europa.eu/pages/viewcaselaw.aspx?CaseLawID=3315&returnurl=%2fPages%2fsearch.aspx,Italy,02/09/2022,IT: Civil Court [Tribunale],Interim Measures,,"the, of, to, in, and, for, that, on, was, applicant",0.9695762440463053,0.86397296,0.83148336,0.84571445,0.7966889,CREDIBILITY,Applicant Detention and Asylum Claims
0,3315_chunk001,3315,1,2,"In that decision, the court also urged the competent authority to close the proceedings for determining the responsible member State and to start processing...",3315,IT: The civil tribunal of Rome ordered the immediate access of the applicant to the international protection procedure following a judicial decision assessing in the Dublin procedure that Italy was responsible to process the application.,https://caselaw.euaa.europa.eu/pages/viewcaselaw.aspx?CaseLawID=3315&returnurl=%2fPages%2fsearch.aspx,Italy,02/09/2022,IT: Civil Court [Tribunale],Interim Measures,,"the, of, to, in, and, for, that, on, was, applicant",0.8878893920867537,0.8485712,0.8299263,0.8371656,0.8001051,CREDIBILITY,Applicant Detention and Asylum Claims
0,3409_chunk000,3409,0,2,"The applicant contested a Dublin transfer to Lithuania, which was determined by the Federal Office for Migration and Refugees (BAMF) as the state responsible for the examination of the application based on Article 18(1)(b) of the Dublin III Regulation, as the applicant, according to documents submitted, applied for asylum in Lithuania.",3409,"DE: The Regional Administrative Court of Düsseldorf confirmed a Dublin transfer to Lithuania, examining the situation of Dublin returnees in this country in the context of the Lithuanian legislative package to change the asylum procedure due to the mass influx of refugees.",https://caselaw.euaa.europa.eu/pages/viewcaselaw.aspx?CaseLawID=3409&returnurl=%2fPages%2fsearch.aspx,Germany,26/08/2022,DE: Regional Administrative Court [Verwaltungsgericht],Judgment,29 L 1620/22.A,"the, of, to, in, and, for, that, on, was, applicant",1.0,0.85249585,0.7946308,0.8284837,0.7605288,CREDIBILITY,Applicant Detention and Asylum Claims
0,3409_chunk001,3409,1,2,The Regional Administrative Court of Düsseldorf rejected the appeal holding that there were no impediments to transferring the applicant to...,3409,"DE: The Regional Administrative Court of Düsseldorf confirmed a Dublin transfer to Lithuania, examining the situation of Dublin returnees in this country in the context of the Lithuanian legislative package to change the asylum procedure due to the mass influx of refugees.",https://caselaw.euaa.europa.eu/pages/viewcaselaw.aspx?CaseLawID=3409&returnurl=%2fPages%2fsearch.aspx,Germany,26/08/2022,DE: Regional Administrative Court [Verwaltungsgericht],Judgment,29 L 1620/22.A,"the, of, to, in, and, for, that, on, was, applicant",0.942983415861133,0.8294671,0.77736247,0.8184612,0.7466394,CREDIBILITY,Applicant Detention and Asylum Claims
0,3284_chunk000,3284,0,2,The case concerned an appeal against the decision of the Administrative Court by which the court urged the Delegacion del Gobierno of Ceuta to take all the necessary measures for the cessation of the proceedings and the immediate transfer to Spain to all unaccompanied minors previously returned to Morocco.,3284,ES: The High Court of Justice of Andalucía ruled that mass returns of minors from Ceuta to Morocco breached the returnees' fundamental rights due to violations of procedural requirements.,https://caselaw.euaa.europa.eu/pages/viewcaselaw.aspx?CaseLawID=3284&returnurl=%2fPages%2fsearch.aspx,Spain,24/06/2022,ES: High Court of Justice [Tribunal Superior de Justicia],Judgment,ST TSJ 139/2021,"the, of, to, in, and, for, that, on, was, applicant",0.956013670613596,0.8435642,0.809667,0.82724756,0.77313375,CREDIBILITY,Applicant Detention and Asylum Claims
0,3284_chunk001,3284,1,2,"In the appealed decision, the Administrative Court found the returns of minors to Morocco violated articles 3, 13 and 5 of the ECHR and corresponding articles 7, 10, 2, 14, 9 and...",3284,ES: The High Court of Justice of Andalucía ruled that mass returns of minors from Ceuta to Morocco breached the returnees' fundamental rights due to violations of procedural requirements.,https://caselaw.euaa.europa.eu/pages/viewcaselaw.aspx?CaseLawID=3284&returnurl=%2fPages%2fsearch.aspx,Spain,24/06/2022,ES: High Court of Justice [Tribunal Superior de Justicia],Judgment,ST TSJ 139/2021,"the, of, to, in, and, for, that, on, was, applicant",0.9569509363509972,0.8674403,0.80979097,0.85516423,0.7764613,CREDIBILITY,Applicant Detention and Asylum Claims
0,2506_chunk000,2506,0,2,"The applicant, A, Ethiopian national, requested residence permit on the basis of family reunification with his cohabitation spouse B, who had a permanent residence permit issued on individual reasons. The FIS rejected the request by decision of 2 May 2019 and ordered the repatriation of A, considering that he did not meet the requirements as he did not present a valid travel document.",2506,FI: The Supreme Administrative Court confirmed a negative decision on family reunification due to failure to provide a valid travel document.,https://caselaw.euaa.europa.eu/pages/viewcaselaw.aspx?CaseLawID=2506&returnurl=%2fPages%2fsearch.aspx,Finland,07/04/2022,FI: Supreme Administrative Court [Korkein hallinto-oikeus],Judgment,KHO:2022:45,"the, of, to, in, and, for, that, on, was, applicant",0.9535973782606949,0.8570199,0.80195665,0.83625424,0.790996,CREDIBILITY,Applicant Detention and Asylum Claims
0,2506_chunk001,2506,1,2,The applicant also had a child and invoked the protection of family life and best interests of the child as a...,2506,FI: The Supreme Administrative Court confirmed a negative decision on family reunification due to failure to provide a valid travel document.,https://caselaw.euaa.europa.eu/pages/viewcaselaw.aspx?CaseLawID=2506&returnurl=%2fPages%2fsearch.aspx,Finland,07/04/2022,FI: Supreme Administrative Court [Korkein hallinto-oikeus],Judgment,KHO:2022:45,"the, of, to, in, and, for, that, on, was, applicant",0.9709306539781501,0.83631647,0.7911734,0.8395165,0.7710386,LEGAL_GROUND,Applicant Detention and Asylum Claims
0,3239_chunk000,3239,0,2,"The applicant was refused refugee protection and granted subsidiary protection by national authorities. He appealed against this decision before the Municipal Court, requesting the annulment of the part of the decision rejecting his request for refugee protection.",3239,CZ: The Constitutional Court ruled that individuals may appeal against a decision which grants them subsidiary protection and request refugee protection without the risk of losing the already gained subsidiary protection status and being placed in the position of being an applicant for international protection while a new assessment takes place.,https://caselaw.euaa.europa.eu/pages/viewcaselaw.aspx?CaseLawID=3239&returnurl=%2fPages%2fsearch.aspx,Czech Republic,29/03/2022,CZ: Constitutional Court [Ústavní Soud],Judgment,IV. ÚS 1642/21,"the, of, to, in, and, for, that, on, was, applicant",0.9766205321388709,0.82897717,0.7893809,0.80764276,0.76431334,CREDIBILITY,Applicant Detention and Asylum Claims
0,3239_chunk001,3239,1,2,"The Municipal Court stated that the authorities' decision to reject his application for refugee protection was unlawful and annulled the decision in its entirety, claiming that annulling only part of it would lead to an...",3239,CZ: The Constitutional Court ruled that individuals may appeal against a decision which grants them subsidiary protection and request refugee protection without the risk of losing the already gained subsidiary protection status and being placed in the position of being an applicant for international protection while a new assessment takes place.,https://caselaw.euaa.europa.eu/pages/viewcaselaw.aspx?CaseLawID=3239&returnurl=%2fPages%2fsearch.aspx,Czech Republic,29/03/2022,CZ: Constitutional Court [Ústavní Soud],Judgment,IV. ÚS 1642/21,"the, of, to, in, and, for, that, on, was, applicant",0.9913307183806549,0.8504956,0.811071,0.82620245,0.7922281,CREDIBILITY,Applicant Detention and Asylum Claims
0,3272_chunk000,3272,0,2,The Bavarian Higher Administrative Court decided on a case regarding the criminal liability of religious orders when providing support for an unauthorised stay by granting church asylum to individuals under the Dublin procedure.,3272,DE: The Bavarian High Court ruled that granting shelter and food to persons obliged to leave Germany cannot be considered a criminal offence if the agreement on church asylum is followed and that there is no obligation on the host to actively end church asylum when the stay in unauthorised.,https://caselaw.euaa.europa.eu/pages/viewcaselaw.aspx?CaseLawID=3272&returnurl=%2fPages%2fsearch.aspx,Germany,25/02/2022,DE: Higher Administrative Court (Oberverwaltungsgericht/Verwaltungsgerichtshof),Judgment,201 StRR 95/21,"the, of, to, in, and, for, that, on, was, applicant",0.9645323239852465,0.8614232,0.8213581,0.85769737,0.78567296,CREDIBILITY,Applicant Detention and Asylum Claims
0,3272_chunk001,3272,1,2,"The case concerned the accused monk B., who granted church asylum to A., from the Gaza strip, on 25 August 2020 and provided him accommodation and care with the knowledge that A. was a rejected asylum applicant.

A. applied for asylum on 22 April...",3272,DE: The Bavarian High Court ruled that granting shelter and food to persons obliged to leave Germany cannot be considered a criminal offence if the agreement on church asylum is followed and that there is no obligation on the host to actively end church asylum when the stay in unauthorised.,https://caselaw.euaa.europa.eu/pages/viewcaselaw.aspx?CaseLawID=3272&returnurl=%2fPages%2fsearch.aspx,Germany,25/02/2022,DE: Higher Administrative Court (Oberverwaltungsgericht/Verwaltungsgerichtshof),Judgment,201 StRR 95/21,"the, of, to, in, and, for, that, on, was, applicant",0.9370074484680414,0.85459703,0.7994118,0.8387933,0.75887424,CREDIBILITY,Applicant Detention and Asylum Claims
0,3277_chunk000,3277,0,2,The applicant is an Algerian national who applied for international protection in the Netherlands and the State Secretary decided on 30 November 2021 not to process the application in the regular procedure. The applicant claimed that during the registration phase he was not informed of the possibility to apply for legal assistance.,3277,NL: The Court of the Hague (seated in Zwolle) found that the State Secretary violated the principle of due care by not providing legal aid to the applicant at the initial stage of the asylum procedure,https://caselaw.euaa.europa.eu/pages/viewcaselaw.aspx?CaseLawID=3277&returnurl=%2fPages%2fsearch.aspx,Netherlands,25/02/2022,NL: Court of The Hague [Rechtbank Den Haag],Judgment,NL21.19915,"the, of, to, in, and, for, that, on, was, applicant",1.0,0.8759921,0.8342957,0.853708,0.8008786,CREDIBILITY,Applicant Detention and Asylum Claims
0,3277_chunk001,3277,1,2,"When the asylum procedure starts, applicants are usually assigned a lawyer through the Legal Aid Board. The applicant claimed that he received the contested...",3277,NL: The Court of the Hague (seated in Zwolle) found that the State Secretary violated the principle of due care by not providing legal aid to the applicant at the initial stage of the asylum procedure,https://caselaw.euaa.europa.eu/pages/viewcaselaw.aspx?CaseLawID=3277&returnurl=%2fPages%2fsearch.aspx,Netherlands,25/02/2022,NL: Court of The Hague [Rechtbank Den Haag],Judgment,NL21.19915,"the, of, to, in, and, for, that, on, was, applicant",1.0,0.8553019,0.8125569,0.8307502,0.7704853,CREDIBILITY,Applicant Detention and Asylum Claims
0,3232_chunk000,3232,0,2,The Council of State cancelled the new article L. 554-1 of the entry and residence code for foreigners (CESEDA) for restricting access to the labour market for Dublin applicants.,3232,FR: The Council of State annulled the provisions of the entry and residence code for foreigners restricting access to the labour market for Dublin applicants awaiting their transfer.,https://caselaw.euaa.europa.eu/pages/viewcaselaw.aspx?CaseLawID=3232&returnurl=%2fPages%2fsearch.aspx,France,24/02/2022,FR: Council of State [Conseil d'État],Decision,No 450285,"the, of, to, in, and, for, that, on, was, applicant",0.9560884996063137,0.85440946,0.8148172,0.85238856,0.78768086,CREDIBILITY,Applicant Detention and Asylum Claims
0,3232_chunk001,3232,1,2,"This provision authorised access to the labour market to applicants who did not receive a decision from OFPRA within six months from their application, due to circumstances beyond their control, excluding Dublin applicants awaiting for their transfer to the Member State responsible to examine their asylum...",3232,FR: The Council of State annulled the provisions of the entry and residence code for foreigners restricting access to the labour market for Dublin applicants awaiting their transfer.,https://caselaw.euaa.europa.eu/pages/viewcaselaw.aspx?CaseLawID=3232&returnurl=%2fPages%2fsearch.aspx,France,24/02/2022,FR: Council of State [Conseil d'État],Decision,No 450285,"the, of, to, in, and, for, that, on, was, applicant",0.9801019720441281,0.8554263,0.8156476,0.8360738,0.78038657,CREDIBILITY,Applicant Detention and Asylum Claims
0,3286_chunk000,3286,0,2,"The General Administration of the State brought an appeal on points of law against the judgment of 3 October 2019 delivered by the Second Section of the Administrative Chamber of the High Court of Justice of Andalusia, located in Málaga.",3286,"ES: The Supreme Court stated that removal procedures for irregular stay should be suspended from the moment the subject submits an application for international protection, until the Administration issues an initial decision dismissing or rejecting it.",https://caselaw.euaa.europa.eu/pages/viewcaselaw.aspx?CaseLawID=3286&returnurl=%2fPages%2fsearch.aspx,Spain,03/02/2022,ES: Supreme Court [Tribunal Supremo],Judgment,STS 278/2022,"the, of, to, in, and, for, that, on, was, applicant",0.9693353728401354,0.7956949,0.7890974,0.7882108,0.7720654,CREDIBILITY,Applicant Detention and Asylum Claims
0,3286_chunk001,3286,1,2,"The Supreme Court confirmed that the application for international protection implies the suspension of the removal procedure for irregular stay that could affect the applicant, until the Administration issues an initial decision...",3286,"ES: The Supreme Court stated that removal procedures for irregular stay should be suspended from the moment the subject submits an application for international protection, until the Administration issues an initial decision dismissing or rejecting it.",https://caselaw.euaa.europa.eu/pages/viewcaselaw.aspx?CaseLawID=3286&returnurl=%2fPages%2fsearch.aspx,Spain,03/02/2022,ES: Supreme Court [Tribunal Supremo],Judgment,STS 278/2022,"the, of, to, in, and, for, that, on, was, applicant",1.0,0.8765054,0.8423168,0.86595124,0.8061644,CREDIBILITY,Applicant Detention and Asylum Claims
0,3434_chunk000,3434,0,2,"The German Federal Administrative Court confirmed on 27 January 2022 the decision of the Higher Administrative Court of North Rhine Westphalia of July 2021, halting the Dublin transfer of a single man to Italy.",3434,DE: The Federal Administrative Court confirmed the annulment of a Dublin transfer to Italy for a single man due to the the lack of access to accommodation and likelihood of not finding a job in the foreseeable future.,https://caselaw.euaa.europa.eu/pages/viewcaselaw.aspx?CaseLawID=3434&returnurl=%2fPages%2fsearch.aspx,Germany,17/01/2022,DE: Federal Administrative Court [Bundesverwaltungsgericht],,1 B 66.21,"the, of, to, in, and, for, that, on, was, applicant",0.9411985939837229,0.8328554,0.8015238,0.82552385,0.7698766,CREDIBILITY,Applicant Detention and Asylum Claims
0,3434_chunk001,3434,1,2,"The transfer was ruled to be unlawful due to the lack of accommodation in Italy, the fact that the person will not find a job within the foreseeable future that offers him an income sufficient to finance decent accommodation and living expenses, which would result...",3434,DE: The Federal Administrative Court confirmed the annulment of a Dublin transfer to Italy for a single man due to the the lack of access to accommodation and likelihood of not finding a job in the foreseeable future.,https://caselaw.euaa.europa.eu/pages/viewcaselaw.aspx?CaseLawID=3434&returnurl=%2fPages%2fsearch.aspx,Germany,17/01/2022,DE: Federal Administrative Court [Bundesverwaltungsgericht],,1 B 66.21,"the, of, to, in, and, for, that, on, was, applicant",0.9557584194413213,0.86944556,0.8163939,0.87027836,0.787739,LEGAL_GROUND,Applicant Detention and Asylum Claims
0,3231_chunk000,3231,0,2,"In January 2022, the Cassation Court of France ruled that a bone examination was insufficient to confirm the applicant's majority. The court specified that, for such examinations to be considered conclusive, they should be corroborated by civil status records and social assessments.",3231,FR: The Court of Cassation ruled that a bone examination was insufficient to confirm the applicant's majority and highlighted how the benefit of the doubt should be applied in such a case.,https://caselaw.euaa.europa.eu/pages/viewcaselaw.aspx?CaseLawID=3231&returnurl=%2fPages%2fsearch.aspx,France,12/01/2022,FR: Court of Cassation [Cour de cassation],Judgment,20-17.343,"the, of, to, in, and, for, that, on, was, applicant",0.9916572534881474,0.8812995,0.8282458,0.8393776,0.81059057,CREDIBILITY,Applicant Detention and Asylum Claims
0,3231_chunk001,3231,1,2,"Finally, it stated that if bone examinations contravene such records and assessments, creating a doubt concerning the applicant's minority, then the applicant should be given the...",3231,FR: The Court of Cassation ruled that a bone examination was insufficient to confirm the applicant's majority and highlighted how the benefit of the doubt should be applied in such a case.,https://caselaw.euaa.europa.eu/pages/viewcaselaw.aspx?CaseLawID=3231&returnurl=%2fPages%2fsearch.aspx,France,12/01/2022,FR: Court of Cassation [Cour de cassation],Judgment,20-17.343,"the, of, to, in, and, for, that, on, was, applicant",0.9424208234109641,0.8843419,0.83101135,0.8476131,0.81561416,CREDIBILITY,Applicant Detention and Asylum Claims
0,3269_chunk000,3269,0,2,"The applicant, a national of Somalia, applied for international protection in France on 18 December 2020 and he was placed under the Dublin procedure while a request was sent to Germany, considered the Member State responsible to examine the request for international protection. The applicant returned to Germany, and thereafter returned to France and asked for asylum a second time on 26 May 2021.",3269,FR: The Lyon Administrative Court of Appeal ruled that subsequent applications for international protection trigger new time limits for the purposes of the Dublin procedure.,https://caselaw.euaa.europa.eu/pages/viewcaselaw.aspx?CaseLawID=3269&returnurl=%2fPages%2fsearch.aspx,France,06/01/2022,FR: Administrative Courts of Appeal [Cours administratives d’appel],Judgment,No 21LY03266,"the, of, to, in, and, for, that, on, was, applicant",0.9818298079924674,0.8590387,0.8095958,0.8347941,0.77398735,CREDIBILITY,Applicant Detention and Asylum Claims
0,3269_chunk001,3269,1,2,"After a new consultation of the Eurodac file, the German authorities were again seized with a...",3269,FR: The Lyon Administrative Court of Appeal ruled that subsequent applications for international protection trigger new time limits for the purposes of the Dublin procedure.,https://caselaw.euaa.europa.eu/pages/viewcaselaw.aspx?CaseLawID=3269&returnurl=%2fPages%2fsearch.aspx,France,06/01/2022,FR: Administrative Courts of Appeal [Cours administratives d’appel],Judgment,No 21LY03266,"the, of, to, in, and, for, that, on, was, applicant",1.0,0.8518452,0.8159448,0.8464389,0.80444205,CREDIBILITY,Applicant Detention and Asylum Claims
0,3321_chunk000,3321,0,2,"The applicant applied for international protection in 2017, claiming that he had to flee Bangladesh after being subjected to ill-treatment from state authorities due to his belonging to the Rohingya ethnic group. The BFA rejected the applicant's request and issued a removal order against him. The applicant appealed against this decision.",3321,AT: The Constitutional Court ruled that refusal to grant refugee status to a member of the Rohingya ethnic group born in Bangladesh constituted a violation of the principle of equal treatment among foreigners.,https://caselaw.euaa.europa.eu/pages/viewcaselaw.aspx?CaseLawID=3321&returnurl=%2fPages%2fsearch.aspx,Austria,16/12/2021,AT: Constitutional Court [Verfassungsgerichtshof Österreich],Decision,E 1999/2021-19,"the, of, to, in, and, for, that, on, was, applicant",0.9827610693818453,0.8484034,0.78677547,0.8232669,0.76309246,CREDIBILITY,Applicant Detention and Asylum Claims
0,3321_chunk001,3321,1,2,"The Federal Administrative Court dismissed his appeal, arguing that his claim that he was abused and extorted by the police and had to flee Bangladesh...",3321,AT: The Constitutional Court ruled that refusal to grant refugee status to a member of the Rohingya ethnic group born in Bangladesh constituted a violation of the principle of equal treatment among foreigners.,https://caselaw.euaa.europa.eu/pages/viewcaselaw.aspx?CaseLawID=3321&returnurl=%2fPages%2fsearch.aspx,Austria,16/12/2021,AT: Constitutional Court [Verfassungsgerichtshof Österreich],Decision,E 1999/2021-19,"the, of, to, in, and, for, that, on, was, applicant",0.9555360890460197,0.8820195,0.8337253,0.8445198,0.8000988,CREDIBILITY,Applicant Detention and Asylum Claims
0,2507_chunk000,2507,0,2,"The case concerned an Afghan applicant who contested an inadmissible decision based on Paragraph 29(1)(1)(a) of the AsylG because he had previously applied for asylum in Denmark. The Danish authorities agreed to a readmission on 9 November 2017, and the BAMF ordered the transfer and found no prohibition for the deportation.",2507,DE: The Federal Administrative Court clarified the concept of absconding in the context of extending a Dublin transfer period.,https://caselaw.euaa.europa.eu/pages/viewcaselaw.aspx?CaseLawID=2507&returnurl=%2fPages%2fsearch.aspx,Germany,17/08/2021,DE: Federal Constitutional Court [Bundesverfassungsgericht],Judgment,No 1 C 38.20,"the, of, to, in, and, for, that, on, was, applicant",0.9404878428448242,0.86870015,0.824509,0.8583052,0.8018086,CREDIBILITY,Applicant Detention and Asylum Claims
