qid,query,docno,docid,score,rank,text
1,Credibility Assessment Definition,923_chunk000,264,0.74544847,33,An applicant must submit a request for protection with which he asserts target-country-related dangers that are objectively suitable in their nature for recognition as a person entitled to asylum or an award for international protection (material asylum request within the meaning of Section 13 (1) Asylum Act) refer the asylum procedure to the Federal Office.
1,Credibility Assessment Definition,45_chunk001,443,0.74528706,34,The administrative authority concluded that no new elements or findings have arisen or have been presented by the applicant. As regards the situation in the country of origin (Ukraine) the...
1,Credibility Assessment Definition,985_chunk001,285,0.74527335,35,"The Council of State reminded the CNDA of its duty to utilise, if it receives information regarding the existence of an “S” card for the appellant in question, its power to investigate and deemed that “by basing its opinion solely on the content of the “S” card, [...] without gathering, in order to reach its..."
1,Credibility Assessment Definition,84_chunk001,544,0.7447942,36,The applicant's family home was attacked three times in 2008 by masked men demanding money. The applicant believes those...
1,Credibility Assessment Definition,989_chunk001,271,0.74418837,37,"The Council of State upheld the CNDA's decision and rejected OFPRA's appeal on the grounds that the Court's sovereign assessment on the applicant's inadequate understanding and mastery of the English language could not be denatured. In this case, the Office's inadmissibility decision on the grounds of late submission was..."
1,Credibility Assessment Definition,204_chunk001,531,0.7438889,38,"The Tribunal, applying reg.8(11)(b) of the European Union (Subsidiary Protection) Regulations 2013, decided it was in the interests of justice to hold an oral hearing (the Tribunal wished to raise in person with the applicant..."
1,Credibility Assessment Definition,5443_chunk001,3,0.74318683,39,"It noted also that the lower court duly considered the admissibility of the removal on basis of current country of origin reports on Syria, by assessing both the security and supply situation in Syria as well as the..."
1,Credibility Assessment Definition,976_chunk001,183,0.74317515,40,The Court of Cassation due to the low-profile status of the plaintiff as one of the many construction workers involved in the construction of flood protection structures without a sufficient level of individualizing elements concerning the plaintiff and with respect to the story provided by him did not find the conclusion...
1,Credibility Assessment Definition,577_chunk000,314,0.74308574,41,"This case concerns the validity of asylum application in accordance with § 29 para. 1 no. 5 i. V. m. Section 71a (1) Asylum Act, in accordance with Section 31 (3) Sentence 1 AsylG. It also refers to the examination of a prohibition on removal according to § 60 Abs. 5 AufenthG i. V. m."
1,Credibility Assessment Definition,961_chunk001,198,0.74261844,42,"It is beyond doubt that if a person cannot exercise his/her rights in front of an administrative court in the language he/she understands, such exercise of the right would be ineffective and the basic objective of the right to a fair trial would not be fulfilled. The right to carry..."
1,Credibility Assessment Definition,993_chunk001,253,0.7423778,43,"The Council of State reaffirmed its jurisprudence concerning application of Article L. 733-5 of the CESEDA (CE, 22 June 2017, N° 400366) in which the CNDA may refer cases back to OFPRA if the applicants had not been able to make themselves understood during their interview with the Office and if the Office was responsible for this lack of..."
1,Credibility Assessment Definition,970_chunk001,170,0.7421206,44,"With respect to the plaintiff's objections, the Court of Cassation states that these are unjustified. It is clear from the defendant's administrative file that the plaintiff's legal representative was allowed to be present during the interview and she was given an opportunity to comment as stipulated in Art. 23 of the Directive 2013/32/EU..."
1,Credibility Assessment Definition,513_chunk001,311,0.7418825,45,The Supreme Court narrowed the scope of their assessment to be that of whether the revocation violated their right to private life cf. the European Convention of Human Rights Article 8 and Paragraph 102 of the Norwegian...
1,Credibility Assessment Definition,142_chunk001,585,0.74163944,46,The individual facts of each case should be considered to determine whether detention will cause a particular individual in his particular circumstances to suffer treatment contrary to Article 3. In view of...
1,Credibility Assessment Definition,140_chunk002,583,0.7408627,47,"Each case, however, must be determined on its own facts. Under Muslim law, as..."
1,Credibility Assessment Definition,645_chunk000,325,0.7407199,48,"As per CNDA press release: When the ECtHR concludes that there is a real risk of inhuman or degrading treatment if returned to the country of origin, the CNDA is obliged not only to consider as admissible a request for review by the person concerned but also to grant him at least the benefit of subsidiary protection within the meaning of Article L. 712-1 (b) of the CESEDA."
1,Credibility Assessment Definition,366_chunk001,313,0.7407156,49,Relief sought The relief sought in the proceedings is certiorari of the decision of the tribunal. The grounds of challenge essentially fell...
1,Credibility Assessment Definition,5442_chunk001,1,0.7402801,50,The Constitutional Court considered that the Federal Administrative Court duly assessed both the security and supply...
1,Credibility Assessment Definition,649_chunk000,318,0.73949045,51,"If an affiliate with a time-limited residence permit and status as an alternative person in need of protection can be considered to have well-founded prospects of being granted a permanent residence permit, it can be judged on the basis of how likely it is that the need for protection remains when the current permit expires."
1,Credibility Assessment Definition,177_chunk000,494,0.73948854,52,"The Court of Appeal (civil division) ruled that the Upper Tribunal had not erred in adjudicating on the legality of a decision by the Secretary of State to cease treating a foreign criminal as a refugee, and in holding that cessation of his refugee status had been unlawful.

..."
1,Credibility Assessment Definition,986_chunk001,281,0.7393665,53,"The Council of State recalled the principle of confidentiality as mentioned in its decision dating from 27 July 2016 (N° 386797) according to which the Office is bound to guarantee the confidentiality of any information that could endanger persons seeking asylum, as well as the respect for privacy and for doctor-patient confidentiality. The..."
1,Credibility Assessment Definition,51_chunk001,451,0.7392184,54,"rst application for international protection lodged in 2006.

Those elements that could have..."
1,Credibility Assessment Definition,942_chunk000,225,0.7391732,55,"The case concerns the possibility of detention when the asylum application is rejected but the time frame to submit an appeal has not expired. The judgments in Gnandi and the order in C., J. and S. do not envisage that the..."
1,Credibility Assessment Definition,511_chunk001,377,0.7389785,56,"When the application was granted, it was assumed that the conditions in their home country were unstable and that the women and her daughter risked being subjected to inhuman treatment. The revocation was justified by the fact..."
1,Credibility Assessment Definition,932_chunk001,255,0.73878515,57,"In case the requesting Member State is not satisfied with the rejection, the requesting Member State may submit a request for re-examination in accordance with Art 5.2. of the Implementing Regulation. The Federal Administrative Court and the Supreme Administrative Court confirmed this..."
1,Credibility Assessment Definition,35_chunk000,484,0.7386534,58,"! With regard to reception, UK implements Council Directive 2003/9/EC. This case concerns a challenge to a decision by the Secretary of State for the Home Department (""the Respondent"") as to the weekly rate of asylum support paid for child dependants of asylum seekers."
1,Credibility Assessment Definition,980_chunk000,160,0.73859304,59,"According to the national contribution to the EMN Annual Report on Migration and Asylum 2019:

In these judgments (no. 230.067 and no. 230.068) the Council states that the principle of ""family unity"" does not give rise to a right to..."
1,Credibility Assessment Definition,505_chunk000,322,0.7385353,60,Judgment 1.
1,Credibility Assessment Definition,4707_chunk000,501,0.73849016,61,"In A.I. v. Switzerland the Court held in particular that, on account of his political activities in exile, it was possible that the applicant had attracted the attention of the Sudanese intelligence services. It found that there were therefore reasonable grounds for believing that the applicant ran the risk of being detained, interrogated and tortured on his arrival at Khartoum Airport.

..."
1,Credibility Assessment Definition,170_chunk001,435,0.7383704,62,"The Court ruled that with the rules on distribution and allocation (§§ 50, 51 AsylG), the law takes into account the regularly particularly important public interest , the burden associated with the reception of asylum seekers in terms of accommodation, food and supervision, evenly on the Federal states and municipalities (see § 45 AsylG). In that regard, an asylum seeker - such as the..."
1,Credibility Assessment Definition,656_chunk000,505,0.73818666,63,The case concerns an appeal against the decision of the Court of The Hague of 5 October 2016 in case no. 16/20135. The Administrative Jurisdiction Division of the Council of State clarified that the Immigration and Naturalisation Service (IND ) is required to assess in an individual manner whether the criteria for protection still exist.
1,Credibility Assessment Definition,939_chunk000,213,0.7379154,64,"This is linked to Case C‑652/16, C- 586/17

By order for reference of 4 October 2017, the Division asked the Court of Justice to give a preliminary ruling..."
1,Credibility Assessment Definition,4036_chunk001,39,0.73650575,65,The Supreme Administrative Corut had to determine whether the administrative court could have assessed the application of the exclusion clause in the case without holding an oral...
1,Credibility Assessment Definition,668_chunk000,371,0.73641026,66,"The Council of State rules on personal interview realised on ones native language. The CNDA decision is annulled as in the contested decision the Court failed to answer the plea regarding the absence of Chechen interpretation in the asylum interview and consequently, the impossibility of the applicant to be understood.

..."
1,Credibility Assessment Definition,583_chunk000,340,0.7361773,67,Two related cases involved applicants applying for asylum on the basis of claiming persecution because of their sexual orientation. The applicants submited that the correct standard of proof required should be a reasonable degree of likelihood.
1,Credibility Assessment Definition,137_chunk000,570,0.7359889,68,"In a case of a Somali applicant related to family reunification, the Supreme Court held that the trial judge was incorrect in forming the view that the potential financial consequences for the State of allowing a discretionary family reunification application cannot be taken into account in the overall assessment as to how the Minister's discretion under the 1996 Act should be exercised."
1,Credibility Assessment Definition,138_chunk001,459,0.7358372,69,"curity).

The court has ruled that the current legal regulation, under which a return decision in..."
1,Credibility Assessment Definition,176_chunk001,529,0.7357553,70,The suggestion that the Article 17 discretion falls to be exercised only where the family reunification criteria in Article 8 are not satisfied is misconceived. ...
1,Credibility Assessment Definition,129_chunk000,447,0.73542714,71,"In the absence of legally binding criteria to assess risk of absconding, applicants may not be detained while waiting for a transfer under the Dublin Regulation.

..."
1,Credibility Assessment Definition,3968_chunk001,75,0.73500407,72,"After other unsuccessful applications, the SEM allowed the reconsideration of the case in 2018 and the applicant was allowed to submit evidence and replies. His application was rejected, and he appealed..."
1,Credibility Assessment Definition,88_chunk000,438,0.73468006,73,"The Court of Appeal confirmed that the First-tier Tribunal had been entitled to refuse an asylum seeker's appeal against the refusal of her claims for asylum and humanitarian protection. She had failed to establish a well-founded fear of persecution if returned to Iran on the basis of her political activities, conversion to Christianity, and the risk of domestic violence from her husband..."
1,Credibility Assessment Definition,925_chunk001,227,0.7346706,74,", due to systemic weaknesses in accordance with Article 3(2) of the Dublin III..."
1,Credibility Assessment Definition,651_chunk001,328,0.7345095,75,"The case concerned the applicant's deportation from Germany to Tunisia because he was deemed to be a potential offender who posed a threat to national security (so-called “Gefährder”), based on his activities for “Islamic State”. The Court..."
1,Credibility Assessment Definition,121_chunk001,527,0.734494,76,"Her brother was given refugee status and his family (spouse and children) the extension of the protection given to him (extension of the refugee status), while his sister was rejected based on the fact that the dependency criteria were not met according to art. 40.1.d. The National High Court interprets the dependency criteria and..."
1,Credibility Assessment Definition,914_chunk001,223,0.7344192,77,The Migration Court of Appeal assessed whether the applicant had acted under duress and held that this was not the case as the applicant had benefitted from three permits and always came back to the place of employment. The applicant chose to flee...
1,Credibility Assessment Definition,943_chunk000,257,0.7341418,78,"In its rulings of 1 February 2017, ECLI:NL:RVS:2017:209 and ECLI:NL:RVS:2017:210, the Council of State found that the Minister for Migration had rightly designated Morocco as a safe country of origin and that the information provided in this case does not lead to a..."
1,Credibility Assessment Definition,510_chunk000,385,0.7340729,79,"The Court of Sessions found there was no unlawful discrimination arising from a reduction in the amount of asylum support payable to asylum seekers with one or more dependent children, following a government review. ..."
1,Credibility Assessment Definition,3964_chunk001,55,0.733968,80,During the interview it was noted that the interpreter had to explain the questions multiple times and that even the interpreter admitted that his interpretation was not always accurate. Although the...
1,Credibility Assessment Definition,563_chunk000,348,0.7335504,81,"The case concerns the moment at which an asylum application is lodged, in particular with regard to a subsequent asylum application. This moment is important for the entitlement to reception by the foreign national."
1,Credibility Assessment Definition,84_chunk000,543,0.73353845,82,"In summary, the applicant claims as follows. He is a national of the Democratic Republic of Congo. He has a well-founded fear of persecution if returned to that country on the ground of his membership of a particular social group, specifically his family, and of his political opinion, specifically his membership of, and involvement with, the UDPS political party there."
1,Credibility Assessment Definition,125_chunk000,414,0.7330733,83,"The Supreme Administrative Court finds that the mere fact that the appellant is told to be in regular contact with the families, not in itself be regarded as evidence that he was required by the return of the Directive any degree of certainty would be returned to any family member or designated guardian, or that for him would be adequate reception at home at home .

..."
1,Credibility Assessment Definition,55_chunk001,539,0.73307174,84,As part of her asylum claim the applicant submitted a refugee card and a letter from AREF to corroborate her account. The...
1,Credibility Assessment Definition,169_chunk000,504,0.73299646,85,"The Court ruled on the guidance set out in HJ (Iran) v Secretary of State for the Home Department [2010] UKSC 31 on the approach to sexual orientation asylum claims, including consideration of whether a gay applicant for international protection would conceal their sexual orientation upon return to their country of origin and the reasons for concealment, was compatible with Directive 2004/83..."
1,Credibility Assessment Definition,56_chunk000,490,0.73288107,86,The applicants were two Albanian asylum seekers who challenged the decision of the Refugee Appeals Tribunal upholding the decision of the Office of the Refugee Applications Commissioner that the United Kingdom was the member state responsible for determining their applications for asylum.
1,Credibility Assessment Definition,19_chunk001,413,0.732793,87,"In connection with the return to home country, the reunification with the family could, in the light of the evidence presented in the case, in itself be considered to be in A's interest. To return home to A's..."
1,Credibility Assessment Definition,3207_chunk001,87,0.7326508,88,"The determining authority considered that there is no risk for the applicant as his father died in 2017, he was a former professional soldier, and his mother..."
1,Credibility Assessment Definition,608_chunk001,345,0.73232263,89,"The judge at first instance found that the detention was based on an incorrect legal basis, and the Secretary of State appealed to the Council of State. On 31 July, the district court of the Hague, sitting in..."
1,Credibility Assessment Definition,563_chunk001,349,0.7322364,90,"On 6 June 2017, the Central Agency for the Reception of Asylum Seekers (COA) rejected an application from a foreign national to allow the benefit of reception conditions. By decision of 5 July 2017, the Court of the Hague upheld the appeal lodged by the foreign..."
1,Credibility Assessment Definition,933_chunk000,153,0.7322092,91,"The Division finds that the general safety situation in Afghanistan, particularly in Nangarhar and Ghazni, remains unabatedly alarming. In certain respects, the safety situation in Afghanistan has even worsened compared to June 2018, the end point of the reporting period dealt with in the earlier ruling of the Division of 1 October 2018. On the other hand, however, the..."
1,Credibility Assessment Definition,3250_chunk001,89,0.7319639,92,"Thus, the repealed provision, which states that the absence of proof of possession of the means to support oneself constitutes a threat to public order or safety and is a factor to be taken into account when assessing the duration of an entry ban of up..."
1,Credibility Assessment Definition,633_chunk000,357,0.73175836,93,"The legal question concerned a situation in which the applicant (a third country national) claimed asylum based on events that had happened in another EU MS in which the applicant had lived and towards which the Dublin Regulation was applicable. In the current case, a Nigerian national claimed she was in danger of persecution and serious harm in Spain due to her ex-husband."
1,Credibility Assessment Definition,5890_chunk001,7,0.7317188,94,"On 22 August 2018, at the applicants' request, the ECtHR, under the interim measure procedure, ordered the Hungarian Government to ensure that the environment in which the applicants were placed..."
1,Credibility Assessment Definition,651_chunk000,327,0.7317008,95,According to the Press Release: In its decision in the case of Saidani v. Germany (application no. 17675/18) the European Court of Human Rights has unanimously declared the application inadmissible. The decision is final.
1,Credibility Assessment Definition,934_chunk001,155,0.7313551,96,"This could be because a certain faith and therefore also a certain political affiliation is ascribed to them, but also for example because of a certain socio-economic position. According to..."
1,Credibility Assessment Definition,197_chunk001,483,0.73131484,97,During the course of the Refugee Application Commissioner's examination of the applicants' file under Dublin III the applicants requested that the Commissioner exercise discretion under art.17 of the Regulation to...
1,Credibility Assessment Definition,200_chunk001,429,0.73131484,98,During the course of the Refugee Application Commissioner's examination of the applicants' file under Dublin III the applicants requested that the Commissioner exercise discretion under art.17 of the Regulation to...
1,Credibility Assessment Definition,171_chunk000,534,0.731066,99,The Upper Tribunal had been justified in rejecting an asylum seeker's account that scarring on his body had been caused by torture administered by the Sri Lankan authorities and in inferring that it was self-inflicted.
2,Credibility Assessment & Interpretation,1086_chunk001,235,0.7992371,0,"Specifically, the assessment consisted of an initial observation by two officers from the Aliens Police, Identification and Human Trafficking Department (AVIM) on 22 January 2018, recorded in an official report, and a subsequent..."
2,Credibility Assessment & Interpretation,57_chunk001,411,0.7976583,1,The Refugee Appeals Tribunal made adverse credibility findings based on matters that had not been put to the applicant and concluded that cumulatively the applicant had not proved that she was a refugee. The applicant challenged the decision by way of judicial review. The High Court...
2,Credibility Assessment & Interpretation,151_chunk001,403,0.79032636,2,"None of them possessed documentary evidence supporting their claimed ages and were referred for medical age assessments consisting of an X-ray of the left hand and wrist and a dental X-ray (Liversidge and Haavikko methods).

Following the assessments, in..."
2,Credibility Assessment & Interpretation,2511_chunk000,140,0.7861285,3,"The Federal Administrative Court allowed an appeal on points of law in order to clarify the  requirements for the assessment of a 'strong presumption' (European Union, Court of Justice of the European Union [CJEU], EZ v Bundesrepublik Deutschland (Federal Republic of Germany), C-238/19, ECLI:EU:C:2020:945, 19 November 2020 - paragraph 57) for a link between the refusal of military service..."
2,Credibility Assessment & Interpretation,3964_chunk001,55,0.7845502,4,During the interview it was noted that the interpreter had to explain the questions multiple times and that even the interpreter admitted that his interpretation was not always accurate. Although the...
2,Credibility Assessment & Interpretation,964_chunk001,221,0.78337777,5,"The line of reasoning of the defendant who claims that the plaintiff had a legal representative present during the hearing who, unlike the plaintiff, is well versed in the law, could not hold, since the examination of the asylum seeker in the court proceedings represents one of the most important..."
2,Credibility Assessment & Interpretation,984_chunk001,290,0.78086555,6,"The Council ruled that, indeed, the burden of the proof on whether an applicant has been granted an international protection in another MS or not lies on the CGRS, nonetheless, this proof being made, it is up to the applicant to provide evidence when he challenges the actuality or the effectiveness of his protection.Also, the question whether the applicant may be readmit by..."
2,Credibility Assessment & Interpretation,972_chunk001,193,0.77693135,7,"Inter alia, the applicant challenged the incorrect legal assessment of the genuineness of his conversion, while mainly reprehending the non-application of the ‘benefit of doubt' principle, insufficient verification of his faith resulting from the fact that only one interview was carried out, during which the defendant failed to focus to a sufficient..."
2,Credibility Assessment & Interpretation,176_chunk000,528,0.7741595,8,"The Upper Tribunal ruled that: I) The question of whether the Secretary of State has made a decision on the exercise of the discretionary power in Article 17 of the Dublin Regulation is one of fact which will be determined on the basis of evidence, direct or inferential. (II) Article 17 is an integral part of the Dublin regime."
2,Credibility Assessment & Interpretation,3240_chunk001,99,0.7726977,9,"- the State Secretariat for Migration (SEM) and the Federal Administrative Court (TAF), in both first and second instance procedures, have based their decisions to reject the application for international protection on claims that the applicant's testimony lacked credibility and that the authenticity of the documents he presented was..."
2,Credibility Assessment & Interpretation,978_chunk001,208,0.7698355,10,The Court of Cassation is of the opinion that in the plaintiff's case defining conceptual elements of a social group were not accomplished as stipulated in the provision of Art. 19a par. 4 (c) of the Act on Asylum. Performance of a work activity by a plaintiff or his education and qualifications do not...
2,Credibility Assessment & Interpretation,3231_chunk000,126,0.769457,11,"In January 2022, the Cassation Court of France ruled that a bone examination was insufficient to confirm the applicant's majority. The court specified that, for such examinations to be considered conclusive, they should be corroborated by civil status records and social assessments."
2,Credibility Assessment & Interpretation,175_chunk000,470,0.7673044,12,The Upper Tribunal Ruled that: i) There is no general duty of inquiry upon the examiner to authenticate documents produced in support of a protection claim. There may be exceptional situations when a document can be authenticated by a simple process of inquiry which will conclusively resolve the authenticity and reliability of a document.
2,Credibility Assessment & Interpretation,4729_chunk001,25,0.76478446,13,"By decision of 23 December 2021, his request was rejected as unfounded on the ground that his statements lacked credibility and was ordered to leave the territory within 30 days. He appealed the decision, and the appeal was dismissed..."
2,Credibility Assessment & Interpretation,513_chunk001,311,0.76429296,14,The Supreme Court narrowed the scope of their assessment to be that of whether the revocation violated their right to private life cf. the European Convention of Human Rights Article 8 and Paragraph 102 of the Norwegian...
2,Credibility Assessment & Interpretation,178_chunk001,461,0.76425135,15,"The guidance was designed to ensure that such persons had an effective right of access to the tribunal and a voice in the proceedings, and that their claims were fairly determined...."
2,Credibility Assessment & Interpretation,505_chunk000,322,0.7633401,16,Judgment 1.
2,Credibility Assessment & Interpretation,989_chunk001,271,0.76264524,17,"The Council of State upheld the CNDA's decision and rejected OFPRA's appeal on the grounds that the Court's sovereign assessment on the applicant's inadequate understanding and mastery of the English language could not be denatured. In this case, the Office's inadmissibility decision on the grounds of late submission was..."
2,Credibility Assessment & Interpretation,3231_chunk001,127,0.76234555,18,"Finally, it stated that if bone examinations contravene such records and assessments, creating a doubt concerning the applicant's minority, then the applicant should be given the..."
2,Credibility Assessment & Interpretation,996_chunk001,191,0.7621416,19,...
2,Credibility Assessment & Interpretation,61_chunk001,559,0.7621416,20,...
2,Credibility Assessment & Interpretation,643_chunk001,389,0.7611905,21,"Article L.723-16 of the CESEDA makes the admissibility of a request for reconsideration of an asylum application subject, on the one hand, to the presentation of new facts which have occurred or revealed after the rejection of the previous application or new evidence and, secondly, the finding that their probative value is capable of modifying the..."
2,Credibility Assessment & Interpretation,4037_chunk001,49,0.7605125,22,"The application was rejected based on a written opinion of the State Agency for National Security (SANS), which concluded that the applicant constitutes a threat to national security and should not be granted protection in Bulgaria. The Administrative Court of Sofia city validated the negative decision, and the applicant..."
2,Credibility Assessment & Interpretation,577_chunk000,314,0.760225,23,"This case concerns the validity of asylum application in accordance with § 29 para. 1 no. 5 i. V. m. Section 71a (1) Asylum Act, in accordance with Section 31 (3) Sentence 1 AsylG. It also refers to the examination of a prohibition on removal according to § 60 Abs. 5 AufenthG i. V. m."
2,Credibility Assessment & Interpretation,934_chunk000,154,0.7600826,24,"The Division is of the opinion that there are reasons to assume that the situation in Afghanistan for Hazara is now less safe than in the past. The information now available shows that, for all kinds of reasons, Hazara could have problems with different combating groups in Afghanistan."
2,Credibility Assessment & Interpretation,643_chunk000,388,0.75976616,25,As per the published press release: The Council of State validates the criteria to be met by a new asylum application to be admissible.
2,Credibility Assessment & Interpretation,961_chunk001,198,0.7597507,26,"It is beyond doubt that if a person cannot exercise his/her rights in front of an administrative court in the language he/she understands, such exercise of the right would be ineffective and the basic objective of the right to a fair trial would not be fulfilled. The right to carry..."
2,Credibility Assessment & Interpretation,656_chunk000,505,0.75959975,27,The case concerns an appeal against the decision of the Court of The Hague of 5 October 2016 in case no. 16/20135. The Administrative Jurisdiction Division of the Council of State clarified that the Immigration and Naturalisation Service (IND ) is required to assess in an individual manner whether the criteria for protection still exist.
2,Credibility Assessment & Interpretation,196_chunk001,473,0.7592382,28,"Based on Chapter III of the Dublin III Regulation, the Office of the Refugee Applications Commissioner determined that the United Kingdom was responsible to assess applicant's applications. At this point, the..."
2,Credibility Assessment & Interpretation,636_chunk001,375,0.7591382,29,A different interpretation may also lead to a situation which constitutes a violation of Article 1 of the...
2,Credibility Assessment & Interpretation,938_chunk001,200,0.75855494,30,"The foreign national argues that the objectivity of decision-making is at stake and that the state secretary has acted in violation of the so-called four-eyes principle.

According to the..."
2,Credibility Assessment & Interpretation,45_chunk001,443,0.75851125,31,The administrative authority concluded that no new elements or findings have arisen or have been presented by the applicant. As regards the situation in the country of origin (Ukraine) the...
2,Credibility Assessment & Interpretation,170_chunk001,435,0.7582017,32,"The Court ruled that with the rules on distribution and allocation (§§ 50, 51 AsylG), the law takes into account the regularly particularly important public interest , the burden associated with the reception of asylum seekers in terms of accommodation, food and supervision, evenly on the Federal states and municipalities (see § 45 AsylG). In that regard, an asylum seeker - such as the..."
2,Credibility Assessment & Interpretation,175_chunk001,471,0.7581457,33,"(ii) There is a general duty of confidentiality during the process of examining a protection claim, including appellate and judicial review proceedings. If..."
2,Credibility Assessment & Interpretation,583_chunk001,341,0.758133,34,"The point raised was not adequately or properly pleaded and failed to specify whether the appropriate standard derived from EU law, international law or domestic law. The applicants also gave no legal basis for the test contended for; there was no..."
2,Credibility Assessment & Interpretation,35_chunk000,484,0.758036,35,"! With regard to reception, UK implements Council Directive 2003/9/EC. This case concerns a challenge to a decision by the Secretary of State for the Home Department (""the Respondent"") as to the weekly rate of asylum support paid for child dependants of asylum seekers."
2,Credibility Assessment & Interpretation,506_chunk001,387,0.7575104,36,"He claimed to therefore qualify to obtain an ipso facto refugee declaration under the 1951 Convention relating to the Status of Refugees (Geneva Convention).

The Migration Court of Appeal relied on the CJEU jurisprudence,..."
2,Credibility Assessment & Interpretation,668_chunk000,371,0.75713056,37,"The Council of State rules on personal interview realised on ones native language. The CNDA decision is annulled as in the contested decision the Court failed to answer the plea regarding the absence of Chechen interpretation in the asylum interview and consequently, the impossibility of the applicant to be understood.

..."
2,Credibility Assessment & Interpretation,974_chunk001,181,0.7571235,38,A situation when legal consequences of a contested decision of the regional court represented a threat of serious harm and the granting of suspensive effect is not contrary to public interest is a fundamental and unavoidable condition that has to be met in order for the Court of Cassation to grant suspensive effect of a...
2,Credibility Assessment & Interpretation,985_chunk001,285,0.75700045,39,"The Council of State reminded the CNDA of its duty to utilise, if it receives information regarding the existence of an “S” card for the appellant in question, its power to investigate and deemed that “by basing its opinion solely on the content of the “S” card, [...] without gathering, in order to reach its..."
2,Credibility Assessment & Interpretation,142_chunk001,585,0.75674653,40,The individual facts of each case should be considered to determine whether detention will cause a particular individual in his particular circumstances to suffer treatment contrary to Article 3. In view of...
2,Credibility Assessment & Interpretation,995_chunk001,239,0.7565743,41,"Persons from the West Bank can claim to have legitimate fears with regard to Israel, which is not a third State vis-a-vis the West Bank. In this case, the CNDA had rejected the appeal of an applicant from the West Bank after having ruled that he came exclusively under the jurisdiction of the Palestinian Authority. Yet the Council of State..."
2,Credibility Assessment & Interpretation,645_chunk000,325,0.75562227,42,"As per CNDA press release: When the ECtHR concludes that there is a real risk of inhuman or degrading treatment if returned to the country of origin, the CNDA is obliged not only to consider as admissible a request for review by the person concerned but also to grant him at least the benefit of subsidiary protection within the meaning of Article L. 712-1 (b) of the CESEDA."
2,Credibility Assessment & Interpretation,176_chunk001,529,0.7555234,43,The suggestion that the Article 17 discretion falls to be exercised only where the family reunification criteria in Article 8 are not satisfied is misconceived. ...
2,Credibility Assessment & Interpretation,5443_chunk001,3,0.75531113,44,"It noted also that the lower court duly considered the admissibility of the removal on basis of current country of origin reports on Syria, by assessing both the security and supply situation in Syria as well as the..."
2,Credibility Assessment & Interpretation,976_chunk001,183,0.755309,45,The Court of Cassation due to the low-profile status of the plaintiff as one of the many construction workers involved in the construction of flood protection structures without a sufficient level of individualizing elements concerning the plaintiff and with respect to the story provided by him did not find the conclusion...
2,Credibility Assessment & Interpretation,942_chunk000,225,0.75448763,46,"The case concerns the possibility of detention when the asylum application is rejected but the time frame to submit an appeal has not expired. The judgments in Gnandi and the order in C., J. and S. do not envisage that the..."
2,Credibility Assessment & Interpretation,140_chunk002,583,0.7542661,47,"Each case, however, must be determined on its own facts. Under Muslim law, as..."
2,Credibility Assessment & Interpretation,943_chunk000,257,0.75410795,48,"In its rulings of 1 February 2017, ECLI:NL:RVS:2017:209 and ECLI:NL:RVS:2017:210, the Council of State found that the Minister for Migration had rightly designated Morocco as a safe country of origin and that the information provided in this case does not lead to a..."
2,Credibility Assessment & Interpretation,988_chunk001,269,0.75357133,49,"In this case, the CNDA had annulled the Office's decision to end protection on the basis of Article L. 711-6 (1) of the CESEDA, holding that the Note Blanche from the intelligence services tendered in the course of adversarial proceedings was insufficiently specific (jihadist profile). The Council of State annulled the Court's decision on..."
2,Credibility Assessment & Interpretation,141_chunk001,512,0.7531575,50,"Second, the High Court concurred with the SSHD that confidentiality is a vital element for the working of the asylum system and the fulfilment of obligations under the Refugee Convention, the EU Qualification Directive and the European Convention on Human Rights (ECHR). The disclosure of information revealed during the asylum..."
2,Credibility Assessment & Interpretation,993_chunk001,253,0.7528401,51,"The Council of State reaffirmed its jurisprudence concerning application of Article L. 733-5 of the CESEDA (CE, 22 June 2017, N° 400366) in which the CNDA may refer cases back to OFPRA if the applicants had not been able to make themselves understood during their interview with the Office and if the Office was responsible for this lack of..."
2,Credibility Assessment & Interpretation,505_chunk001,323,0.7528131,52,"This request for a preliminary ruling concerns the interpretation of Article 4(2) and (5)(b), Article 9(1) and (2) and Article 10(1) and (2) of Directive 2011/95/EU of the European Parliament and of the Council of 13 December 2011 on standards for the qualification of third-country nationals or stateless persons as beneficiaries of international protection, for a uniform status for refugees or for"
2,Credibility Assessment & Interpretation,37_chunk000,541,0.7527765,53,"This request for a preliminary ruling concerns the interpretation of Articles 3(2) and 17(1) of the Dublin III Regulation, Article 267 TFEU and Article 4 of the EU Charter of Fundamental Rights."
2,Credibility Assessment & Interpretation,577_chunk001,315,0.75273633,54,"Article 3 ECHR, depending on the circumstances of the individual case - firstly - asserted individual threats in the country of origin, - secondly - the existence of a situation of generalized violence in the..."
2,Credibility Assessment & Interpretation,112_chunk000,444,0.752337,55,According the Court's Information Note :
2,Credibility Assessment & Interpretation,970_chunk001,170,0.7520612,56,"With respect to the plaintiff's objections, the Court of Cassation states that these are unjustified. It is clear from the defendant's administrative file that the plaintiff's legal representative was allowed to be present during the interview and she was given an opportunity to comment as stipulated in Art. 23 of the Directive 2013/32/EU..."
