qid,query,docno,text,rank,score
68,Asylansøgerens forklaring og vurdering,ghan20261_chunk007,"Forklaringen tilsidesættes derfor i det hele som konstrueret til lejligheden, idet baggrundsoplysningerne om Ghana, herunder om jordkonflikter, og det anførte om ansøgerens helbredsmæssige udfordringer ikke kan føre til en anden vurdering.",55,-0.013699204660952
68,Asylansøgerens forklaring og vurdering,niga20267_chunk018,"Det kan imidlertid ikke føre til en anden vurdering af spørgsmålet om, hvorvidt hendes forklaring kan lægges til grund, da samtalereferatet fra 2017 må forstås således, at ansøgeren kunne besvare spørgsmålene på en måde, der viste, at hun havde forstået spørgsmålene og deres betydning, ligesom hun blev gjort bekendt med, at hun skulle meddele de oplysninger, som var nødvendige for at bedømme hende",56,-0.0138605209067463
68,Asylansøgerens forklaring og vurdering,rusl202636_chunk028,"De video- og lydfiler, der har været afspillet på mødet i Flygtningenævnet, kan ikke føre til en anden vurdering, idet de ikke ses at indeholde konkrete oplysninger, der støtter ansøgerens forklaring. Det bemærkes, at ansøgerens forklaring for nævnet er afgivet under anvendelse af såkaldt dobbelttolkning fra tjetjensk til russisk og sluttelig til dansk.",57,-0.0146288881078362
68,Asylansøgerens forklaring og vurdering,tyrk20269_chunk007,"1 år og 6 måneder efter han efter sin egen forklaring stoppede sine politiske aktiviteter for HDP. Ansøgers opslag på sin og [sit familiemedlems profil på socialt medie A] kan ikke føre til en anden vurdering, idet disse profiler er private og opslagene alene havde meget få likes, heraf fra ansøgerens andre profiler.",58,-0.0150294080376625
68,Asylansøgerens forklaring og vurdering,ugan202615_chunk014,"Ansøgerens forklaring om sin homoseksualitet har desuden fremstået ureflekteret, overfladisk og utroværdig, herunder om hvad han følte, da han opdagede, at han var tiltrukket af mænd, og om sin beskrivelse af sin seksualitet. Heller ikke ansøgerens forklaring om sit forhold til fire ugandiske kvinder, som han har fået børn med, understøtter ansøgerens forklaring om sin homoseksualitet.",59,-0.0178803242743015
68,Asylansøgerens forklaring og vurdering,ugan20263_chunk006,"Ansøgerens forklaring om anholdelsen og fængslingen i 2023 er endvidere bestyrket af den overbevisende og troværdige forklaring, som kæresten [A] har afgivet under nævnsmødet.",60,-0.0187894012778997
68,Asylansøgerens forklaring og vurdering,rusl202626_chunk007,"Det kan ikke føre til en ændret vurdering, at ansøgeren under nævnsmødet har forklaret, at hendes [familiemedlem A] under opholdet i Danmark efter hendes vurdering er blevet psykisk syg.",61,-0.0200532674789428
68,Asylansøgerens forklaring og vurdering,ugan20265_chunk014,"På denne baggrund, og da det, som ansøgeren i øvrigt har anført og fremlagt for Flygtningenævnet, ikke kan føre til en anden vurdering, tilsidesætter Flygtningenævnet ansøgerens forklaring om sin seksualitet.",62,-0.020538980141282
68,Asylansøgerens forklaring og vurdering,dub-tysk202627_chunk005,"Efter en samlet vurdering af sagens oplysninger kan Flygtningenævnet ikke lægge klagerens forklaring om, at han har været udrejst til [land A] i mere end 3 måneder, til grund.",63,-0.0226441640406847
68,Asylansøgerens forklaring og vurdering,ukra202610_chunk006,"Ansøgerens forklaring under nævnsmødet, hvorefter han nu er usikker på, om fritagelsen fra militærtjeneste er tidsubegrænset, afviger fra den tidligere forklaring og kan derfor ikke lægges til grund.",64,-0.0228452924638986
68,Asylansøgerens forklaring og vurdering,irak20261_chunk009,"Nævnet har også ved denne vurdering lagt vægt på de samme forhold, som er fremhævet af Udlændingestyrelsen, herunder at røveriet på samme måde som den ovennævnte episode må anses for at have baggrund i de generelle forhold i Irak, og at der i overensstemmelse med den mandlige ansøgers forklaring ikke er grundlag for at antage, at der er en sammenhæng mellem de to episoder.",65,-0.0253504086285829
68,Asylansøgerens forklaring og vurdering,jord20261_chunk008,"Flygtningenævnet har i øvrigt lagt vægt på de samme forhold, som er fremhævet af Udlændingestyrelsen, vedrørende ansøgerens forklaring om udstedelse af dækningsløse checks i hjemlandet, hvor forklaringen afviger markant fra forklaringen til politiet [i sommeren 2022].",66,-0.026037760078907
68,Asylansøgerens forklaring og vurdering,soma20261_chunk010,"Ansøgerens forklaring divergerer i forhold til ansøgerens senere forklaring ved samtalereferat [i vinteren] 2025, hvor ansøgeren ændrede sin angivelige tilbageholdelse af al-Shabaab fra 3 uger til 5 år.",67,-0.0290499795228242
68,Asylansøgerens forklaring og vurdering,ugan202610_chunk006,"Flertallet finder, at ansøgeren har afgivet en fastholdt og tilstrækkelig konsistent forklaring om sin seksualitet, og at forklaringen i fornøden grad har været detaljeret med hensyn til beskrevne oplevelser og ansøgerens følelsesliv.",68,-0.0293030776083469
68,Asylansøgerens forklaring og vurdering,syri202615_chunk017,"Udlændingestyrelsen har i afgørelsen i øvrigt heller ikke taget stilling til ansøgerens forklaring om angivelige overgreb/angivelig tortur under de to tidligere fængslinger, da forklaringen herom først er fremkommet under sagens behandling i Flygtningenævnet.",69,-0.0299427174031734
68,Asylansøgerens forklaring og vurdering,afgh20264_chunk006,"Forklaringen om, at en fremmed kvinde, som ansøgeren efter sin forklaring på ingen måde havde en relation til, uden videre ringede til ham [beskrivelse A], og som han dagen efter giftede sig med, fremstår efter nævnets opfattelse umiddelbart ikke sandsynlig.",70,-0.0301365982741117
68,Asylansøgerens forklaring og vurdering,soma20269_chunk018,"På den baggrund tilsidesætter Flygtningenævnet klagerens forklaring om sin seksua¬lit¬et. Det, som klageren i øvrigt har anført og fremlagt for Flygt¬ningenævnet, kan ikke føre til en an¬den vurdering.",71,-0.0338195748627185
68,Asylansøgerens forklaring og vurdering,soma202612_chunk004,"Flygtningenævnet kan ikke lægge ansøgerens forklaring om sin seksuelle orientering til grund, idet forklaringen herom som anført af Udlændingestyrelsen i afgørelsen af [sommeren] 2026 fremstår overfladisk og ureflekteret.",72,-0.0351605899631977
68,Asylansøgerens forklaring og vurdering,bosn20261_chunk004,"Ansøgeren har også for Flygtningenævnet på centrale og væsentlige punkter afgivet en forklaring, der fremstår konstrueret og udbyggende. Ansøgeren har endvidere under forklaringen for Flygtningenævnet fragået dele af den forklaring, han tidligere har afgivet under sagen.",73,-0.0357769392430782
68,Asylansøgerens forklaring og vurdering,rusl20264_chunk005,"Flygtningenævnet finder, at den mandlige ansøgers forklaringer på en række afgørende punkter har været divergerende og til dels er blevet udbygget, ligesom forklaringerne på en række afgørende punkter også indholdsmæssigt har været utroværdige.",74,-0.0380005575716495
68,Asylansøgerens forklaring og vurdering,maro20262_chunk008,"Flygtningenævnet kan lægge ansøgerens forklaring til grund om, at han i perioden fra 2014 til 2017 aftjente militærtjeneste i Marokko. Forklaringen på dette punkt understøttes af den fremlagte militærbog vedrørende ansøgeren.",75,-0.0405826307833194
68,Asylansøgerens forklaring og vurdering,stat20267_chunk017,Denne vurdering skal vedrøre forholdene på afgørelsestidspunktet. På den anførte baggrund og efter en samlet vurdering af sagens oplysninger i øvrigt hjemviser Flygtningenævnet sagen til Udlændingestyrelsen med henblik på en fornyet vurdering i første instans.” stat/2026/7/sael,76,-0.0479024685919284
68,Asylansøgerens forklaring og vurdering,dub-schw20264_chunk009,"Det forhold at myndighederne i Schweiz ikke accepterer klagerens forklaring om sin konflikt, fordi den gruppe der er efter ham, ikke er en fysisk gruppe eller fysiske personer, men kontakter klageren igennem andre metoder, kan ikke føre til en ændret vurdering.",77,-0.048259325325489
68,Asylansøgerens forklaring og vurdering,afgh20264_chunk011,"Hertil kommer, at ansøgerens forklaring til samtalen [i foråret] 2025 om, hvordan han fysisk mødte sin nuværende ægtefælle første gang, efter Flygtningenævnets opfattelse ikke kan forstås på anden måde, end at det var [beskrivelse C]. Heroverfor står hans forklaring under nævnsmødet, at han mødte hende første gang i [sted].",78,-0.0492807999253273
68,Asylansøgerens forklaring og vurdering,dub-tysk202627_chunk007,"Hertil kommer, at de fremlagte dokumenter og fotos ikke kan føre til en anden vurdering af troværdigheden af klagerens forklaring.",79,-0.0499268434941768
68,Asylansøgerens forklaring og vurdering,niga20261_chunk013,"Ansøgeren har afgivet forklaring for Flygtningenævnet i overensstemmelse med sine forklaringer for Udlændingestyrelsen. Flygtningenævnet lægger herefter til grund, at ansøgeren har bidraget økonomisk til IPOB i [europæisk land], og at han indmeldte sig i IPOB i [europæisk land] i [årstal].",80,-0.0510323718190193
68,Asylansøgerens forklaring og vurdering,syri202610_chunk012,"Nævnet har herved også henset til, at klagerne – trods opfordringer – ikke har kunnet dokumentere deres forklaring om et ophold i [land i Mellemøsten] ud over at fremlægge et brev fra det [land i Mellemøstens] indenrigsministerium, der først er fra ef­teråret 2022. Nævnet finder ikke, at det, som klagerens advokat har anført i dennes indlæg, kan føre til en ændret vurdering.",81,-0.0513431578874588
68,Asylansøgerens forklaring og vurdering,jord20261_chunk007,"Forklaringen om en familiekonflikt stemmer heller ikke med ansøgerens forklaring om, at [ansøgeren] efter sin udrejse fra Jordan genindrejste og opholdt sig i Jordan i 6-7 måneder for at forberede sin endelige udrejse.",82,-0.0653290674090385
68,Asylansøgerens forklaring og vurdering,rusl202616_chunk012,"Klageren har således forklaret forskelligt om tidsforløbet omkring anholdelsen, om hvor anholdelsen fandt sted, om typen af tortur, som klageren blev udsat for i forbindelse med anholdelsen, og om hvilke forhold han blev anklaget for. Klagerens forklaring på nævnsmødet kan ikke føre til en anden vurdering.",83,-0.0662569478154182
68,Asylansøgerens forklaring og vurdering,stat20268_chunk013,"Koordinationsudvalget har ikke efterfølgende ændret denne vurdering. På denne baggrund, og da der ikke er fremkommet nye væsentlige oplysninger, der kan føre til ændret vurdering, finder Flygtningenævnet, at det nævn­te asylmotiv ikke kan føre til opholdstilladelse efter udlændingelovens § 7, stk.",84,-0.0665607005357742
68,Asylansøgerens forklaring og vurdering,soma20261_chunk017,"Flygtningenævnet finder på ovenstående baggrund, at ansøgerens generelle troværdighed er svækket i en sådan grad, at Flygtningenævnet ikke kan lægge nogen del af ansøgerens forklaring til grund. Flygtningenævnet kan herunder heller ikke lægge ansøgerens nyeste forklaring til grund om, at han har været udsat for menneskehandel.",85,-0.0717325806617736
68,Asylansøgerens forklaring og vurdering,rusl202634_chunk041,"Det er endvidere indgået i Flygtningenævnets vurdering af sagen, at ansøgeren udrejste legalt af Rusland sammen med sin [familiemedlem A].",86,-0.0757061690092086
68,Asylansøgerens forklaring og vurdering,afgh202650_chunk010,"Flygtningenævnet finder endvidere, at forklaringen efter sit indhold er usandsynlig.",87,-0.0887989699840545
68,Asylansøgerens forklaring og vurdering,syri20266_chunk009,Flygtningenævnet kan i det væsentlige lægge ansøgerens forklaring til grund.,88,-0.0890872254967689
68,Asylansøgerens forklaring og vurdering,soma202611_chunk009,"Flygtningenævnet lægger således til grund, at klagerens forklaring om sin konvertering til kristendommen har fremstået ureflekteret, overfladisk og usammenhængende og klagerens forklaring om sin seksualitet fremstået divergerende og usammenhængende, hvorfor forklaringen herom heller ikke kan lægges til grund.",89,-0.0893716961145401
68,Asylansøgerens forklaring og vurdering,maro20262_chunk020,"Nævnet har ikke kunnet lægge forklaringen om vold til grund, idet forklaringen har fremstået utroværdig. Som anført af Udlændingestyrelsen fremgår det endvidere af baggrundsoplysningerne, at apostasi ikke er kriminaliseret i Marokko.",90,-0.1000887006521225
68,Asylansøgerens forklaring og vurdering,ukra20263_chunk007,"Nævnet kan ikke lægge ansøgerens forklaring om, at de ukrainske myndigheder skulle efterstræbe ham, til grund. Nævnet kan således ikke lægge forklaringen om, at de ukrainske myndigheder otte til ti gange i [en periode i vinteren 2023/2024] har antastet ansøgeren på gaden med henblik på at tage ham med til militærkommissariatet til grund.",91,-0.1195784658193588
68,Asylansøgerens forklaring og vurdering,rusl20265_chunk021,"Samtidig forekommer det påfaldende, at ansøgerne efter deres forklaringer ikke satte sig i besiddelse af det brev, der efter deres forklaringer fremkom til deres udlejer.",92,-0.1353406906127929
68,Asylansøgerens forklaring og vurdering,rusl20269_chunk006,På denne baggrund finder flertallet ikke med den fornødne sikkerhed at kunne tilsidesætte ansøgerens forklaring.,93,-0.1958301365375518
68,Asylansøgerens forklaring og vurdering,land20264_chunk019,"Som anført af styrelsen forekommer fa­rens for­­klaring om årsagen til indgrebet desuden usammenhængende, idet han på den ene side har op­­lyst, at [første forklaring] samtidig med at han også har forklaret, at [anden forklaring, der ikke er forenelig med første forklaring].",94,-0.3077602684497833
68,Asylansøgerens forklaring og vurdering,alder20261_chunk003,Sandsynligheden for den ved vurderingen fundne alder må derfor tages i betragtning sammen med de i øvrigt foreliggende beviser ved den samlede bevisbedømmelse. Den mest sandsynlige alder vil i vurderingen ofte angives med et spænd på flere år.,95,-0.3275335133075714
68,Asylansøgerens forklaring og vurdering,dub-tysk202627_chunk006,"Flygtningenævnet har herved lagt vægt på, at klagerens forklaring om årsagen til hans udrejse til [land A], hvorefter han frygtede en række privatpersoner i Tyskland med tilknytning til [militant gruppe] og derfor ikke ville overføres til Tyskland, afviger fra hans tidligere forklaring til Udlændingestyrelsen, og at hans samlede forklaring i øvrigt fremstår udbyggende og utroværdig.",96,-0.346514493227005
68,Asylansøgerens forklaring og vurdering,dub-rumae20264_chunk012," ganske særlig sårbar, idet klageren er vurderet offer for menneskehandel, kan ikke føre til en ændret vurdering.",97,-0.4645865857601166
68,Asylansøgerens forklaring og vurdering,dub-tysk20265_chunk008,nsekvenserne heraf – ikke føre til en ændret vurdering.,98,-0.5040032267570496
68,Asylansøgerens forklaring og vurdering,ukra202619_chunk012,"gheder.

Det er ikke under den genoptagede sag fremkommet nye oplysninger herom, der kan føre til en ændret vurdering.",99,-0.5199387073516846
83,Armed Conflict and Regional Instability,ukra20265_chunk035,"Udlændingestyrelsens senest opdaterede gennemgang af konfliktdata fra Armed Conflict Location & Event Data Project (ACLED) påviser, at sikkerhedssituationen i det vestlige og centrale Ukraine, herunder ansøgerens hjemområde Lviv Oblast, i perioden op til 27. marts 2026 fortsat er stabil og kendetegnet ved en lav eller meget lav grad af sikkerhedshændelser, få eller ingen angreb mod civile og få ci",0,-2.0986478328704834
83,Armed Conflict and Regional Instability,syri20262_chunk035,"Administrative services have improved in some urban and government-controlled areas and public officials there act professionally. In contrast, women still experience discrimination and insecurity in regions dominated by armed groups or conservative factions. In some areas, such as a ‘one-stop window’ office in Damascus, administrative processes are efficient and staff treat women respectfully.",1,-3.145085573196411
83,Armed Conflict and Regional Instability,syri20266_chunk035,"Administrative services have improved in some urban and government-controlled areas and public officials there act professionally. In contrast, women still experience discrimination and insecurity in regions dominated by armed groups or conservative factions. In some areas, such as a ‘one-stop window’ office in Damascus, administrative processes are efficient and staff treat women respectfully.",2,-3.145085573196411
83,Armed Conflict and Regional Instability,syri20267_chunk035,"Administrative services have improved in some urban and government-controlled areas and public officials there act professionally. In contrast, women still experience discrimination and insecurity in regions dominated by armed groups or conservative factions. In some areas, such as a ‘one-stop window’ office in Damascus, administrative processes are efficient and staff treat women respectfully.",3,-3.145085573196411
83,Armed Conflict and Regional Instability,ukra20261_chunk007,"pril 2022.

Nævnet lægger desuden vægt på de seneste opdaterede data fra ”Ukraine Conflict Monitor”, der opdateres ugentligt. Baggrundsoplysningerne er i væsentligt omfang baseret på data fra Armed Conflict and Event Data (ACLED).",4,-3.522313117980957
83,Armed Conflict and Regional Instability,syri20261_chunk032,"Administrative services have improved in some urban and government-controlled areas and public officials there act professionally. In contrast, women still experience discrimination and insecurity in regions dominated by armed groups or conservative factions. In some areas, such as a ‘one-stop window’ office in Damascus, administrative processes are efficient and staff treat women respectfully.",5,-4.816464424133301
83,Armed Conflict and Regional Instability,syri20263_chunk030,"Administrative services have improved in some urban and government-controlled areas and public officials there act professionally. In contrast, women still experience discrimination and insecurity in regions dominated by armed groups or conservative factions. In some areas, such as a ‘one-stop window’ office in Damascus, administrative processes are efficient and staff treat women respectfully.",6,-4.816464424133301
83,Armed Conflict and Regional Instability,syri20261_chunk022,"A Syrian human rights organisation was aware of only one case, involving a woman from the coastal area who filed a rape complaint. In regions dominated by armed groups or conservative factions, individuals targeting women are not being held accountable.",7,-7.891611099243164
83,Armed Conflict and Regional Instability,syri20263_chunk020,"A Syrian human rights organisation was aware of only one case, involving a woman from the coastal area who filed a rape complaint. In regions dominated by armed groups or conservative factions, individuals targeting women are not being held accountable.",8,-7.891611099243164
83,Armed Conflict and Regional Instability,syri20262_chunk025,"A Syrian human rights organisation was aware of only one case, involving a woman from the coastal area who filed a rape complaint. In regions dominated by armed groups or conservative factions, individuals targeting women are not being held accountable.",9,-7.891611099243164
83,Armed Conflict and Regional Instability,syri20266_chunk025,"A Syrian human rights organisation was aware of only one case, involving a woman from the coastal area who filed a rape complaint. In regions dominated by armed groups or conservative factions, individuals targeting women are not being held accountable.",10,-8.332029342651367
83,Armed Conflict and Regional Instability,syri20267_chunk025,"A Syrian human rights organisation was aware of only one case, involving a woman from the coastal area who filed a rape complaint. In regions dominated by armed groups or conservative factions, individuals targeting women are not being held accountable.",11,-8.332029342651367
83,Armed Conflict and Regional Instability,syri20261_chunk015,"In Damascus, many women move around independently but take precautions, while in smaller towns and rural areas stricter cultural norms limit their mobility. In the coastal region, fears of kidnapping by armed groups have led some women to leave university and kept girls from attending school. In Aleppo, some women covered their hair to avoid harassment.",12,-8.411067008972168
83,Armed Conflict and Regional Instability,syri20263_chunk013,"In Damascus, many women move around independently but take precautions, while in smaller towns and rural areas stricter cultural norms limit their mobility. In the coastal region, fears of kidnapping by armed groups have led some women to leave university and kept girls from attending school. In Aleppo, some women covered their hair to avoid harassment.",13,-8.411067008972168
83,Armed Conflict and Regional Instability,syri20262_chunk018,"In Damascus, many women move around independently but take precautions, while in smaller towns and rural areas stricter cultural norms limit their mobility. In the coastal region, fears of kidnapping by armed groups have led some women to leave university and kept girls from attending school. In Aleppo, some women covered their hair to avoid harassment.",14,-8.411067008972168
83,Armed Conflict and Regional Instability,syri20266_chunk018,"In Damascus, many women move around independently but take precautions, while in smaller towns and rural areas stricter cultural norms limit their mobility. In the coastal region, fears of kidnapping by armed groups have led some women to leave university and kept girls from attending school. In Aleppo, some women covered their hair to avoid harassment.",15,-8.411067008972168
83,Armed Conflict and Regional Instability,syri20267_chunk018,"In Damascus, many women move around independently but take precautions, while in smaller towns and rural areas stricter cultural norms limit their mobility. In the coastal region, fears of kidnapping by armed groups have led some women to leave university and kept girls from attending school. In Aleppo, some women covered their hair to avoid harassment.",16,-8.411067008972168
83,Armed Conflict and Regional Instability,syri20263_chunk034,"Women whose husbands are missing or deceased and those married to foreign nationals face severe administrative problems. The problem is most acute in the northwest where foreign fighters were present. During the conflict, some of these fighters married Syrian women in religious or informal ceremonies that were never officially registered and sometimes had children.",17,-9.764938354492188
83,Armed Conflict and Regional Instability,syri20262_chunk039,"Women whose husbands are missing or deceased and those married to foreign nationals face severe administrative problems. The problem is most acute in the northwest where foreign fighters were present. During the conflict, some of these fighters married Syrian women in religious or informal ceremonies that were never officially registered and sometimes had children.",18,-9.764938354492188
83,Armed Conflict and Regional Instability,syri20266_chunk039,"Women whose husbands are missing or deceased and those married to foreign nationals face severe administrative problems. The problem is most acute in the northwest where foreign fighters were present. During the conflict, some of these fighters married Syrian women in religious or informal ceremonies that were never officially registered and sometimes had children.",19,-9.764938354492188
83,Armed Conflict and Regional Instability,syri20267_chunk039,"Women whose husbands are missing or deceased and those married to foreign nationals face severe administrative problems. The problem is most acute in the northwest where foreign fighters were present. During the conflict, some of these fighters married Syrian women in religious or informal ceremonies that were never officially registered and sometimes had children.",20,-9.764938354492188
83,Armed Conflict and Regional Instability,syri20261_chunk036,"Women whose husbands are missing or deceased and those married to foreign nationals face severe administrative problems. The problem is most acute in the northwest where foreign fighters were present. During the conflict, some of these fighters married Syrian women in religious or informal ceremonies that were never officially registered and sometimes had children.",21,-9.817599296569824
83,Armed Conflict and Regional Instability,suda20264_chunk012,"Han har således ikke før mødet i Flygtningenævnet forklaret om, at de venner han flygtede med, senere blev tilbageholdt af Sudan Armed Forces, selvom dette var en central og vigtig oplysning om ansøgerens asylmotiv, og selvom han efter sin forklaring fik oplysningen allerede inden sin indrejse i Danmark [i vinteren 2023/2024].",22,-10.459809303283691
83,Armed Conflict and Regional Instability,syri20262_chunk023,"Women in smaller towns and rural communities often live under stricter cultural norms and depend on family networks for protection; their main concern is harassment at checkpoints or by armed men, rather than actions by the regular police. In Damascus, on the other hand, many women go out alone and participate in daily life, but they take precautions.",23,-11.32382106781006
83,Armed Conflict and Regional Instability,syri20266_chunk023,"Women in smaller towns and rural communities often live under stricter cultural norms and depend on family networks for protection; their main concern is harassment at checkpoints or by armed men, rather than actions by the regular police. In Damascus, on the other hand, many women go out alone and participate in daily life, but they take precautions.",24,-11.32382106781006
83,Armed Conflict and Regional Instability,syri20267_chunk023,"Women in smaller towns and rural communities often live under stricter cultural norms and depend on family networks for protection; their main concern is harassment at checkpoints or by armed men, rather than actions by the regular police. In Damascus, on the other hand, many women go out alone and participate in daily life, but they take precautions.",25,-11.32382106781006
83,Armed Conflict and Regional Instability,suda20264_chunk011,"Flygtningenævnet finder dertil, at Rapid Support Forces´ tilbageholdelse af ansøgeren i [foråret] 2023 havde en tilfældig karakter. Det bemærkes videre, at ansøgeren har forklaret afglidende og udbyggende om sin angivelige konflikt med Sudan Armed Forces.",26,-11.586220741271973
83,Armed Conflict and Regional Instability,syri20261_chunk020,"Women in smaller towns and rural communities often live under stricter cultural norms and depend on family networks for protection; their main concern is harassment at checkpoints or by armed men, rather than actions by the regular police. In Damascus, on the other hand, many women go out alone and participate in daily life, but they take precautions.",27,-11.655773162841797
83,Armed Conflict and Regional Instability,syri20263_chunk018,"Women in smaller towns and rural communities often live under stricter cultural norms and depend on family networks for protection; their main concern is harassment at checkpoints or by armed men, rather than actions by the regular police. In Damascus, on the other hand, many women go out alone and participate in daily life, but they take precautions.",28,-11.655773162841797
83,Armed Conflict and Regional Instability,suda20264_chunk001,"Ansøgeren har ikke været medlem af politiske eller religiøse foreninger eller organisationer eller i øvrigt været politisk aktiv. Ansøgeren har som asylmotiv henvist til, at han ved en tilbagevenden til Sudan frygter at blive tilbageholdt og slået ihjel af de sudanesiske myndigheder (Sudan Armed Forces), som vil mistænke ham for at have tilknytning til Rapid Support Forces.",29,-11.743695259094238
83,Armed Conflict and Regional Instability,suda20264_chunk010,"Flygtningenævnet bemærker, at det fremgår af notat om de generelle forhold i Sudan udarbejdet af Flygtningenævnet den 11. november 2025 blandt andet, at Khartoum State siden april 2023 har været epicentrum for konflikten, og at Sudan Armed Forces i slutningen af marts 2025 annoncerede, at de havde genvundet kontrollen over hovedstaden.",30,-11.77440071105957
83,Armed Conflict and Regional Instability,rusl202616_chunk003,"Klageren har oplyst, at han i efteråret 20l6 blev anholdt af folk fra FSB og Styrelsen for Regional Sikkerhed og ved en tilbagevenden frygter han, at han vil blive idømt en fængselsstraf på mellem 15 år og livstid for terrorvirksomhed, som han ikke har begået. [I vinteren 2018/2019] besluttede Udlændingestyrelsen, at klagerens opholdstilladelse efter udlændingelovens § 7, stk.",31,-12.047412872314451
83,Armed Conflict and Regional Instability,dub-bulg20261_chunk046,"Verbal abuse and rude behaviour by staff is reported often by the detainees; such indicated as well in ECPT 2024 report. Inter-detainee violence is also acknowledged to occur sometimes with measures taken to prevent the reoccurrence of such conflicts, but mainly by separating adult men from Afghanistan and those from Arabic speaking countries.”
I samme publikation, pkt.",32,-12.429039001464844
83,Armed Conflict and Regional Instability,syri20261_chunk033,"In contrast, in more conservative or conflict-affected areas such as Douma, women often face discriminatory treatment when dealing with local authorities. Officials may question their presence, ask for a male relative to accompany them, or delay their paperwork, which makes administrative procedures longer and more difficult for women than for men. 8.3. Single, widowed and divorced women.",33,-12.600459098815918
83,Armed Conflict and Regional Instability,suda20264_chunk006,"De sudanesiske myndigheder (Sudan Armed Forces) vil som følge af tilbageholdelsen mistænke ansøgeren for at have tilknytning til Rapid Support Forces. Ansøgeren har endvidere henvist til, at han frygter Rapid Support Forces.",34,-12.810880661010742
83,Armed Conflict and Regional Instability,syri20261_chunk014,"SNHR had not documented cases of government-perpetrated abuses specifically targeting women, but there had been reports of kidnappings by unidentified armed groups, particularly in Homs, where the bodies of several abducted women were later found. The perpetrators and motives remain unknown. In general, the situation of women with regard to freedom of movement varies across Syria.",35,-12.818371772766112
83,Armed Conflict and Regional Instability,syri20263_chunk012,"SNHR had not documented cases of government-perpetrated abuses specifically targeting women, but there had been reports of kidnappings by unidentified armed groups, particularly in Homs, where the bodies of several abducted women were later found. The perpetrators and motives remain unknown. In general, the situation of women with regard to freedom of movement varies across Syria.",36,-12.818371772766112
83,Armed Conflict and Regional Instability,syri20262_chunk017,"SNHR had not documented cases of government-perpetrated abuses specifically targeting women, but there had been reports of kidnappings by unidentified armed groups, particularly in Homs, where the bodies of several abducted women were later found. The perpetrators and motives remain unknown. In general, the situation of women with regard to freedom of movement varies across Syria.",37,-12.818371772766112
83,Armed Conflict and Regional Instability,syri20261_chunk016,"According to an international organisation, women’s main concerns relate to harassment at checkpoints or by armed men rather than by regular police. 8.1.1. Sectarian variations.",38,-12.976561546325684
83,Armed Conflict and Regional Instability,syri20263_chunk014,"According to an international organisation, women’s main concerns relate to harassment at checkpoints or by armed men rather than by regular police. 8.1.1. Sectarian variations.",39,-12.976561546325684
83,Armed Conflict and Regional Instability,syri20262_chunk019,"According to an international organisation, women’s main concerns relate to harassment at checkpoints or by armed men rather than by regular police. 8.1.1. Sectarian variations.",40,-12.976561546325684
83,Armed Conflict and Regional Instability,ugan202616_chunk002,"r var [LGBT+-personer] og blev udsat for overgreb. [Ansøgeren] har efter sin udrejse været med¬lem af [en organisation, for hvem [ansøgeren] også har fun¬geret som regional koordinator i Danmark, ligesom [ansøgeren] i flere år har delt offentlige opslag på sociale medier, hvor [ansøgeren] omtales under [et kælenavn].",41,-12.979900360107422
83,Armed Conflict and Regional Instability,syri20263_chunk031,"In contrast, in more conservative or conflict-affected areas such as Douma, women often face discriminatory treatment when dealing with local authorities. Officials may question their presence, ask for a male relative to accompany them, or delay their paperwork, which makes administrative procedures longer and more difficult for women than for men. 8.3. Single, widowed and divorced women.",42,-13.016242027282717
83,Armed Conflict and Regional Instability,syri20262_chunk036,"In contrast, in more conservative or conflict-affected areas such as Douma, women often face discriminatory treatment when dealing with local authorities. Officials may question their presence, ask for a male relative to accompany them, or delay their paperwork, which makes administrative procedures longer and more difficult for women than for men. 8.3. Single, widowed and divorced women.",43,-13.016242027282717
83,Armed Conflict and Regional Instability,syri20266_chunk036,"In contrast, in more conservative or conflict-affected areas such as Douma, women often face discriminatory treatment when dealing with local authorities. Officials may question their presence, ask for a male relative to accompany them, or delay their paperwork, which makes administrative procedures longer and more difficult for women than for men. 8.3. Single, widowed and divorced women.",44,-13.016242027282717
83,Armed Conflict and Regional Instability,syri20267_chunk036,"In contrast, in more conservative or conflict-affected areas such as Douma, women often face discriminatory treatment when dealing with local authorities. Officials may question their presence, ask for a male relative to accompany them, or delay their paperwork, which makes administrative procedures longer and more difficult for women than for men. 8.3. Single, widowed and divorced women.",45,-13.016242027282717
83,Armed Conflict and Regional Instability,syri20266_chunk019,"According to an international organisation, women’s main concerns relate to harassment at checkpoints or by armed men rather than by regular police. 8.1.1. Sectarian variations.",46,-13.076865196228027
83,Armed Conflict and Regional Instability,syri20267_chunk019,"According to an international organisation, women’s main concerns relate to harassment at checkpoints or by armed men rather than by regular police. 8.1.1. Sectarian variations.",47,-13.076865196228027
83,Armed Conflict and Regional Instability,dub-fran20263_chunk020,"This scheme ensures the distribution of accommodation places for asylum seekers throughout the national territory, and their allocation thereto. In parallel and in compliance with the national reception scheme, regional schemes are defined and implemented by Prefects in each region. All asylum seekers are offered material reception conditions under Article L. 551-9 Ceseda.",48,-13.263854026794434
